current_url,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,primary_cluster,recommended_action,cannibalization_group
https://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A2%D7%A1%D7%A7-%D7%A0%D7%9B%D7%A1-%D7%90%D7%95-%D7%9E%D7%95%D7%A0%D7%99%D7%98%D7%99%D7%9F-%D7%9E%D7%A2%D7%9E%D7%93%D7%94-%D7%A9%D7%9C-%D7%97%D7%95%D7%93-%D7%9E%D7%95%D7%9E%D7%97%D7%94,21,7300,0.29%,38.7,UNKNOWN,HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A7%D7%91%D7%9C%D7%AA-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A4%D7%A0%D7%A1%D7%99%D7%95%D7%A0%D7%99%D7%95%D7%AA-%D7%9E%D7%94%D7%95%D7%95%D7%A0%D7%95%D7%AA-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%A8%D7%99%D7%A9%D7%95%D7%9E%D7%9F-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%96%D7%9B%D7%90%D7%99-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%97%D7%95%D7%A7-%D7%9C%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%97%D7%99%D7%A1%D7%9B%D7%95%D7%9F-%D7%A4%D7%A0%D7%A1%D7%99%D7%95%D7%A0%D7%99,0,492,0.00%,54.6,עוד פלילי בן דור ירושלים (0c/2i/p61.0),LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%94-%D7%96%D7%94-%D7%95%D7%90%D7%99%D7%9A-%D7%94%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%A2%D7%95%D7%91%D7%93,0,9609,0.00%,70.4,UNKNOWN,HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%95%D7%92%D7%9E%D7%90-%D7%9C%D7%94%D7%A1%D7%9B%D7%9D-%D7%A4%D7%99%D7%A0%D7%95%D7%99-%D7%91%D7%99%D7%A0%D7%95%D7%99,1,366,0.27%,46.3,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%95%D7%92%D7%9E%D7%90-%D7%9C%D7%A1%D7%9B%D7%9D-%D7%A4%D7%99%D7%A0%D7%95%D7%99-%D7%91%D7%99%D7%A0%D7%95%D7%99,0,1,0.00%,2.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%95%D7%97%D7%95%D7%AA-%D7%97%D7%A0%D7%99%D7%94-%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%9E%D7%A1%D7%A8%D7%95%D7%9F-%D7%9C%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A0%D7%99%D7%99%D7%93-sms,6,575,1.04%,24.8,justice sms (0c/1i/p11.0) | justice sms מה זה (0c/1i/p1.0),LOW,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95-%D7%99%D7%A8%D7%95%D7%A9%D7%94-%D7%A2%D7%9C-%D7%99%D7%93%D7%99-%D7%94%D7%A0%D7%AA%D7%91%D7%A2%D7%AA-%D7%94%D7%98%D7%95%D7%A2%D7%A0%D7%AA-%D7%9C%D7%94%D7%99%D7%95%D7%AA%D7%94-%D7%91%D7%AA-%D7%94%D7%96%D7%95%D7%92-%D7%A9%D7%9C-%D7%94%D7%9E%D7%A0%D7%95%D7%97-%D7%AA%D7%A2-57474-06-19,9,4730,0.19%,41.9,חוק הירושה ידועים בציבור (0c/1i/p82.0) | יתרת כרטיס נטען בנק הדואר (0c/1i/p56.0),MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%93%D7%A8%D7%99%D7%A9%D7%94-%D7%9C%D7%A2%D7%99%D7%9B%D7%95%D7%91-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A9%D7%9D-%D7%94%D7%96%D7%9E%D7%AA-%D7%98%D7%A2%D7%A0%D7%95%D7%AA-%D7%A9%D7%9C%D7%90-%D7%94%D7%97%D7%9C-%D7%91%D7%99%D7%A8%D7%95%D7%A8%D7%9F-%D7%A9%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%A9%D7%AA%D7%AA%D7%AA-%D7%A2%D7%9C%D7%99%D7%94%D7%9F-%D7%95%D7%A9%D7%94%D7%96%D7%9E%D7%AA%D7%9F-%D7%9E%D7%91%D7%95%D7%A7%D7%A9%D7%AA-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%94%D7%9C%D7%99%D7%9A-%D7%90%D7%97%D7%A8-1353339-1-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C,1,105,0.95%,34.9,גט פיטורין (0c/1i/p96.0),LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9C%D7%A4%D7%92%D7%99%D7%A2%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%95%D7%97%D7%99%D7%93%D7%95%D7%A9-%D7%A7%D7%A9%D7%A8-%D7%91%D7%99%D7%9F-%D7%90%D7%91-%D7%9C%D7%91%D7%AA%D7%95-%D7%90%D7%A3-%D7%A9%D7%9C%D7%90-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%94%D7%9E%D7%9C%D7%A6%D7%AA-%D7%A2%D7%95%D7%A1-%D7%94%D7%A8%D7%95%D7%95%D7%97%D7%94-1201062-4-%D7%91%D7%99%D7%94%D7%93-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D,10,144,6.94%,36.7,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A2%D7%A1%D7%A7%D7%AA-%D7%9E%D7%AA%D7%A0%D7%94-%D7%91%D7%94-%D7%94%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%90%D7%9D-%D7%9E%D7%A7%D7%A8%D7%A7%D7%A2%D7%99%D7%9F-%D7%9C%D7%9C%D7%90-%D7%AA%D7%9E%D7%95%D7%A8%D7%94-%D7%9C%D7%90%D7%97%D7%99%D7%9D-%D7%9C%D7%90%D7%97%D7%A8-%D7%9B%D7%AA%D7%99%D7%91%D7%AA-%D7%94%D7%A6%D7%95%D7%95%D7%90%D7%94,25,2116,1.18%,54.6,UNKNOWN,MEDIUM,inheritance-wills,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%99%D7%9C%D7%9E%D7%AA-%D7%90%D7%A1%D7%99%D7%A8-%D7%97%D7%A3-%D7%9E%D7%A4%D7%A9%D7%A2,10,493,2.03%,20.8,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%99%D7%9F-%D7%95%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%A9%D7%9B%D7%A8%D7%95%D7%AA-%D7%9C%D7%A0%D7%94%D7%92%D7%99%D7%9D,0,1,0.00%,21.0,UNKNOWN,LOW,traffic-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94,19,1533,1.24%,39.7,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%97%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA,0,1,0.00%,1.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA,77,9389,0.82%,36.4,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA,0,1,0.00%,1.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%93%D7%A8%D7%A2%D7%99-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A1-%D7%94%D7%A1%D7%93%D7%A8-%D7%98%D7%99%D7%A2%D7%95%D7%9F,11,1234,0.89%,23.1,UNKNOWN,MEDIUM,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%94%D7%91%D7%A2%D7%9C-%D7%A8%D7%A9%D7%90%D7%99-%D7%9C%D7%A2%D7%9B%D7%91-%D7%90%D7%AA-%D7%94%D7%92%D7%98-%D7%91%D7%98%D7%A2%D7%A0%D7%94-%D7%A9%D7%A2%D7%A8%D7%9B%D7%90%D7%95%D7%AA-%D7%91%D7%90%D7%A8%D7%94%D7%91-%D7%94%D7%99%D7%98%D7%95-%D7%90%D7%AA-%D7%93%D7%99%D7%A0%D7%95-1345115-4-%D7%91%D7%99%D7%94%D7%93-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D,0,8,0.00%,13.9,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%94%D7%9B%D7%99%D7%A8-%D7%91%D7%A9%D7%9C%D7%99%D7%97%D7%99%D7%9D-%D7%A9%D7%9C-%D7%95%D7%95%D7%9C%D7%98-%D7%9B%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%95%D7%95%D7%9C%D7%98,14,5806,0.24%,22.3,UNKNOWN,HIGH,employment-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93-%D7%A2%D7%9D-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F,11,5219,0.21%,26.5,UNKNOWN,HIGH,real-estate,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%94%D7%95%D7%90-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F,2,755,0.26%,38.5,הסכם ממון מדורג (0c/7i/p46.7) | אישור 2ג2 (0c/1i/p62.0) | מס הכנסה מגדלי נצרת שעות פתיחה (0c/1i/p66.0),LOW,family-law,NEEDS_MERGE_REVIEW,הסכם ממון מדורג
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%AA%D7%A9%D7%9C%D7%9D-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99-2022,2,1047,0.19%,44.8,ליה ממן הבנים והבנות (0c/1i/p66.0),MEDIUM,family-law,NEEDS_MERGE_REVIEW,ליה ממן הבנים והבנות
https://jus-tice.co.il/%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D,9,1340,0.67%,30.9,הגירה מישראל (0c/73i/p27.6) | בקשת הגירה (0c/2i/p17.0) | דיני הגירה (0c/2i/p71.0) | להגר מישראל (0c/2i/p10.0),MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94,72,5860,1.23%,16.1,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%AA%D7%9E%D7%90-38-%D7%AA%D7%90,14,4128,0.34%,18.8,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%95%D7%91%D7%94-%D7%9C%D7%90%D7%A4%D7%A9%D7%A8-%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8-%D7%9C%D7%99%D7%99%D7%A2%D7%A5-%D7%9C%D7%90%D7%A1%D7%99%D7%A8-%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9B%D7%9C%D7%90,3,640,0.47%,41.5,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99,18,2362,0.76%,30.9,חזקת הגיל הרך בית דין רבני (0c/51i/p16.4) | הרב שלמה צרור (0c/8i/p10.4) | הסכם גירושין משמורת משותפת (0c/1i/p88.0) | ועדת שניט חזקת הגיל הרך (0c/1i/p89.0) | משמורת משותפת מאיזה גיל (0c/1i/p99.0),MEDIUM,family-law,NEEDS_MERGE_REVIEW,משמורת משותפת מאיזה גיל
https://jus-tice.co.il/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%99%D7%97%D7%A1-%D7%9C%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%9E%D7%99%D7%A0%D7%95%D7%99-%D7%90%D7%A4%D7%95%D7%98%D7%A8%D7%95%D7%A4%D7%95%D7%A1-%D7%A8%D7%9E%D7%A9-49897-12-21,10,832,1.20%,57.7,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A9%D7%91%D7%99%D7%AA%D7%AA-%D7%94%D7%A0%D7%9E%D7%9C%D7%99%D7%9D-%D7%A1%D7%A7%D7%9B-55221-01-22,2,190,1.05%,27.2,נמל חיפה עבודה (0c/1i/p61.0),LOW,employment-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%97%D7%96%D7%A8%D7%AA-%D7%A6%D7%99%D7%95%D7%93-%D7%A9%D7%94%D7%95%D7%97%D7%A8%D7%9D,2,350,0.57%,30.4,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%AA%D7%99%D7%A7-%D7%97%D7%93%D7%9C%D7%95%D7%AA-%D7%A4%D7%99%D7%A8%D7%A2%D7%95%D7%9F-%D7%A9%D7%9C-%D7%97%D7%91%D7%A8%D7%AA-%D7%A1%D7%98%D7%95%D7%93%D7%99%D7%95-c,9,1021,0.88%,31.5,גמיאני (0c/59i/p5.5) | אביגדור דורות (0c/25i/p10.8) | אביגדור דורות שופט (0c/6i/p8.0) | השופט אביגדור דורות (0c/3i/p9.7),MEDIUM,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%97%D7%9E%D7%A8%D7%AA-%D7%A2%D7%95%D7%A0%D7%A9-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%91%D7%A0%D7%A9%D7%A7-%D7%9E%D7%9B%D7%99%D7%A8%D7%AA-%D7%9B%D7%9C%D7%99-%D7%A0%D7%A9%D7%A7-%D7%A9%D7%95%D7%A0%D7%99%D7%9D,11,372,2.96%,23.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%91%D7%91%D7%A8-%D7%A9%D7%AA%D7%99%D7%99%D7%AA-%D7%90%D7%9C%D7%9B%D7%95%D7%94%D7%95%D7%9C-%D7%9E%D7%92%D7%95%D7%A4%D7%95-%D7%A9%D7%9C-%D7%90%D7%93%D7%9D-%D7%90%D7%97%D7%A8,20,1924,1.04%,42.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%99%D7%A7%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%95%D7%9B%D7%9C%D7%9B%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,17,717,2.37%,47.1,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%9B%D7%A0%D7%94-%D7%9C%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94,9,5820,0.15%,50.6,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8-%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D-%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99,22,10165,0.22%,40.1,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8-%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D-%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99,0,1,0.00%,1.0,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%9E%D7%9C%D7%90-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA,0,68,0.00%,56.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%9E%D7%9C%D7%90-%D7%9C%D7%A7%D7%A0%D7%99%D7%99%D7%94-%D7%94%D7%A9%D7%9B%D7%A8%D7%94-%D7%95-airbnb-%D7%91%D7%97%D7%95%D7%9C,44,20969,0.21%,48.4,UNKNOWN,HIGH,employment-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%94-81100-52001%D7%90-%D7%94%D7%99%D7%95%D7%A2%D7%A5-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%9C%D7%9E%D7%9E%D7%A9%D7%9C%D7%94,27,2112,1.28%,21.0,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%9E%D7%91%D7%A7%D7%A9%D7%99%D7%9D-%D7%9C%D7%94%D7%AA%D7%9E%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%A8%D7%94-%D7%A9%D7%99%D7%A4%D7%95%D7%98%D7%99%D7%AA,101,4008,2.52%,18.3,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%94%D7%A0%D7%97%D7%99%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-13,39,15505,0.25%,36.3,UNKNOWN,HIGH,tax-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A2%D7%93-%D7%AA%D7%95%D7%9D-%D7%94%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%95%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%91%D7%AA%D7%95%D7%9A-%D7%94%D7%9E%D7%A9%D7%A4%D7%97%D7%94,6,1892,0.32%,41.9,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%99%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-25-%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA-%D7%A4%D7%AA%D7%99%D7%97%D7%94-%D7%91%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%94%D7%A2%D7%9E%D7%93%D7%94-%D7%9C%D7%93%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F-%D7%97%D7%A9%D7%93-%D7%9C%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%90%D7%9E%D7%A8%D7%94-%D7%90%D7%95-%D7%A2%D7%93%D7%95%D7%AA-%D7%9B%D7%95%D7%96%D7%91%D7%AA,47,4686,1.00%,26.7,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
