page,country,clicks,impressions,ctr,position
https://jus-tice.co.il/decision6077-20/,isr,0,8,0.00%,76.8
https://jus-tice.co.il/digital-marketing-agency/,isr,0,3,0.00%,49.7
https://jus-tice.co.il/divorce-mediation-cons-pros/,isr,0,6,0.00%,55.0
https://jus-tice.co.il/employer-worker-relationship/,isr,0,223,0.00%,62.9
https://jus-tice.co.il/foreign-legal-opinion/,bra,0,3,0.00%,57.7
https://jus-tice.co.il/foreign-legal-opinion/,can,0,1,0.00%,53.0
https://jus-tice.co.il/foreign-legal-opinion/,chl,0,1,0.00%,97.0
https://jus-tice.co.il/foreign-legal-opinion/,ind,0,1,0.00%,26.0
https://jus-tice.co.il/foreign-legal-opinion/,irl,0,1,0.00%,23.0
https://jus-tice.co.il/foreign-legal-opinion/,isr,0,110,0.00%,42.7
https://jus-tice.co.il/foreign-legal-opinion/,mar,0,1,0.00%,87.0
https://jus-tice.co.il/foreign-legal-opinion/,usa,0,3,0.00%,89.3
https://jus-tice.co.il/handwritten-property-agreement-cancellation/,isr,0,2,0.00%,37.5
https://jus-tice.co.il/home-insurance/,isr,0,46,0.00%,64.7
https://jus-tice.co.il/how-contracts-can-protect-you-and-your-business/,isr,0,5,0.00%,26.8
https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,isr,0,531,0.00%,65.2
https://jus-tice.co.il/iflr1000/,isr,0,12,0.00%,33.5
https://jus-tice.co.il/iflr1000/,usa,0,2,0.00%,77.0
https://jus-tice.co.il/income-protection-insurance/,bra,0,1,0.00%,76.0
https://jus-tice.co.il/income-protection-insurance/,isr,0,232,0.00%,73.1
https://jus-tice.co.il/income-protection-insurance/,sgp,0,1,0.00%,54.0
https://jus-tice.co.il/income-protection-insurance/,usa,0,6,0.00%,49.2
https://jus-tice.co.il/insolvency/,isr,0,90,0.00%,49.5
https://jus-tice.co.il/israel-framework-for-reopening-schools-coronavirus-2020/,isr,0,3,0.00%,43.7
https://jus-tice.co.il/israel-tax-authority/,bel,0,1,0.00%,39.0
https://jus-tice.co.il/israel-tax-authority/,bgd,0,1,0.00%,25.0
https://jus-tice.co.il/israel-tax-authority/,bra,0,1,0.00%,42.0
https://jus-tice.co.il/israel-tax-authority/,fra,0,11,0.00%,21.5
https://jus-tice.co.il/israel-tax-authority/,gbr,0,4,0.00%,37.5
https://jus-tice.co.il/israel-tax-authority/,hrv,0,1,0.00%,13.0
https://jus-tice.co.il/israel-tax-authority/,isr,0,700,0.00%,43.1
https://jus-tice.co.il/israel-tax-authority/,lbn,0,1,0.00%,31.0
https://jus-tice.co.il/israel-tax-authority/,sen,0,1,0.00%,20.0
https://jus-tice.co.il/israel-tax-authority/,usa,0,13,0.00%,27.6
https://jus-tice.co.il/israeli-labor-law/,gbr,0,1,0.00%,40.0
https://jus-tice.co.il/israeli-labor-law/,isr,0,466,0.00%,62.4
https://jus-tice.co.il/israeli-labor-law/,usa,0,6,0.00%,44.2
https://jus-tice.co.il/kl-gates/,isr,0,19,0.00%,54.8
https://jus-tice.co.il/kl-gates/,kor,0,1,0.00%,29.0
https://jus-tice.co.il/labor-law/%D7%97%D7%95%D7%A7-%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9E%D7%95%D7%A7%D7%93%D7%9E%D7%AA-%D7%9C%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D-%D7%95%D7%9C%D7%94%D7%AA%D7%A4%D7%98%D7%A8%D7%95%D7%AA/,isr,0,80,0.00%,58.7
https://jus-tice.co.il/labor-law/%D7%97%D7%95%D7%A7-%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9E%D7%95%D7%A7%D7%93%D7%9E%D7%AA-%D7%9C%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D-%D7%95%D7%9C%D7%94%D7%AA%D7%A4%D7%98%D7%A8%D7%95%D7%AA/,rus,0,1,0.00%,63.0
https://jus-tice.co.il/labor-law/%D7%97%D7%95%D7%A7-%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9E%D7%95%D7%A7%D7%93%D7%9E%D7%AA-%D7%9C%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D-%D7%95%D7%9C%D7%94%D7%AA%D7%A4%D7%98%D7%A8%D7%95%D7%AA/,usa,0,24,0.00%,9.5
https://jus-tice.co.il/labor-law/%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%9E%D7%95%D7%9C-%D7%94%D7%9E%D7%9C%D7%9C-%D7%91%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%9E%D7%A9%D7%A4%D7%97%D7%AA%D7%99/,isr,0,1,0.00%,78.0
https://jus-tice.co.il/labor-lawyer/,isr,0,62,0.00%,75.9
https://jus-tice.co.il/labor_law/%D7%92%D7%99%D7%95%D7%A1-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D/,isr,0,1,0.00%,95.0
https://jus-tice.co.il/labor_law/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%92%D7%91%D7%9C%D7%AA-%D7%9E%D7%A1%D7%A4%D7%A8-%D7%94%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%A7%D7%95%D7%9D/,isr,0,9,0.00%,56.6
https://jus-tice.co.il/land-appreciation-tax/,bra,0,1,0.00%,25.0
https://jus-tice.co.il/land-appreciation-tax/,isr,0,191,0.00%,60.1
https://jus-tice.co.il/land-appreciation-tax/,usa,0,1,0.00%,79.0
https://jus-tice.co.il/lawyer-referral-service/,isr,0,23,0.00%,47.2
https://jus-tice.co.il/legal-courses-for-lawyers/,usa,0,1,0.00%,98.0
https://jus-tice.co.il/legal-services-in-portugal/,isr,0,148,0.00%,26.7
https://jus-tice.co.il/legalzoom/,isr,0,8,0.00%,82.9
https://jus-tice.co.il/liechtenstein/,isr,0,30,0.00%,47.9
https://jus-tice.co.il/malta-lawyers/,isr,0,6,0.00%,47.8
https://jus-tice.co.il/marital-property-agreement/,isr,0,236,0.00%,46.7
https://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,isr,0,143,0.00%,67.8
https://jus-tice.co.il/medical-malpractice-lawyer/,isr,0,4,0.00%,44.5
https://jus-tice.co.il/medical-malpractice-lawyer/,usa,0,3,0.00%,88.3
https://jus-tice.co.il/morais-leitao/,isr,0,12,0.00%,74.7
https://jus-tice.co.il/must-have-traits-of-a-good-family-lawyer/,isr,0,7,0.00%,58.0
https://jus-tice.co.il/news/%D7%97%D7%A7%D7%99%D7%A7%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94/,isr,0,1,0.00%,41.0
https://jus-tice.co.il/notarial-act/,isr,0,1,0.00%,87.0
https://jus-tice.co.il/outline-of-tort-law/,isr,0,4,0.00%,31.0
https://jus-tice.co.il/paul-hastings/,isr,0,4,0.00%,40.3
https://jus-tice.co.il/perez-llorca/,isr,0,46,0.00%,43.0
https://jus-tice.co.il/perinatal-asphyxia/,isr,0,861,0.00%,21.2
https://jus-tice.co.il/perinatal-asphyxia/,usa,0,4,0.00%,26.0
https://jus-tice.co.il/portugal-homes/,isr,0,21,0.00%,44.9
https://jus-tice.co.il/portugal-noatary/,isr,0,72,0.00%,18.9
https://jus-tice.co.il/portugal-noatary/,pse,0,1,0.00%,8.0
https://jus-tice.co.il/portugal-overview-real-estate/,isr,0,190,0.00%,55.6
https://jus-tice.co.il/powerful-seo-tools-for-your-law-firm/,isr,0,135,0.00%,76.9
https://jus-tice.co.il/powerful-seo-tools-for-your-law-firm/,usa,0,4,0.00%,76.3
https://jus-tice.co.il/prenup-attorney/,bra,0,1,0.00%,71.0
https://jus-tice.co.il/prenup-attorney/,deu,0,1,0.00%,68.0
https://jus-tice.co.il/prenup-attorney/,irq,0,1,0.00%,50.0
https://jus-tice.co.il/prenup-attorney/,isr,0,1097,0.00%,55.8
https://jus-tice.co.il/prenup-attorney/,usa,0,3,0.00%,70.3
https://jus-tice.co.il/prenuptial-agreement-for-second-marriage/,isr,0,35,0.00%,31.3
https://jus-tice.co.il/prenuptial-agreements-overview/,bra,0,1,0.00%,26.0
https://jus-tice.co.il/prenuptial-agreements-overview/,isr,0,1225,0.00%,59.5
https://jus-tice.co.il/prenuptial-agreements-overview/,rus,0,1,0.00%,89.0
https://jus-tice.co.il/prenuptial-agreements-overview/,usa,0,1,0.00%,86.0
https://jus-tice.co.il/property-investment-calculator/,isr,0,39,0.00%,70.4
https://jus-tice.co.il/property-investment-calculator/,usa,0,8,0.00%,46.4
https://jus-tice.co.il/psakdin/,fra,0,2,0.00%,26.0
https://jus-tice.co.il/psakdin/,isr,0,52,0.00%,60.3
https://jus-tice.co.il/psakdin/,usa,0,1,0.00%,30.0
https://jus-tice.co.il/psakdin/%D7%90%D7%95%D7%9E%D7%93%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%9C%D7%A0%D7%A4%D7%92%D7%A2-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D-%D7%9E%D7%AA%D7%99-%D7%AA%D7%A9/,isr,0,4,0.00%,39.5
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,bgr,0,1,0.00%,26.0
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,esp,0,2,0.00%,14.5
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,isr,0,101,0.00%,21.6
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,mys,0,2,0.00%,24.5
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,usa,0,1,0.00%,8.0
https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%9E%D7%90%D7%95%D7%97%D7%A8%D7%AA-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0/,isr,0,20,0.00%,47.6
https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A1%D7%92%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A1%D7%A7-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-22%D7%91-%D7%9C%D7%97%D7%95%D7%A7-%D7%A8%D7%99%D7%A9/,irq,0,1,0.00%,25.0
https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A1%D7%92%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A1%D7%A7-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-22%D7%91-%D7%9C%D7%97%D7%95%D7%A7-%D7%A8%D7%99%D7%A9/,isr,0,34,0.00%,28.1
https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A1%D7%92%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A1%D7%A7-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-22%D7%91-%D7%9C%D7%97%D7%95%D7%A7-%D7%A8%D7%99%D7%A9/,mmr,0,1,0.00%,27.0
https://jus-tice.co.il/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/,fra,0,4,0.00%,25.0
https://jus-tice.co.il/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/,isr,0,95,0.00%,27.4
https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/,bgd,0,1,0.00%,17.0
https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/,isr,0,28,0.00%,68.3
https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/,mys,0,1,0.00%,16.0
https://jus-tice.co.il/psakdin/%D7%94%D7%92%D7%91%D7%9C%D7%94-%D7%A2%D7%9C-%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%9E%D7%94%D7%9E%D7%A8%D7%A9%D7%9D-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%95%D7%A7%D7%99%D7%A6%D7%95%D7%A8-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%94%D7%A8%D7%99%D7%A9%D7%95%D7%9D/,can,0,1,0.00%,9.0
https://jus-tice.co.il/psakdin/%D7%94%D7%92%D7%91%D7%9C%D7%94-%D7%A2%D7%9C-%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%9E%D7%94%D7%9E%D7%A8%D7%A9%D7%9D-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%95%D7%A7%D7%99%D7%A6%D7%95%D7%A8-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%94%D7%A8%D7%99%D7%A9%D7%95%D7%9D/,usa,0,1,0.00%,10.0
https://jus-tice.co.il/psakdin/%D7%94%D7%97%D7%9C%D7%AA-%D7%A4%D7%A8%D7%A7-%D7%93-%D7%9C%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D/,hun,0,1,0.00%,28.0
https://jus-tice.co.il/psakdin/%D7%94%D7%97%D7%9C%D7%AA-%D7%A4%D7%A8%D7%A7-%D7%93-%D7%9C%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D/,isr,0,12,0.00%,9.8
https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,isr,0,43,0.00%,60.3
https://jus-tice.co.il/psakdin/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9-%D7%90%D7%99%D7%A9%D7%A8-%D7%AA%D7%97%D7%9C%D7%99%D7%A3-%D7%92%D7%A0%D7%A8%D7%99-%D7%9C%D7%A7%D7%9C%D7%98%D7%A8%D7%94-%D7%AA%D7%A8%D7%95%D7%A4%D7%94-%D7%90%D7%A0/,isr,0,6,0.00%,34.0
https://jus-tice.co.il/psakdin/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9-%D7%90%D7%99%D7%A9%D7%A8-%D7%AA%D7%97%D7%9C%D7%99%D7%A3-%D7%92%D7%A0%D7%A8%D7%99-%D7%9C%D7%A7%D7%9C%D7%98%D7%A8%D7%94-%D7%AA%D7%A8%D7%95%D7%A4%D7%94-%D7%90%D7%A0/,usa,0,1,0.00%,90.0
https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,bra,0,1,0.00%,38.0
https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,esp,0,2,0.00%,32.5
https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,gbr,0,1,0.00%,32.0
https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,isr,0,29,0.00%,37.3
https://jus-tice.co.il/psakdin/%D7%94%D7%A4%D7%A8%D7%AA-%D7%97%D7%95%D7%A7-%D7%94%D7%9B%D7%A0%D7%99%D7%A1%D7%94-%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%93%D7%A8%D7%9A-%D7%A0%D7%AA%D7%91%D7%92/,isr,0,4,0.00%,55.5
https://jus-tice.co.il/psakdin/%D7%94%D7%A7%D7%9C%D7%95%D7%AA-%D7%9E%D7%A1-%D7%95%D7%99%D7%A8%D7%95%D7%A1-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%AA%D7%95%D7%A7%D7%A3-%D7%90%D7%99%D7%A9%D7%95/,isr,0,5,0.00%,44.2
https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,ind,0,1,0.00%,29.0
https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,isr,0,128,0.00%,32.1
https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,usa,0,4,0.00%,31.5
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,esp,0,1,0.00%,31.0
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,isr,0,13,0.00%,32.6
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,ita,0,1,0.00%,25.0
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,kgz,0,1,0.00%,27.0
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,mys,0,1,0.00%,25.0
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,nld,0,1,0.00%,26.0
https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,srb,0,1,0.00%,27.0
https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,esp,0,1,0.00%,34.0
https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,grc,0,1,0.00%,35.0
https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,isr,0,17,0.00%,12.8
https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,nor,0,1,0.00%,33.0
https://jus-tice.co.il/psakdin/%D7%9E%D7%90%D7%92%D7%A8-%D7%9E%D7%99%D7%93%D7%A2-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,isr,0,10,0.00%,71.5
https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/,isr,0,6,0.00%,77.8
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%94%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%90%D7%9C-%D7%94%D7%90%D7%91-%D7%95%D7%A8%D7%99%D7%A9%D7%95%D7%9D/,isr,0,23,0.00%,23.8
