"id","post_type","status","current_url","current_slug","proposed_english_slug","title","h1","seo_title","meta_description","language","word_count","content_hash","excerpt","date_published","date_modified","author","categories","tags","practice_area","city","parent_page","canonical_url","internal_links_out","internal_links_in","media_count","featured_image","top_keyword","secondary_keywords","search_intent","topic_cluster","pillar_candidate","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","traffic_risk","content_quality_score","recommended_action","redirect_needed","notes"
"12897","articles","publish","http://jus-tice.co.il/the-recommended-family-lawyers/","%d7%9e%d7%95%d7%9e%d7%9c%d7%a6%d7%99-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%95%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%94%d7%9e%d7%9c%d7%a6%d7%95%d7%aa-%d7%a2%d7%95%d7%a8","","מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025)","מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025)","","","he","12418","ac0cea11f669356455c2844e7fdf1889966243a1d5663200b67731125dc5589a","דיני המשפחה בישראל כוללים מגוון רחב של נושאים אישיים – מגירושין וסכסוכים בתוך המשפחה, דרך משמורת ילדים ומזונות, ועד צוואות וירושות. תחום זה נוגע כמעט בכל משפחה בישראל בשלב כזה או אחר, ודורש רגישות לצד בקיאות משפטית מעמיקה. בשנים האחרונות חלו שינויים משמעותיים בתחום; לדוגמה, יותר זוגות בוחרים להתגרש בהסכמה תוך גישור, ותיקוני חקיקה ותקדימי […]","2025-09-10T12:44:27","2025-09-10T13:06:50","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12883","articles","publish","http://jus-tice.co.il/1361959/16/","%d7%aa%d7%a4%d7%95%d7%92%d7%aa-%d7%97%d7%99%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%94%d7%a1%d7%9b%d7%9d-%d7%a9%d7%9c%d7%95%d7%9d-%d7%91%d7%99%d7%aa-%d7%95%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים","תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים","","","he","9896","944fb7cb4f584328fc13e0ea4b0f750fb53d3e29c09f365b1b0c353a5d402358","ב”ה תיק 1361959/16 בבית הדין הרבני האזורי באר שבע לפני כבוד הדיין: הרב אברהם הרוש המבקשת: פלונית נגד המשיבה: פלוני הנדון: תפוגת חיובים השייכים לשלום בית בהסכם שלום בית ולחלופין גירושין; המלצה לכתיבת חיוב כתובה מוקטן מראש כפיתרון לכפל חיובים פסק דין רקע וטענות הצדדים לפני דיון בהסכם שלום בית ולחילופין גירושין. הצדדים קיבלו עליהם […]","2025-09-04T09:53:30","2025-09-04T09:53:30","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12879","articles","publish","http://jus-tice.co.il/996028-3/","%d7%a4%d7%a1%d7%93-%d7%a8%d7%91%d7%a0%d7%99-2025-%d7%aa%d7%95%d7%a7%d7%a4%d7%95-%d7%a9%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a9%d7%94%d7%a6%d7%93","","פס”ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית – 996028-3 – ביה”ד תל אביב יפו","פס”ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית – 996028-3 – ביה”ד תל אביב יפו","","","he","32937","ecd53db2d2d37535e3ffa0cccfb7552f8ae4582ceef2f25c1e7f9b2086aec68b","ב”ה תיק: 996028/3 בבית הדין הרבני האזורי תל אביב יפו לפני כבוד הדיינים: הרב רפאל זאב גלב התובע: פלוני נגד הנתבעת: פלונית הנדון: תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית נימוקים לפסק דין בית דיננו, בהרכבו המלא, בהחלטתו מיום 05.07.25, קיבל ברוב דעות את עמדת האישה, ודחה את תביעת האיש לביטול הסכם הגירושין שאושר […]","2025-09-04T09:48:01","2025-09-04T09:48:01","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12871","articles","publish","http://jus-tice.co.il/petah-tikva-divorce-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9e%d7%95%d7%9e%d7%9c%d7%a5-%d7%a4%d7%aa%d7%97-%d7%aa%d7%a7%d7%95%d7%95%d7%94-%d7%95%d7%94%d7%9e%d7%a8%d7%9b","","עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין","עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין","","","he","27834","3ea5519153471f150bfe148d2ed8a81835480ffb0c4b8f4c122869ce6675fd95","פתח תקווה היא אחת הערים הגדולות בישראל, עם אוכלוסייה של כ-255,000 תושבים בשנת 2022 – החמישית בגודלה במדינה. בעיר מתגוררות עשרות אלפי משפחות, חלקן צעירות בתחילת דרכן וחלקן ותיקות עם ילדים בוגרים. העיר מתאפיינת במרקם חברתי מגוון: לצד אוכלוסייה חילונית ואמידה קיימת גם קהילה דתית-לאומית וחרדית משמעותית. שילוב זה של קהילות שונות בתוך גבולות העיר […]","2025-09-02T15:18:14","2025-09-02T15:18:14","282","","","392","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12857","articles","publish","http://jus-tice.co.il/posta/","%d7%a4%d7%95%d7%a1%d7%98%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d","","פוסטה פלילים","פוסטה פלילים","","","he","8873","6b902f76f582aa1d8753876b640ee8f7b659154833d902da900cab00bca10f8a","חדשות עולם הפשע והמשפט בישראל ישראל חווה בשנים האחרונות עלייה משמעותית בהיקפי הפשיעה המדווחת. בתקופה 2020-2024 נפתחו במשטרת ישראל כ-1. 47 מיליון תיקי חקירה פליליים – בממוצע כ-294 אלף תיקים בשנה. שיעור הפשיעה השנתי עומד על כ-29 תיקים לאלף נפש, ובמצטבר חמש-שנתי מדובר בכ-144 תיקים לכל 1,000 תושבים. בשנת 2023 בלט זינוק חריג בפשיעה: מספר […]","2025-08-31T12:47:01","2025-08-31T13:55:25","282","","","170","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12851","articles","publish","http://jus-tice.co.il/7776-09-24/","%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a9%d7%95%d7%a8%d7%aa-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%91%d7%a9%d7%9c-%d7%a7%d7%a9%d7%99%d7%99%d7%9d-%d7%91%d7%96%d7%99","","זיכוי לנאשם בשורת עבירות בשל קשיים בזיהוי (ת”פ 7776-09-24 חסדאי)","זיכוי לנאשם בשורת עבירות בשל קשיים בזיהוי (ת”פ 7776-09-24 חסדאי)","","","he","17366","9b10c39adf101db851c71dbeb78f932a2a33f300357d6f511c6a3a2050b7ebce","לפני כבוד השופטת אפרת פינק מדינת ישראל באמצעות פרקליטות מחוז מרכז המאשימה נגד 1.דוד חי חסדאי (עציר) ע”י ב”כ עוה”ד עדי קידר 2.יעקב גואלמן (נידון) הנאשמים הכרעת דין מבוא אומר כבר בפתח הדברים כי החלטתי לזכות את הנאשם מכל המיוחס לו. למרות זיכויו המלא של הנאשם מצאתי מקום לפתוח הכרעת דין זו בכמה מילים על […]","2025-08-31T11:21:52","2025-08-31T11:21:52","282","","","642","",,"","","","2","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12841","articles","publish","http://jus-tice.co.il/ai-for-law-firms/","%d7%94%d7%98%d7%9e%d7%a2%d7%aa-%d7%91%d7%99%d7%a0%d7%94-%d7%9e%d7%9c%d7%90%d7%9b%d7%95%d7%aa%d7%99%d7%aa-ai-%d7%91%d7%9e%d7%a9%d7%a8%d7%93%d7%99-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","הטמעת בינה מלאכותית AI במשרדי עורכי דין","הטמעת בינה מלאכותית AI במשרדי עורכי דין","","","he","14679","d56710d43a526b6421e2c9d3081553fdb62581c22fdbbb3c4026885f18a68780","בשנים האחרונות חווה תחום המשפט מהפכה טכנולוגית מואצת, כאשר יותר ויותר משימות משפטיות נעזרות בבינה מלאכותית (AI). הנתונים מדהימים: שוק ה-AI המשפטי העולמי הוערך בכ-1.45 מיליארד דולר בשנת 2024, וצפוי לזנק לכ-3.9 מיליארד דולר עד 2030 (קצב צמיחה שנתי מצטבר של כ-17.3%). קפיצת המדרגה מורגשת במיוחד מאז הופעת מודלי השפה הגדולים (LLMs) כדוגמת GPT-4 בשנים […]","2025-08-30T21:26:42","2025-08-30T21:27:30","282","","","308","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12681","articles","publish","http://jus-tice.co.il/1520884-1/","%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%95-%d7%a0%d7%a7%d7%91%d7%a2-%d7%97%d7%99%d7%95%d7%91-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa","","אישור הסכם גירושין בו נקבע חיוב מזונות שיוויוני – 1520884-1 – ביה”ד באר שבע","אישור הסכם גירושין בו נקבע חיוב מזונות שיוויוני – 1520884-1 – ביה”ד באר שבע","","","he","1531","b22a6863fbaff62f07afcaaecd7b6bfbe61040a96ba45606d44aa285c088a89a","ב”ה תיק 1520884/1 בבית הדין הרבני האזורי באר שבע לפני כבוד הדיין: הרב אליהו אריאל אדרי – אב”ד המבקשת: פלונית המבקש: פלוני הנדון: אישור הסכם גירושין בו נקבע חיוב מזונות שיוויוני פסק דין הנדון בפנינו הצדדים הציגו בפני הסכם גירושין. לצדדים ששה קטינים, הצעירה שבהם כבת שלש. הסכם הגירושין כלל סעיף לפיו לא הוטל חיוב […]","2025-07-29T16:52:10","2025-07-29T16:52:10","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12678","articles","publish","http://jus-tice.co.il/1331339-3/","%d7%94%d7%97%d7%95%d7%91%d7%94-%d7%9c%d7%a2%d7%9e%d7%95%d7%93-%d7%91%d7%94%d7%a1%d7%9b%d7%9d-%d7%a2%d7%9c-%d7%9e%d7%a7%d7%95%d7%9d-%d7%9e%d7%92%d7%95%d7%a8%d7%99-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d","","החובה לעמוד בהסכם על מקום מגורי הילדים ולשאת בתוצאות הפרתו_ שיבתו לתוקף של פטור ממזונות שניתן בגין ההפרה – 1331339-3 – ביה”ד הגדול","החובה לעמוד בהסכם על מקום מגורי הילדים ולשאת בתוצאות הפרתו_ שיבתו לתוקף של פטור ממזונות שניתן בגין ההפרה – 1331339-3 – ביה”ד הגדול","","","he","3397","7c822403cf415d0227170b9cd50cb878bb4e5fcb848ede5338ee7b8e0326036a","ב”ה תיק 1331339/3 בבית הדין הרבני הגדול ירושלים לפני כבוד הדיינים: הרב שלמה שפירא המבקש: פלוני נגד המשיבה: פלונית הנדון: החובה לעמוד בהסכם על מקום מגורי הילדים ולשאת בתוצאות הפרתו; שיבתו לתוקף של פטור ממזונות שניתן בגין ההפרה החלטה א. לפני בקשה למתן הבהרה בדבר משמעותה של החלטתנו בעבר (למעשה שתי החלטות: החלטה מכ’ באב […]","2025-07-29T16:50:40","2025-07-29T16:50:40","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12675","articles","publish","http://jus-tice.co.il/1331339-1/","%d7%90%d7%9b%d7%99%d7%a4%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9b%d7%a9%d7%99%d7%a9-%d7%97%d7%a9%d7%a9-%d7%a9%d7%90%d7%9b%d7%99%d7%a4%d7%aa%d7%95-%d7%a2%d7%9c%d7%95%d7%9c%d7%94-%d7%9c%d7%94%d7%91%d7%99","","אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים – איזונים והכרעה – 1331339-1 – ביה”ד הגדול","אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים – איזונים והכרעה – 1331339-1 – ביה”ד הגדול","","","he","5972","50895fc70fa9ec06695298dd9c93512262bc5e8592a5e76e239869fcdd67fdc7","ב”ה תיק 1331339/1 בבית הדין הרבני הגדול ירושלים לפני כבוד הדיינים: הרב אליעזר איגרא, הרב שלמה שפירא, הרב ציון לוז־אילוז המערערת: פלונית נגד המשיב: פלוני הנדון: אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים – איזונים והכרעה פסק דין א. לערעור שלפנינו כמה פנים, ושמא יש לומר כמה מסכות, וכפי שהובהר בהחלטתו של […]","2025-07-29T16:49:09","2025-07-29T16:49:09","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12670","articles","publish","http://jus-tice.co.il/209051/11/","%d7%a4%d7%a1%d7%93-%d7%a8%d7%91%d7%a0%d7%99-2025-%d7%91%d7%a7%d7%a9%d7%aa-%d7%94%d7%90%d7%99%d7%a9%d7%94-%d7%9c%d7%94%d7%a7%d7%93%d7%9e%d7%aa-%d7%9e%d7%95%d7%a2%d7%93-%d7%a4%d7%99%d7%a8%d7%95","","פס”ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם","פס”ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם","","","he","2986","e6664af8425f329945becd07aad3f93f530211076bcd000aa22ad903dd0d3c06","ב”ה תיק ‏209051/11 בבית הדין הרבני האזורי פתח תקווה לפני כבוד הדיינים: הרב אברהם מייזלס – אב”ד, הרב בנימין לסרי, הרב נחמיה נשר המבקשת: פלונית נגד המשיב: פלוני הנדון: בקשת שותף להקדמת מועד פירוק שיתוף טרם התאריך שנקבע בהסכם פסק דין בפני בית הדין תביעת האישה להקדמת מועד פירוק השיתוף בדירת הצדדים. הצדדים ניהלו הליכים […]","2025-07-29T16:46:11","2025-07-29T16:46:11","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12663","articles","publish","http://jus-tice.co.il/investment-loss-compensation/","%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%9c%d7%9e%d7%a9%d7%a7%d7%99%d7%a2-%d7%91%d7%a2%d7%a7%d7%91%d7%95%d7%aa-%d7%94%d7%a4%d7%a1%d7%93-%d7%91%d7%a9%d7%95%d7%a7-%d7%94%d7%94%d7%95%d7%9f-%d7%a4%d7%95%d7%a8","","פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו | סוגי הונאות (2025)","פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו | סוגי הונאות (2025)","","","he","12528","9906ce69ec3f8195d4a83e8b53221a344868f474bcb38a151ab69d0f47a535e7","שוקי ההון, המסחר במטבע חוץ (פורקס, Forex) והמטבעות הקריפטוגרפיים התפתחו מאד בעשורים האחרונים, וכיום מיליוני אנשים בעולם משקיעים וסוחרים בהם. שוק הפורקס לבדו הוא השוק הפיננסי הגדול בעולם עם מחזור יומי גלובלי עצום של כ-7.5 טריליון דולר (נכון ל-2022). לפי הערכות עדכניות, יש כ-10 מיליון סוחרי פורקס בעולם, מרמת חובבנים מתחילים ועד משקיעים מוסדיים. במקביל, […]","2025-07-29T11:37:18","2025-07-29T12:56:14","282","","","225","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"12655","articles","publish","http://jus-tice.co.il/real-estate-lawyer-cost-2025/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%9b%d7%99%d7%a8%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9e%d7%97%d7%99%d7%a8-2025-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%a2%d7%95","","עורך דין מכירת דירה מחיר (2025) | תפקידו של עורך הדין בעסקאות מקרקעין","עורך דין מכירת דירה מחיר (2025) | תפקידו של עורך הדין בעסקאות מקרקעין","","","he","11330","fa0a79905c802ac8da9db68b07db8191e98cfc2697ea0eb0e5b44e7da7c2902b","שוק הנדל”ן בישראל – נתונים ומגמות עדכניות עסקאות: בשנת 2023 בוצעו כ־68 אלף עסקאות נדל״ן בישראל – ירידה חדה של כ־40% בהשוואה ל-110,203 עסקאות בשנת 2022. הירידה מיוחסת לריבית משכנתאות גבוהה ולחוסר יציבות (כולל אירועים ביטחוניים), שגרמו לרוכשים ולמוכרים להסס. מחירי דירות: על אף ההאטה בעסקאות, במחירי הדיור נמשכה מגמת עלייה שנתית מתונה. בערים רבות […]","2025-07-27T11:48:43","2025-07-27T12:06:59","282","","","234","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
