query,date,clicks,impressions,ctr,position
ביטול ידועים בציבור,2026-03-20,0,1,0,65
ביטול ידועים בציבור,2026-03-21,0,1,0,55
ביטול ידועים בציבור,2026-03-26,0,5,0,63.2
ביטול ידועים בציבור,2026-03-27,0,2,0,69
ביטול ידועים בציבור,2026-03-31,0,1,0,65
ביטול ידועים בציבור,2026-04-01,0,4,0,73
ביטול ידועים בציבור,2026-04-09,0,2,0,59.5
ביטול רישיון עסק,2026-04-08,0,1,0,50
ביטול תרגום אוטומטי בכרום,2026-04-07,0,1,0,51
ביטקוין דיזינגוף,2026-04-05,0,1,0,43
בית המשפט,2026-03-18,0,1,0,36
בית המשפט,2026-04-01,0,1,0,32
בית המשפט,2026-04-06,0,1,0,4
בית המשפט,2026-04-08,0,1,0,32
בית המשפט,2026-04-12,0,1,0,47
בית המשפט בישראל,2026-04-12,0,1,0,27
בית משפט,2026-03-18,0,2,0,19
בית משפט,2026-03-19,0,2,0,26
בית משפט,2026-03-20,0,3,0,23
בית משפט,2026-03-22,0,2,0,27.5
בית משפט,2026-03-26,0,1,0,26
בית משפט,2026-03-27,0,1,0,25
בית משפט,2026-04-03,0,1,0,40
בית משפט,2026-04-08,0,1,0,21
בית משפט,2026-04-09,0,2,0,18
בית משפט,2026-04-10,0,3,0,18.666666666666668
בית משפט,2026-04-13,0,1,0,19
בית משפט קמא,2026-03-31,0,1,0,28
בן ציון ברגר,2026-04-12,0,1,0,30
בעלי רישיון משרד הבריאות,2026-03-31,0,1,0,17
בקשה לאישור הסדר חוב,2026-04-01,0,2,0,18
בקשה לאישור הסכם גירושין דוגמא,2026-03-18,0,1,0,16
בקשה לאישור הסכם גירושין דוגמא,2026-03-19,0,1,0,36
בקשה לאישור הסכם גירושין דוגמא,2026-03-20,0,1,0,30
בקשה לאישור הסכם גירושין דוגמא,2026-03-21,0,1,0,36
בקשה לאישור הסכם גירושין דוגמא,2026-03-22,0,1,0,38
בקשה לאישור הסכם גירושין דוגמא,2026-03-23,0,1,0,39
בקשה לאישור הסכם גירושין דוגמא,2026-03-24,0,1,0,38
בקשה לאישור הסכם גירושין דוגמא,2026-03-29,0,1,0,39
בקשה לאישור הסכם גירושין דוגמא,2026-03-30,0,1,0,30
בקשה לאישור הסכם גירושין דוגמא,2026-03-31,0,1,0,43
בקשה לאישור הסכם גירושין דוגמא,2026-04-01,0,1,0,30
בקשה לאישור הסכם גירושין דוגמא,2026-04-02,0,1,0,32
בקשה לאישור הסכם גירושין דוגמא,2026-04-03,0,2,0,30.5
בקשה לאישור הסכם גירושין דוגמא,2026-04-04,0,1,0,21
בקשה לאישור הסכם גירושין דוגמא,2026-04-05,0,1,0,43
בקשה לאישור הסכם גירושין דוגמא,2026-04-06,0,1,0,40
בקשה לאישור הסכם גירושין דוגמא,2026-04-07,0,1,0,14
בקשה לאישור הסכם גירושין דוגמא,2026-04-08,0,1,0,22
בקשה לאישור הסכם גירושין דוגמא,2026-04-09,0,1,0,20
בקשה לאישור הסכם גירושין דוגמא,2026-04-10,0,1,0,20
בקשה לאישור הסכם גירושין דוגמא,2026-04-11,0,1,0,22
בקשה לאישור הסכם גירושין דוגמא,2026-04-12,0,2,0,18.5
בקשה לאישור הסכם גירושין דוגמא,2026-04-13,0,4,0,21.25
בקשה לאישור הסכם גירושין דוגמא,2026-04-14,0,1,0,21
בקשה לביטול צו ירושה,2026-03-18,0,1,0,91
בקשה לביטול צו ירושה,2026-03-19,0,1,0,91
בקשה לביטול צו ירושה,2026-03-22,0,1,0,80
בקשה לביטול צו ירושה,2026-03-23,0,1,0,90
בקשה לביטול צו ירושה,2026-03-29,0,1,0,89
בקשה לביטול צו ירושה,2026-04-02,0,1,0,93
בקשה לביטול צו ירושה,2026-04-05,0,1,0,90
בקשה לביטול צו קיום צוואה,2026-03-18,0,1,0,42
בקשה לביטול צו קיום צוואה,2026-03-22,0,1,0,39
בקשה לביטול צו קיום צוואה,2026-03-28,0,1,0,51
בקשה לביטול צו קיום צוואה,2026-04-06,0,1,0,54
בקשה לביטול צו קיום צוואה,2026-04-09,0,1,0,45
בקשה להסרת מגבלת ראייה ברישיון הנהיגה,2026-04-13,0,1,0,62
בקשה למינוי סניגור ציבורי,2026-03-22,0,1,0,30
בתי המשפט,2026-03-22,0,1,0,20
בתי המשפט,2026-03-29,0,1,0,34
בתי המשפט,2026-04-12,0,1,0,54
בתי המשפט בישראל,2026-03-26,0,1,0,25
בתי משפט ישראל,2026-04-04,0,1,0,28
ג'ון קיריאקו,2026-03-30,0,1,0,23
ג'ורג' קרא,2026-04-12,0,1,0,76
גובה מזונות ילדים,2026-03-20,0,1,0,58
גובה תשלום מזונות,2026-03-18,0,1,0,61
גובה תשלום מזונות,2026-03-19,0,1,0,56
גובה תשלום מזונות,2026-03-20,0,2,0,63
גובה תשלום מזונות,2026-03-21,0,1,0,64
גובה תשלום מזונות,2026-03-22,0,1,0,64
גובה תשלום מזונות,2026-03-23,0,1,0,66
גובה תשלום מזונות,2026-03-29,0,1,0,67
גובה תשלום מזונות,2026-03-30,0,1,0,41
גובה תשלום מזונות,2026-04-01,0,2,0,71.5
גובה תשלום מזונות,2026-04-02,0,1,0,69
גובה תשלום מזונות,2026-04-03,0,1,0,40
גובה תשלום מזונות,2026-04-04,0,1,0,68
גובה תשלום מזונות,2026-04-05,0,1,0,71
גובה תשלום מזונות,2026-04-06,0,1,0,68
גובה תשלום מזונות,2026-04-07,0,1,0,38
גובה תשלום מזונות,2026-04-08,0,1,0,38
גובה תשלום מזונות,2026-04-09,0,1,0,38
גובה תשלום מזונות,2026-04-10,0,1,0,38
גיא מימון שופט,2026-04-13,0,1,0,24
גירושין ידועים בציבור,2026-03-19,0,2,0,65.5
גירושין ידועים בציבור,2026-03-26,0,2,0,71
גירושין ידועים בציבור,2026-04-02,0,1,0,72
גירושין עורך דין,2026-03-18,0,4,0,59.25
גירושין עורך דין,2026-03-19,0,5,0,46.8
גירושין עורך דין,2026-03-20,0,1,0,45
גירושין עורך דין,2026-03-21,0,1,0,46
גירושין עורך דין,2026-03-22,0,6,0,59.5
גירושין עורך דין,2026-03-23,0,5,0,63.8
גירושין עורך דין,2026-03-24,0,2,0,57.5
גירושין עורך דין,2026-03-30,0,1,0,81
גירושין עורך דין,2026-03-31,0,2,0,45
גירושין עורך דין,2026-04-01,0,1,0,46
גירושין עורך דין,2026-04-02,0,3,0,48.666666666666664
גירושין עורך דין,2026-04-03,0,1,0,67
גירושין עורך דין,2026-04-04,0,4,0,64.75
גירושין עורך דין,2026-04-05,0,3,0,51.666666666666664
גירושין עורך דין,2026-04-06,0,2,0,65
גירושין עורך דין,2026-04-07,0,1,0,72
גירושין עורך דין,2026-04-08,0,3,0,74.66666666666667
גירושין עורך דין,2026-04-09,0,4,0,57
גירושין עורך דין,2026-04-10,0,1,0,59
גישור בין הורים לילדים,2026-04-07,0,1,0,27
גישור בין עובד למעביד,2026-03-18,0,2,0,28.5
גישור+דיסקרטי+בעולם+הביטחוני,2026-03-31,0,1,0,98
גמיאני,2026-03-18,0,2,0,5.5
גמיאני,2026-03-20,0,2,0,5.5
גמיאני,2026-03-21,0,2,0,5
גמיאני,2026-03-22,0,3,0,5.666666666666667
גמיאני,2026-03-23,0,2,0,6
גמיאני,2026-03-30,0,1,0,4
גמיאני,2026-04-01,0,1,0,6
גנימאת,2026-04-06,0,1,0,77
גרר בכביש 412,2026-03-22,0,1,0,53
דוגמא הסכם גירושין,2026-04-01,0,1,0,30
דוגמא הסכם גירושין,2026-04-08,0,1,0,32
דוגמא להסכם גירושין,2026-03-18,0,1,0,54
דוגמא להסכם גירושין,2026-03-19,0,4,0,45.5
דוגמא להסכם גירושין,2026-03-20,0,2,0,52.5
דוגמא להסכם גירושין,2026-03-21,0,2,0,53
דוגמא להסכם גירושין,2026-03-22,0,4,0,52
דוגמא להסכם גירושין,2026-03-23,0,3,0,52
דוגמא להסכם גירושין,2026-03-24,0,3,0,54.666666666666664
דוגמא להסכם גירושין,2026-03-25,0,2,0,50
דוגמא להסכם גירושין,2026-03-26,0,1,0,24
דוגמא להסכם גירושין,2026-03-29,0,3,0,57
דוגמא להסכם גירושין,2026-03-30,0,1,0,57
דוגמא להסכם גירושין,2026-03-31,0,1,0,65
דוגמא להסכם גירושין,2026-04-01,0,4,0,33.25
דוגמא להסכם גירושין,2026-04-02,0,2,0,33
דוגמא להסכם גירושין,2026-04-03,0,1,0,63
דוגמא להסכם גירושין,2026-04-04,0,1,0,38
דוגמא להסכם גירושין,2026-04-05,0,1,0,65
דוגמא להסכם גירושין,2026-04-06,0,1,0,65
דוגמא להסכם גירושין,2026-04-07,0,2,0,45
דוגמא להסכם גירושין,2026-04-08,0,1,0,64
דוגמא להסכם גירושין,2026-04-09,0,4,0,42.25
דוגמא להסכם גירושין,2026-04-10,0,1,0,42
דוגמא להסכם גירושין,2026-04-11,0,2,0,34
דוגמא להסכם גירושין,2026-04-12,0,2,0,32.5
דוגמא להסכם גירושין,2026-04-13,0,6,0,36
דוגמא להסכם גירושין,2026-04-14,0,2,0,33.5
דוגמה להסכם גירושין,2026-03-18,0,1,0,66
דוגמה להסכם גירושין,2026-03-19,0,3,0,55.666666666666664
דוגמה להסכם גירושין,2026-03-20,0,1,0,55
דוגמה להסכם גירושין,2026-03-21,0,2,0,56.5
דוגמה להסכם גירושין,2026-03-22,0,2,0,57
דוגמה להסכם גירושין,2026-03-23,0,3,0,55.666666666666664
דוגמה להסכם גירושין,2026-03-24,0,1,0,55
דוגמה להסכם גירושין,2026-03-31,0,2,0,49.5
דוגמה להסכם גירושין,2026-04-01,0,3,0,36.333333333333336
דוגמה להסכם גירושין,2026-04-02,0,2,0,50.5
דוגמה להסכם גירושין,2026-04-03,0,2,0,29.5
דוגמה להסכם גירושין,2026-04-04,0,2,0,62.5
דוגמה להסכם גירושין,2026-04-05,0,1,0,64
דוגמה להסכם גירושין,2026-04-06,0,1,0,57
דוגמה להסכם גירושין,2026-04-07,0,2,0,46.5
דוגמה להסכם גירושין,2026-04-08,0,1,0,63
דוגמה להסכם גירושין,2026-04-09,0,1,0,39
דוגמה להסכם גירושין,2026-04-10,0,1,0,38
דוגמה להסכם גירושין,2026-04-11,0,2,0,32.5
דוגמה להסכם גירושין,2026-04-12,0,1,0,37
דוגמה להסכם גירושין,2026-04-13,0,5,0,37
דוגמה להסכם גירושין,2026-04-14,0,1,0,37
דוגמת הסכם גירושין,2026-04-01,0,1,0,21
דוגמת הסכם גירושין,2026-04-08,0,1,0,60
דוגמת הסכם שכירות קרקע חקלאית,2026-03-18,0,1,0,30
דוגמת הסכם שכירות קרקע חקלאית,2026-03-24,0,1,0,30
דוד האובנשטוק,2026-04-04,0,2,0,30.5
דוד טרגין,2026-04-14,0,2,0,70.5
דחיה על הסף,2026-03-21,0,1,0,35
דחייה על הסף,2026-04-04,0,2,0,40.5
דחייה על הסף,2026-04-07,0,2,0,43.5
דחיית טיסה,2026-03-30,0,1,0,41
דיווח+וייצוג+בפני+רשויות+המס,2026-03-19,0,2,0,29.5
דיון במס הכנסה,2026-03-26,0,1,0,50
דין לכל דין,2026-03-20,0,1,0,18
דיני גירושים,2026-03-18,0,2,0,29
דיני גירושין,2026-03-18,0,3,0,89
דיני משפחה גירושים,2026-03-18,0,2,0,54
דיני עבודה,2026-03-18,0,13,0,48.61538461538461
דיני עבודה,2026-03-19,0,3,0,49.666666666666664
דיני עבודה,2026-03-20,0,4,0,50.5
דיני עבודה,2026-03-21,0,5,0,49
דיני עבודה,2026-03-22,0,3,0,51.666666666666664
דיני עבודה,2026-03-23,0,4,0,57
דיני עבודה,2026-03-24,0,2,0,48.5
דיני עבודה,2026-03-25,0,1,0,21
דיני עבודה,2026-03-26,0,1,0,49
דיני עבודה,2026-03-29,0,2,0,60.5
דיני עבודה,2026-03-30,0,2,0,57
דיני עבודה,2026-03-31,0,2,0,60.5
דיני עבודה,2026-04-01,0,5,0,59.4
דיני עבודה,2026-04-02,0,3,0,57
דיני עבודה,2026-04-03,0,4,0,68.25
דיני עבודה,2026-04-04,0,3,0,66
דיני עבודה,2026-04-05,0,3,0,62
דיני עבודה,2026-04-06,0,5,0,43
דיני עבודה,2026-04-07,0,4,0,54.25
דיני עבודה,2026-04-08,0,7,0,47.285714285714285
דיני עבודה,2026-04-09,0,5,0,66
דיני עבודה,2026-04-10,0,6,0,53.666666666666664
דיני עבודה,2026-04-11,0,4,0,65.5
דיני עבודה,2026-04-12,0,6,0,52.5
דיני עבודה,2026-04-13,0,4,0,60.75
דיני עבודה,2026-04-14,0,3,0,75.66666666666667
דיני עבודה pdf,2026-03-30,0,1,0,94
דיני עבודה חוקים,2026-03-18,0,2,0,56.5
דיני עבודה חוקים,2026-03-19,0,1,0,58
דיני עבודה חוקים,2026-03-20,0,1,0,51
דיני עבודה חוקים,2026-03-21,0,1,0,51
דיני עבודה חוקים,2026-03-22,0,1,0,53
דיני עבודה חוקים,2026-03-23,0,1,0,57
דיני עבודה חוקים,2026-03-24,0,1,0,58
דיני עבודה חוקים,2026-03-28,0,1,0,72
דיני עבודה חוקים,2026-03-29,0,1,0,70
דיני עבודה חוקים,2026-04-01,0,1,0,64
דיני עבודה חוקים,2026-04-02,0,1,0,79
דיני עבודה חוקים,2026-04-03,0,1,0,59
דיני עבודה חוקים,2026-04-04,0,1,0,67
דיני עבודה חוקים,2026-04-06,0,1,0,54
דיני עבודה חוקים,2026-04-07,0,1,0,73
דיני עבודה חוקים,2026-04-08,0,1,0,73
דיני עבודה חוקים,2026-04-09,0,1,0,72
דיני עבודה חוקים,2026-04-10,0,1,0,74
דיני עבודה חוקים,2026-04-11,0,1,0,75
דיני עבודה חוקים,2026-04-12,0,1,0,73
דיני עבודה חוקים,2026-04-13,0,1,0,75
דיני עבודה חוקים,2026-04-14,0,1,0,77
דיני עבודה יחסי עובד מעביד,2026-03-31,0,1,0,24
דיני תכנון ובניה,2026-03-18,0,2,0,40.5
דיני תכנון ובניה,2026-03-19,0,2,0,36
דיני תכנון ובניה,2026-03-20,0,1,0,33
דיני תכנון ובניה,2026-03-21,0,1,0,35
דיני תכנון ובניה,2026-03-22,0,1,0,44
דיני תכנון ובניה,2026-03-23,0,1,0,43
דיני תכנון ובניה,2026-03-29,0,1,0,22
דיני תכנון ובניה,2026-03-30,0,1,0,26
דיני תכנון ובניה,2026-03-31,0,2,0,25.5
דיני תכנון ובניה,2026-04-01,0,1,0,25
דיני תכנון ובנייה,2026-03-19,0,2,0,41.5
דירוג שופטים,2026-04-12,0,1,0,18
דלית ורד שופטת,2026-04-11,0,1,0,20
דמי מזונות ילדים,2026-03-19,0,2,0,66
דמי מזונות ילדים,2026-03-20,0,2,0,60
דמי מזונות ילדים,2026-03-23,0,1,0,71
דמי מזונות ילדים,2026-03-24,0,1,0,72
דמי מזונות לילד אחד,2026-03-20,0,1,0,74
דמי מזונות לילד אחד,2026-03-21,0,1,0,83
דמי מזונות לילד אחד,2026-03-22,0,2,0,76
דמי מזונות לילד אחד,2026-03-23,0,2,0,71
דמי מזונות לילד אחד,2026-03-24,0,1,0,75
דמי מזונות לילד אחד,2026-03-25,0,1,0,74
דמי מזונות לילד אחד,2026-03-26,0,1,0,73
דרגה אישית בשירות המדינה,2026-03-21,0,2,0,27.5
דרור אוסי,2026-04-08,0,1,0,83
דרכי ביטול רישיון עסק,2026-03-29,0,1,0,27
דרכי ביטול רישיון עסק,2026-04-10,0,1,0,20
דרכי ביטול רישיון עסק,2026-04-12,0,1,0,19
דרכי ביטול רישיון עסק,2026-04-13,0,1,0,18
האם בקורונה יש שלשולים,2026-03-19,0,1,0,65
האם הוראות רמזור עדיפוֹת על הוראת תמרור המורה על מתן זכות קדימה?,2026-04-03,0,1,0,20
האם החנייה בתחום תמרור זה מותרת לאוטובוס פרטי זעיר,2026-03-27,0,1,0,37
האם מגיע פיצוי על איחור במסירת דירה,2026-03-22,0,2,0,86
האם מונעת מהאב לראות את הילדים,2026-03-27,0,1,0,100
האם מותר לכם לעקוף כלי רכב איטי הנוסע לפניכם,2026-03-21,0,1,0,48
האם צריך עורך דין ייפוי כוח מתמשך,2026-03-20,0,1,0,55
האם צריך עורך דין ייפוי כוח מתמשך,2026-03-24,0,1,0,80
האם צריך עורך דין ייפוי כוח מתמשך,2026-04-01,0,1,0,55
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-18,0,4,0,65.75
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-19,0,3,0,72.66666666666667
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-20,0,3,0,75.66666666666667
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-21,0,2,0,61
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-22,0,4,0,60.5
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-23,0,5,0,66.8
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-24,0,1,0,72
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-25,0,3,0,45.666666666666664
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-26,0,2,0,28.5
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-28,0,4,0,47.75
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-29,0,1,0,29
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-03-31,0,2,0,61
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-04-01,0,2,0,53.5
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-04-02,0,5,0,74.4
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-04-03,0,1,0,81
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-04-04,0,4,0,71.25
האפוטרופוס הכללי ייפוי כוח מתמשך,2026-04-05,0,1,0,83
האפוטרופוס הכללי ייפוי כח מתמשך,2026-03-30,0,1,0,70
הארכת תוקף רישיון רכב,2026-04-08,0,1,0,11
הברחת נכסים בין בני זוג,2026-03-30,0,1,0,31
הגירה מישראל,2026-03-18,0,1,0,1
הגירה מישראל,2026-03-19,0,1,0,1
הגירה מישראל,2026-03-20,0,1,0,22
הגירה מישראל,2026-03-22,0,2,0,17
הגירה מישראל,2026-03-23,0,2,0,25
הגירה מישראל,2026-03-27,0,3,0,32.33333333333333
הגירה מישראל,2026-03-28,0,1,0,36
הגירה מישראל,2026-03-29,0,1,0,23
הגירה מישראל,2026-03-31,0,1,0,15
הגשת ייפוי כוח מתמשך,2026-03-19,0,1,0,66
הגשת ייפוי כוח מתמשך,2026-04-02,0,1,0,33
הגשת ייפוי כח מתמשך,2026-03-19,0,1,0,72
הגשת ייפוי כח מתמשך,2026-03-30,0,1,0,37
הגשת ייפוי כח מתמשך,2026-04-02,0,1,0,61
הגשת יפוי כח מתמשך,2026-03-20,0,1,0,55
הגשת תביעת גירושין,2026-04-01,0,1,0,28
הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה,2026-03-31,0,1,0,43
הודעה מוקדמת לפי חוק,2026-04-01,0,1,0,55
הורות משותפת מחשבון מזונות,2026-03-25,0,1,0,30
