post_id,post_type,status,current_url,current_slug,proposed_new_url,proposed_english_slug,title,h1,seo_title,meta_description,word_count,content_length,content_hash,date_published,date_modified,author,categories,tags,practice_area,city,parent_page,current_canonical,proposed_canonical,internal_links_in,internal_links_out,media_count,featured_image,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,top_queries,primary_keyword,secondary_keywords,search_intent,topic_cluster,pillar_candidate,supporting_page_candidate,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,traffic_value,traffic_risk,content_quality_score,quality_status,recommended_action,redirect_required,redirect_target,import_ready,owner_approval_required,notes,last_reviewed_by,last_reviewed_at,h1_count,h2_count,h3_count,external_links_out,has_images,content_body_file
12141,article,publish,http://jus-tice.co.il/decision22328-09-20,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a0%d7%99%d7%a9%d7%95%d7%90%d7%99%d7%9d,UNKNOWN,UNKNOWN,פסק דין &#8211; פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה&#8221;מ 22328-09-20,UNKNOWN,UNKNOWN,UNKNOWN,13532,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,,3,YES,post-12141-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a0%d7%99%d7%a9%d7%95%d7%90%d7%99%d7%9d.md
12123,article,publish,http://jus-tice.co.il/decision24104-03-19,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a4%d7%a8%d7%aa-%d7%95%d7%a0%d7%a7%d7%a8%d7%98-%d7%a4%d7%a1%d7%93-%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9,UNKNOWN,UNKNOWN,פסק דין &#8211; האישה זכאית לחצי מהבית כולל המגרש למרות טענות להברחת נכסים| השופטת אפרת ונקרט (תלה&#8221;מ 24104-03-19),UNKNOWN,UNKNOWN,UNKNOWN,13342,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,,3,YES,post-12123-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a4%d7%a8%d7%aa-%d7%95%d7%a0%d7%a7%d7%a8%d7%98-%d7%a4%d7%a1%d7%93-%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9.md
12111,article,publish,http://jus-tice.co.il/החברות-המובילות-תמא-38-תא,%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a2%d7%99%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%95,UNKNOWN,UNKNOWN,התחדשות עירונית בתל אביב – החברות המובילות (תמ״א 38) ת&#8221;א 2025,UNKNOWN,UNKNOWN,UNKNOWN,16032,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12111-%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a2%d7%99%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%95.md
12106,article,publish,http://jus-tice.co.il/מדריך-מעשי-לבחירת-חברה-או-יזם-להתחדשות-עירונית,%d7%a9%d7%a0%d7%aa-2025-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%a9%d7%99-%d7%9c%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%99%d7%96%d7%9d-%d7%9c%d7%94%d7%aa%d7%97%d7%93%d7%a9,UNKNOWN,UNKNOWN,שנת 2025 | מדריך מעשי לבחירת חברה/יזם להתחדשות עירונית,UNKNOWN,UNKNOWN,UNKNOWN,9311,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12106-%d7%a9%d7%a0%d7%aa-2025-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%a9%d7%99-%d7%9c%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%99%d7%96%d7%9d-%d7%9c%d7%94%d7%aa%d7%97%d7%93%d7%a9.md
12096,article,publish,http://jus-tice.co.il/עורכי-דין-מובילים-בתחום-רשלנות-רפואית-בעולם,%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99%d7%9d-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa,UNKNOWN,UNKNOWN,עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל,UNKNOWN,UNKNOWN,UNKNOWN,16743,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,YES,post-12096-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99%d7%9d-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa.md
12087,article,publish,http://jus-tice.co.il/leading-divorce-lawyers-worldwide,%d7%a2%d7%91%d7%95%d7%93%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%a8%d7%97%d7%91%d7%99-%d7%94%d7%a2%d7%95%d7%9c%d7%9d,UNKNOWN,UNKNOWN,עבודת עורכי הדין לגירושין ברחבי העולם | סקירת עורכי הדין המובילים לתחום הגירושין בעולם,UNKNOWN,UNKNOWN,UNKNOWN,13381,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,1,YES,post-12087-%d7%a2%d7%91%d7%95%d7%93%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%a8%d7%97%d7%91%d7%99-%d7%94%d7%a2%d7%95%d7%9c%d7%9d.md
12082,article,publish,http://jus-tice.co.il/articles/עורך-דין-לעבירות-שוק-ההון,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a9%d7%95%d7%a7-%d7%94%d7%94%d7%95%d7%9f,UNKNOWN,UNKNOWN,עורך דין לעבירות שוק ההון,UNKNOWN,UNKNOWN,UNKNOWN,10091,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,2,11,,NO,post-12082-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a9%d7%95%d7%a7-%d7%94%d7%94%d7%95%d7%9f.md
12073,article,publish,http://jus-tice.co.il/הליך-המעצר-כמה-עולה-עורך-דין-מעצרים-מחירון-עוד-פלילי,%d7%a1%d7%95%d7%92%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%95%d7%aa-%d7%98%d7%91%d7%9c%d7%aa-%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%95%d7%94%d7%9c%d7%99%d7%9a-%d7%94,UNKNOWN,UNKNOWN,עו&#8221;ד פלילי על סוגי עבירות פליליות | טבלת ענישה והליך המעצר | כמה עולה עורך דין מעצרים? מחירון 2025,UNKNOWN,UNKNOWN,UNKNOWN,12880,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Criminal Law,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12073-%d7%a1%d7%95%d7%92%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%95%d7%aa-%d7%98%d7%91%d7%9c%d7%aa-%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%95%d7%94%d7%9c%d7%99%d7%9a-%d7%94.md
12065,article,publish,http://jus-tice.co.il/מחירון-שירותי-עורך-דין-נדלן,%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f-%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f-2025,UNKNOWN,UNKNOWN,מחירון שירותי עורך דין נדל&#8221;ן 2025,UNKNOWN,UNKNOWN,UNKNOWN,9741,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,,,NO,post-12065-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f-%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f-2025.md
12058,article,publish,http://jus-tice.co.il/עסקאות-נדלן-מורכבות,%d7%a2%d7%a1%d7%a7%d7%90%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%9e%d7%95%d7%a8%d7%9b%d7%91%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f,UNKNOWN,UNKNOWN,עסקאות נדל&#8221;ן מורכבות | עורך דין נדל&#8221;ן,UNKNOWN,UNKNOWN,UNKNOWN,9171,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12058-%d7%a2%d7%a1%d7%a7%d7%90%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%9e%d7%95%d7%a8%d7%9b%d7%91%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f.md
12036,article,publish,http://jus-tice.co.il/המדריך-המלא-לצוואות,%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f-2025,UNKNOWN,UNKNOWN,המדריך המלא לצוואות &#8211; מעודכן 2025,UNKNOWN,UNKNOWN,UNKNOWN,10542,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12036-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f-2025.md
12028,article,publish,http://jus-tice.co.il/מדריך-עדכני-להסכם-ממון,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%a9%d7%a0%d7%aa-2025,UNKNOWN,UNKNOWN,הסכם ממון בישראל – המדריך המקיף לשנת 2025,UNKNOWN,UNKNOWN,UNKNOWN,19007,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Family Law,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-12028-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%a9%d7%a0%d7%aa-2025.md
12013,article,publish,http://jus-tice.co.il/איפה-הכי-משתלם-למשקיע-הישראלי-לקנות-דירה-בעולם,%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%90%d7%99%d7%a4%d7%94-%d7%94%d7%9b%d7%99-%d7%9e%d7%a9%d7%aa%d7%9c%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a7%d7%99%d7%a2-%d7%94%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%9c,UNKNOWN,UNKNOWN,מדריך 2025: איפה הכי משתלם למשקיע הישראלי לקנות דירה בעולם?,UNKNOWN,UNKNOWN,UNKNOWN,14709,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,YES,post-12013-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%90%d7%99%d7%a4%d7%94-%d7%94%d7%9b%d7%99-%d7%9e%d7%a9%d7%aa%d7%9c%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a7%d7%99%d7%a2-%d7%94%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%9c.md
12007,article,publish,http://jus-tice.co.il/בגץ-הבוגדת,%d7%91%d7%92%d7%a5-%d7%94%d7%91%d7%95%d7%92%d7%93%d7%aa-%d7%94%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95,UNKNOWN,UNKNOWN,"בג&#8221;ץ הבוגדת: ההשפעות המשפטיות, החברתיות והכלכליות על מערכת המשפט הישראלית",UNKNOWN,UNKNOWN,UNKNOWN,7699,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3,8,1,NO,post-12007-%d7%91%d7%92%d7%a5-%d7%94%d7%91%d7%95%d7%92%d7%93%d7%aa-%d7%94%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95.md
12004,article,publish,http://jus-tice.co.il/בגץ-5988/21-סמכות-בתי-הדין-הרבניים-במזונות-ילדים,%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%aa%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%91,UNKNOWN,UNKNOWN,"סמכות בתי הדין הרבניים במזונות ילדים: בחינה משפטית, חוקתית וחברתית בעקבות בג&#8221;ץ 5988/21",UNKNOWN,UNKNOWN,UNKNOWN,838,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Family Law,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4,10,,NO,post-12004-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%aa%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%91.md
11993,article,publish,http://jus-tice.co.il/5988-21,%d7%91%d7%92%d7%a5-5988-21-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-19-02-2025-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f,UNKNOWN,UNKNOWN,בג&#8221;ץ 5988-21     פלוני נ. פלוני     (19.02.2025) | סמכות בית דין רבני מזונות ילדים,UNKNOWN,UNKNOWN,UNKNOWN,16984,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,4,,NO,post-11993-%d7%91%d7%92%d7%a5-5988-21-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-19-02-2025-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f.md
