post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,practice_area_ids,practice_area_names,category_ids,tag_ids
12425,articles,publish,http://jus-tice.co.il/economic-crimes-white-collar-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9b%d7%9c%d7%9b%d7%9c%d7%99%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%a8%d7%95%d7%9f-%d7%9c%d7%91%d7%9f-%d7%9e,עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?,282,2025-04-14,2025-04-14,308,עורך דין,,
12412,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%95%D7%A8%D7%A7%D7%A1-forex/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-%d7%9e%d7%94-%d7%96%d7%94-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-forex,עורך דין פורקס | מה זה פורקס?  FOREX,282,2025-04-08,2025-04-09,308,עורך דין,,
12406,articles,publish,http://jus-tice.co.il/%D7%A1%D7%93%D7%A8-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D/,%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-2025-%d7%a1%d7%93%d7%a8-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%97%d7%95%d7%a7-%d7%94%d7%9e%d7%a2%d7%a6%d7%a8%d7%99%d7%9d,סקירת 2025 סדר דין פלילי – חוק המעצרים,282,2025-04-07,2025-04-07,170,משפט פלילי,,
12401,articles,publish,http://jus-tice.co.il/international-inheritance-wills-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%a2%d7%99%d7%96%d7%91,עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו&#8221;ל,282,2025-04-03,2025-04-03,308,עורך דין,,
12394,articles,publish,http://jus-tice.co.il/45983-03-22/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%91%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a7%d7%90%d7%99-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%95-%d7%9e%d7%97%d7%9c%d7%95,השופט אביים ברקאי: פסק דין שעניינו מחלוקת בהגדרת משק לצורך חלוקות עתידיות כ&#8221;נחלה מלאה&#8221; אל מול &#8220;נחלה חסרה&#8221; (ת&#8221;א 45983-03-22),282,2025-04-02,2025-04-02,68,דיני משפחה,,
12389,articles,publish,http://jus-tice.co.il/10284-05-21/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a0%d7%99%d7%a8-%d7%9e%d7%99%d7%a9%d7%95%d7%a8%d7%99-%d7%9c%d7%91-%d7%98%d7%95%d7%91-%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f,השופט ניר מישורי לב טוב: גזר דין בעניין עבירות לשון הרע (ת&#8221;פ 10284-05-21),282,2025-03-27,2025-03-27,170,משפט פלילי,,
12386,articles,publish,http://jus-tice.co.il/top-global-tax-cpa-firms/,%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%97%d7%9e%d7%a9-%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a8,רואה חשבון מיסוי בינלאומי | חמש פירמות רו&#8221;ח מובילות בייעוץ מס בינלאומי,282,2025-03-26,2025-03-26,485,מיסים,,
12377,articles,publish,http://jus-tice.co.il/top-international-tax-law-firms/,%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90,פירמות עורכי דין מובילות במיסוי בינלאומי,282,2025-03-26,2025-03-26,308,עורך דין,,
12365,articles,publish,http://jus-tice.co.il/global-tax-consulting-services/,%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%95%d7%a2%d7%a5-%d7%9e%d7%a1-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%9c%d7%99%d7%95%d7%95,מיסוי בינלאומי | יועץ מס בינלאומי | ייעוץ וליווי עסקאות בינלאומיות,282,2025-03-26,2025-03-26,308,עורך דין,,
12356,articles,publish,http://jus-tice.co.il/tax-offenses-criminal-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f,עורך דין פלילי מומחה בעבירות מס | מחירון שירותים 2025 + טבלת עונשים,282,2025-03-25,2025-03-25,308,עורך דין,,
12353,articles,publish,http://jus-tice.co.il/17044-12-22/,%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%9e%d7%98%d7%a4%d7%9c-%d7%a9%d7%94%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%aa%d7%a4%d7%97-17044,גזר דין למטפל שהורשע בעבירות מין (תפ&#8221;ח 17044-12-22),282,2025-03-24,2025-03-24,656,עורך דין פלילי פסקי דין 2022,,
12348,articles,publish,http://jus-tice.co.il/39040-09-22/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%a9%d7%95%d7%9e%d7%aa-%d7%9e%d7%a1-%d7%91%d7%98%d7%a2%d7%a0%d7%94-%d7%a9%d7%94%d7%93%d7%99%d7%a8%d7%94-%d7%a9%d7%a0%d7%a8%d7%9b%d7%a9%d7%94-%d7%94%d7%99,ערעור על שומת מס בטענה שהדירה שנרכשה היא אינה דירת מגורים אלא &#8220;דירת מעטפת&#8221; (ו&#8221;ע 39040-09-22),282,2025-03-24,2025-03-24,485,מיסים,,
12342,articles,publish,http://jus-tice.co.il/tax-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a1%d7%99%d7%9d-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%99%d7%a1%d7%99%d7%9d,עורך דין מיסים | המדריך המלא לדיני מיסים בישראל 2025,282,2025-03-23,2025-03-23,308,עורך דין,,
12329,articles,publish,http://jus-tice.co.il/fintech/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a0%d7%98%d7%a7-%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c,עורך דין פינטק | ייצוג משפטי בתחום טכנולוגיה פיננסית ופינטק,282,2025-03-21,2025-03-23,308,עורך דין,,
12321,articles,publish,http://jus-tice.co.il/extradition-guide/,%d7%94%d7%a1%d7%92%d7%a8%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025,הסגרה בינלאומית לישראל: מדריך 2025,282,2025-03-19,2025-03-19,308,עורך דין,,
12312,articles,publish,http://jus-tice.co.il/42471-05-24/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%90%d7%9c%d7%aa-%d7%94%d7%99%d7%97%d7%a1-%d7%91%d7%99%d7%9f-%d7%94%d7%a1%d7%9b%d7%9e%d7%99-%d7%9e%d7%9e%d7%95%d7%9f-%d7%9c%d7%a1%d7%a2%d7%99%d7%a3-8,פסק דין שאלת היחס בין הסכמי ממון לסעיף 8 לחוק הירושה בעניין זכויות בדירה (עמ&#8221;ש 42471-05-24),282,2025-03-16,2025-03-16,68,דיני משפחה,,
12309,articles,publish,http://jus-tice.co.il/60877-12-24/,%d7%aa%d7%9e%d7%a9-60877-12-24-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a9%d7%9c%d7%99-%d7%a4%d7%a8%d7%a7%d7%a9-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a6%d7%95-%d7%9e%d7%a0%d7%99%d7%a2%d7%94,"תמ&#8221;ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה",282,2025-03-16,2025-03-16,68,דיני משפחה,,
12305,articles,publish,http://jus-tice.co.il/3922-01-24/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%97%d7%a7%d7%99%d7%a8%d7%aa%d7%99-%d7%9c%d7%a6%d7%95%d7%a8,פסק דין מינוי &#8220;רואה חשבון חקירתי&#8221; לצורך פירוק שיתוף בחשבונות הבנק המשותפים,282,2025-03-16,2025-03-16,68,דיני משפחה,,
12295,articles,publish,http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A7%D7%98%D7%99%D7%9F-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%AA%D7%A4%D7%A8%D7%A2%D7%95%D7%AA-%D7%95%D7%AA/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a7%d7%98%d7%99%d7%9f-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%aa%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%95%d7%aa,פסק דין קטין שהואשם בעבירות התפרעות ותקיפת שוטר (1327-11-24),282,2025-03-16,2025-03-16,656,עורך דין פלילי פסקי דין 2022,,
12291,articles,publish,http://jus-tice.co.il/70703-09-24/,%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c%d7%99%d7%99%d7%9d-%d7%91%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%94%d7%9e%d7%97%d7%95,"ביהמ&#8221;ש לעניינים מנהליים בביהמ&#8221;ש המחוזי תל אביב-יפו, ש' יעל בלכר: פסק דין שעניינו בטענה להבטחה מנהלית להקצות קרקע ולבנות בית כנסת לקהילה על ידי ראש העיר לשעבר (עת&#8221;מ 70703-09-24)",282,2025-03-16,2025-03-16,165,משפט מנהלי,,
12275,articles,publish,http://jus-tice.co.il/arrested-abroad-il/,%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%97%d7%95%d7%9c-%d7%9e%d7%94-%d7%9c%d7%a2%d7%a9%d7%95%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025,מעצר בחו&#8221;ל – מה לעשות? מדריך 2025 לישראלי עצור במדינה זרה,282,2025-03-12,2025-03-12,308,עורך דין,,
12273,articles,publish,http://jus-tice.co.il/articles/%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%9C%D7%95%D7%A0%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94/,%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%aa%d7%9c%d7%95%d7%a0%d7%94-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94,לשון הרע תלונה במשטרה,282,2025-03-11,2025-03-11,,,,
12264,articles,publish,http://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/,%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%99%d7%9d-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%95%d7%91%d7%99%d7%a9,עורכי הדין הפליליים הטובים בעולם ובישראל | סקירת 2025,282,2025-03-10,2025-03-10,170,משפט פלילי,,
12259,articles,publish,http://jus-tice.co.il/lawyer-fee-outlook/,%d7%a9%d7%9b%d7%a8-%d7%98%d7%a8%d7%97%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%9e%d7%95%d7%a0%d7%aa-%d7%9e%d7%a6%d7%91-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%95,שכר טרחת עורכי דין 2025 – תמונת מצב בישראל ובעולם,282,2025-03-10,2025-03-10,308,עורך דין,,
12255,articles,publish,http://jus-tice.co.il/%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%A2%D7%9C-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%92%D7%92%D7%95%D7%AA-%D7%94%D7%9C%D7%9B%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%A8/,%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%a2%d7%9c-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a0%d7%99%d7%99%d7%94-%d7%91%d7%92%d7%92%d7%95%d7%aa-%d7%94%d7%9c%d7%9b%d7%aa-%d7%91%d7%99%d7%aa-%d7%94,בעלות על זכויות בנייה בגגות | הלכת בית הדר ע&#8221;א 7808/21 והשלכותיה,282,2025-03-09,2025-03-09,234,"מקרקעין | נדל""ן",,
12251,articles,publish,http://jus-tice.co.il/30767-05-21/,%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a2,"ביהמ&#8221;ש לענייני משפחה בתל אביב, השופטת ענת הלר כריש: פס&#8221;ד בתביעה להחרגת נכסים מעיזבון (תמ&#8221;ש 30767-05-21)",282,2025-03-09,2025-03-09,68,דיני משפחה,,
12245,articles,publish,http://jus-tice.co.il/7808/21/,%d7%94%d7%92%d7%92-%d7%a9%d7%99%d7%99%d7%9a-%d7%9c%d7%9b%d7%9c-%d7%94%d7%93%d7%99%d7%99%d7%a8%d7%99%d7%9d-%d7%a2%d7%90-7808-21-%d7%aa%d7%a7%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%aa-%d7%94%d7%93,הלכה חדשה 2025 | הגג שייך לכל הדיירים | ע&#8221;א 7808/21 תקדים בית הדר פסק הדין המלא,282,2025-03-09,2025-03-09,234,"מקרקעין | נדל""ן",,
12239,articles,publish,http://jus-tice.co.il/%D7%97%D7%95%D7%A7%D7%99-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%9E%D7%95%D7%9C-%D7%A6%D7%A8%D7%A4%D7%AA/,%d7%97%d7%95%d7%a7%d7%99-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%95%d7%9c-%d7%a6%d7%a8%d7%a4%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%94%d7%a9%d7%a7,חוקי הנדל&#8221;ן בישראל מול צרפת: מדריך להשקעות ונכסים (2025),282,2025-03-07,2025-03-07,234,"מקרקעין | נדל""ן",,
12236,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%93%D7%95%D7%91%D7%A8-%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%93%d7%95%d7%91%d7%a8-%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa-%d7%9c%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8,עורך דין דובר צרפתית לרכישת נדל&#8221;ן בישראל – המדריך המשפטי המלא למשקיעים מצרפת | Acheter un bien immobilier en Israël : Guide juridique complet,282,2025-03-07,2025-03-07,234,"מקרקעין | נדל""ן",,
12219,articles,publish,http://jus-tice.co.il/startup-company/,%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%9c%d7%a1%d7%98%d7%90%d7%a8%d7%98%d7%90%d7%a4-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9c%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%96,ליווי מקצועי לסטארטאפ: ייעוץ לחברות הזנק startup,282,2025-03-07,2025-03-07,308,עורך דין,,
12179,articles,publish,http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%97%D7%96%D7%A8%D7%99-%D7%9E%D7%A1-%D7%A2%D7%9D-%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F/,%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%97%d7%96%d7%a8%d7%99-%d7%9e%d7%a1-2025-%d7%9e%d7%97%d7%a9%d7%91%d7%95%d7%9f,מדריך החזרי מס 2025 + מחשבון מעודכן,282,2025-03-06,2025-03-06,485,מיסים,,
12177,articles,publish,http://jus-tice.co.il/1386569-6/,%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a2%d7%9c-%d7%9e%d7%95%d7%a8%d7%93-%d7%91%d7%9e%d7%93%d7%95%d7%a8-%d7%90%d7%a9%d7%aa%d7%95-%d7%90%d7%a3-%d7%91%d7%94%d7%a2%d7%93%d7%a8-%d7%a1%d7%99%d7%9b%d7%95%d7%99,חיוב בעל מורד במדור אשתו אף בהעדר סיכוי לשלום בית – 1386569-6 – ביה&#8221;ד הגדול,282,2025-03-06,2025-03-06,68,דיני משפחה,,
12162,articles,publish,http://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F/,%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%a0,חתימת עורך דין / נוטריון | חתימת מסמכים נוטריוניים ומשפטיים | מחירון 2025,282,2025-03-05,2025-03-05,308,עורך דין,,
12156,articles,publish,http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f-%d7%9c%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%99%d7%9d-%d7%91%d7%a9%d7%a0%d7%aa-2025-%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7,"מדריך מעודכן למתגרשים בשנת 2025: סטטיסטיקה גירושים, התמודדות עם חלוקת רכוש, משמורת וחשד לבגידה",282,2025-03-04,2025-03-04,68,דיני משפחה,,
12141,articles,publish,http://jus-tice.co.il/decision22328-09-20/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a0%d7%99%d7%a9%d7%95%d7%90%d7%99%d7%9d,פסק דין – פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה&#8221;מ 22328-09-20,282,2025-03-04,2025-03-04,646,פסקי דין חשובים,,
12123,articles,publish,http://jus-tice.co.il/decision24104-03-19/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a4%d7%a8%d7%aa-%d7%95%d7%a0%d7%a7%d7%a8%d7%98-%d7%a4%d7%a1%d7%93-%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9,פסק דין – האישה זכאית לחצי מהבית כולל המגרש למרות טענות להברחת נכסים| השופטת אפרת ונקרט (תלה&#8221;מ 24104-03-19),282,2025-03-04,2025-03-04,68,דיני משפחה,,
12111,articles,publish,http://jus-tice.co.il/%D7%94%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%AA%D7%9E%D7%90-38-%D7%AA%D7%90/,%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a2%d7%99%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%95,התחדשות עירונית בתל אביב – החברות המובילות (תמ״א 38) ת&#8221;א 2025,282,2025-03-03,2025-03-03,234,"מקרקעין | נדל""ן",,
12106,articles,publish,http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A2%D7%A9%D7%99-%D7%9C%D7%91%D7%97%D7%99%D7%A8%D7%AA-%D7%97%D7%91%D7%A8%D7%94-%D7%90%D7%95-%D7%99%D7%96%D7%9D-%D7%9C%D7%94%D7%AA%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A2%D7%99%D7%A8%D7%95%D7%A0%D7%99%D7%AA/,%d7%a9%d7%a0%d7%aa-2025-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%a9%d7%99-%d7%9c%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%99%d7%96%d7%9d-%d7%9c%d7%94%d7%aa%d7%97%d7%93%d7%a9,שנת 2025 | מדריך מעשי לבחירת חברה/יזם להתחדשות עירונית,282,2025-03-03,2025-03-03,234,"מקרקעין | נדל""ן",,
12096,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D/,%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99%d7%9d-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa,עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל,282,2025-03-03,2025-03-03,308,עורך דין,,
12087,articles,publish,http://jus-tice.co.il/leading-divorce-lawyers-worldwide/,%d7%a2%d7%91%d7%95%d7%93%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%a8%d7%97%d7%91%d7%99-%d7%94%d7%a2%d7%95%d7%9c%d7%9d,עבודת עורכי הדין לגירושין ברחבי העולם | סקירת עורכי הדין המובילים לתחום הגירושין בעולם,282,2025-03-03,2025-03-03,308,עורך דין,,
12082,articles,publish,http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%95%D7%A7-%D7%94%D7%94%D7%95%D7%9F/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a9%d7%95%d7%a7-%d7%94%d7%94%d7%95%d7%9f,עורך דין לעבירות שוק ההון,282,2025-03-01,2025-03-01,308,עורך דין,,
