full_name,entity_type,guide_code,sample_source_url
סיגל פעיל ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"סיגלית יפה עו""ד ומגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"סידי משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"סיון אלה-לוי, משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"סיון אלה-לוי, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
סיון כהן חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
סיון כהן משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
סיון פשה מלוא,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
סייג לגריסי משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
"סימון- וקסלר, שפירר, מעוז",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מימון_פרוייקטים_אנרגיה_ותשתיות
"סיני אליאס ושות', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"סיני, ויסמן משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/19/
סלומון ליפשיץ ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"סלומון ליפשיץ, יוסי לוי ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/בנקאות_ומימון
סמוכה ציון משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"סנדרוביץ רינקוב ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/21/
"סנדרוביץ, רינקוב ושות', עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
"ספי זילברשטיין, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
"סרטל, לזר משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
"סרטל, לזר, משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/32/
ע. אורבך - עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
"עאזם - סולומונוב, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
עבדי ושות' משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
"עדולם ושות', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"עדי גזית גולדברנר, עורכת דין ומגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"עדי חן, משרד עורכי דין וגישור",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
עדי טל משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/38/
עדי כרמלי - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"עדי סולומון-וייס, עו""ד ומגשרת",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
עדי קפלן ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיזוגים_ורכישות
"עדי קפלן ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/אגודות_שיתופיות
עדינה וויל חברת עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/33/
"עו""ד אבי אורדו",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד אורית אסנין",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד אורנה שפטר, שפטר ושות' משרד עו""ד",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"עו""ד אושרי בן ישי",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"עו""ד אמיר שרף",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד ד""ר לרפואה שלהב קמחי",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"עו""ד דורית כרמלי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד דרור זמיר",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד זלצר, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
"עו""ד יגאל בורוכובסקי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד ירדן שייר ישראלי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד מאיה ניר מנור",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד מירב זמיר",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"עו""ד מירי טיטנסקי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד נחמה דרור",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"עו""ד ניר אלפסה",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"עו""ד ניר אמודאי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד עדי וייס, רשלנות רפואית",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"עו""ד עדי כרמלי",firm,G2,https://www.bdicode.com/bdilaw2025/26/
"עו""ד עמוס גבריאלי",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד עמית אוריה",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"עו""ד ענת קבילי - גישור ויישוב סכסוכים",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד ראובן בכר, שותף בכיר, פישר (FBC &Co.)",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד רלי אבישר רווה - משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/26/
"עו""ד רן תגר",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"עו""ד שלמה כהן",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עו""ד שמעון פרץ",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"עו""ד שני לוי רוזנבלום",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
עו''ד ישראל רלי לשם,person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"עוז ברקוביץ', חברת עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/27/
"עוז ברקוביץ', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
"עומר בללי, משרד עו""ד פלילי וצווארון לבן",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
עורכי דין | מיתר,firm,G2,https://www.bdicode.com/bdilaw2025/32/
"עורכי דין | נוה, אבן-הר, סחאי, אורנשטיין",firm,G2,https://www.bdicode.com/bdilaw2025/22/
עורכי דין יוסף ויצמן,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
עזרא רחמים - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/18/
"עידו בלום, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_מנהלי
"עידית אלפנדרי - מאיר, עורכת דין ומגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
עידית רייכרט - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
עידן חתוכה ושות' משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/17/
"עידן סגר, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_מנהלי
עידן שטרית ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
עינבל דקל עורכת דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"עינת גורביץ', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
עמוס מוקדי ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
עמוס שניצקי ושות' משרד עורכי-דין,firm,G2,https://www.bdicode.com/bdilaw2025/27/
"עמיקם, רפאל ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
"עמיקם, רפאל ושות'- יועצים לביטוח וניהול סיכונים",firm,G2,https://www.bdicode.com/bdilaw2025/27/
"עמית וולף, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_מסחרי
"עמית וולף, משרד עורכי-דין",firm,G2,https://www.bdicode.com/bdilaw2025/32/
עמית ושות׳ - משרד עורכי דין בינלאומי,firm,G2,https://www.bdicode.com/bdilaw2025/34/
"עמית מנור - יוקי שמש, עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
"עמית מנור -יוקי שמש, עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/37/
"עמית, פולק, מטלון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/בלוקציין_ומטבעות__קריפטוגרפים
"עמית, פולק, מטלון - APM",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/בנקאות_ומימון
"עמית, פולק, מטלון ושות'",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיזוגים_ורכישות
עמפלי משרד עריכת דין מיסים,firm,G2,https://www.bdicode.com/bdilaw2025/20/
עמפלי עריכת דין מיסים,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
עמר רייטר ז'אן שוכטוביץ ושות' AYR,firm,G2,https://www.bdicode.com/bdilaw2025/25/
"ענת בירן, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"ענת בש, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/23/
"ענת בש, משרד עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"ענת גינזבורג, משרד עורכי דין, נוטריון ומגשרים",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
עפר דקל ושות' - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"עפר דקל- משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/23/
"עפר טויסטר, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
עפר שפיר ושות' - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
עפר שפיר ושות' - עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
"עקירב אלון, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
ערן בקר - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
ערן גוטפריד - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
ערן עזרא - משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
פבל מורוז חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
פודורובסקי - משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
פודורובסקי - עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/26/
פורר לוי ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
פיאדה ליבוביץ מאיר עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/33/
פינטו בנישתי ושות' - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
פינטו בנישתי ושות'- משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/26/
"פיני אביב משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"פינקלשטיין להב - חברת עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"פיסטוקוין, שירותי פורנזיקה וייעוץ",firm,G2,https://www.bdicode.com/bdilaw2025/22/
פירוזמן את גהוורי - משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
פירון משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
פישר (.FBC & Co),firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
פישר פרידמן איי פי גרופ (FIPG),firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_Patent_Prosecution
"פלג, בן-צבי ושות' משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
"פלג, כהן, דויטש עורכי דין",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
"פלד-הניג, משרד עו""ד ונוטריון",firm,G2,https://www.bdicode.com/bdilaw2025/32/
"פלדה ושות' - משרד עו""ד ונוטריון",firm,G2,https://www.bdicode.com/bdilaw2025/21/
פלס מוזר כהן ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"פלס, מוזר, כהן ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/19/
פפיש קרל ושות' משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"פראתי ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תחבורה
"פרבמן, רשף ושות' - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
פרגן פלס ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"פרויליך פרחי, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
פרופ' אבי וינרוט ושות' - עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
פרופ' ביין ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"פריד - גבאי משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/26/
פריד - גבאי משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"פרידמן יונגר ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"פרידמן, יונגר ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/19/
פריידין&נחשון,firm,G2,https://www.bdicode.com/bdilaw2025/37/
פריימן ספיבק ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
פריימן ספיבק ושות׳,firm,G2,https://www.bdicode.com/bdilaw2025/33/
פריינטה ברוכים עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
פרימס ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הייטק
"פרימס, שילה, גבעון, מאיר - חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיזוגים_ורכישות
פרימר גלמן ושות' - משרד עורכי-דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"פריש, שפרבר, ריינהרץ ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/25/
"פריש, שפרבר, ריינהרץ ושות' - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
פרל כהן צדק לצר ברץ,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_אינטרנט
צבי יעקובוביץ משרד עורכי דין ונוטריון,firm,G2,https://www.bdicode.com/bdilaw2025/27/
"צבי יעקובוביץ, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
צבי שוב משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תכנון_ובניה
"צברי פרקש ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/38/
"צברי-פרקש ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"צורף ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
ציון אמיר משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
ציון סמוכה משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ציוני פילרסדורף פיליפ עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/בלוקציין_ומטבעות__קריפטוגרפים
"ציוני פילרסדורף פיליפ, עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/32/
"ציטבר, גלאור ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
צמח ניר ושות' - משרד עריכת דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
צמח שניידר ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"קאשי, עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
קבוצת לוצאטו,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_Patent_Prosecution
קבילי ושות,firm,G2,https://www.bdicode.com/bdilaw2025/32/
קבילי ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_מסחרי
קגן ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_צבא_ובטחון
"קובי חתן, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
קוטון יאיר ושות' - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
קוך ברזילי עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/20/
קוך-ברזילי עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
קולודני ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תכנון_ובניה
קולן - נבון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/זכיינות
קומיסר ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
קונפורטי אשר ושות',firm,G2,https://www.bdicode.com/bdilaw2025/19/
קוסובר ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"קוסובר ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/38/
"קוסטליץ ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
קורן - גרודברג ושות' - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/17/
"קורן-גרודברג ושות', עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
"קורנובסקי ושות', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
קטן בר-טל טלמור - משרד עורכי דין ומגשרים,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"קטן, בר-טל, טלמור - משרד עורכי דין ומגשרים",firm,G2,https://www.bdicode.com/bdilaw2025/34/
קיריל שפר ושות' - חברת עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
קליין ושות' אנרגיה ותשתיות,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מימון_פרוייקטים_אנרגיה_ותשתיות
"קלינמן נאור ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"קלעי, רוזן ושות' משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
"קלעי, רוזן ושות', משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/38/
"קמילה אביגייל מיכמן, עורכת דין ומגשרת",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"קמנקוביץ זלמנוביץ, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תכנון_ובניה
"קן - דרור, אזרן, הראל ושות' עורכי דין ומגשרים",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
קן תור עכו,firm,G2,https://www.bdicode.com/bdilaw2025/34/
קן-תור עכו,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הגירה_ואזרחות
קנבל ושות' משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
קנדיז,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
"קנולר ישינובסקי קינן ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/אגודות_שיתופיות
"קנולר, ישינובסקי, קינן ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/32/
"קניר ושות' - משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
קסוטו ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"קפלנסקי משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/27/
קפלנסקי משרד עורכי - דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
קצנל דימנט עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הייטק
קרוליין עידן משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"קריספין רובינשטיין בלכר קדוש ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"קריספין, רובינשטיין, בלכר, קדוש ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/25/
קרמר - שפירא - שניידר ושות' עו''ד,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"קרמר שפירא שניידר ושות' - עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/25/
"קרן זיו ושות', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"קרן כהן בלחרסקי, גפני, רובנס-ווקיל, ינקו ושות' משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/19/
"קרן כהן בלחרסקי, גפני, רובנסווקיל, ינקו ושות' משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/25/
"קרן כהן בלחרסקי, גפני,רובנס-ווקיל, ינקו ושות' עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
קרן סגל חברת עורכי דין גישור ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"קרן סגל חברת עורכי דין גישור ונוטריון בע""מ",firm,G2,https://www.bdicode.com/bdilaw2025/31/
ר. חמד ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
"ראובן גוברין, עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"רבקה שורץ - עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
רד - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
רואי נגריס חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
"רובינשטיין, שועי, תמיר - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
"רובינשטיין, שועי, תמיר משרד עורכי-דין",firm,G2,https://www.bdicode.com/bdilaw2025/20/
רודין משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/29/
רוה הבר ושות' - עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"רוה הבר ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/20/
רוזן בן גל חברת עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
רוזנברג לרנר עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"רוזנברג שנלר, עורכי-דין (רוש)",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לקוחות_פרטיים_נאמנויות_וניהול_הון_משפחתי
רוטנברג משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"רוית גיא דרור חברת עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
רוית סיני - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"רולוף & יונאי, עורכי דין ונוטריונים",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"רולוף&יונאי, עורכי דין ונוטריונים",firm,G2,https://www.bdicode.com/bdilaw2025/19/
רומי הוניג - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"רון - פסטינגר, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
רון ברנט ושות' משרד עורכי דין ונוטריונים,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"רון ברנט ושות, משרד עורכי דין ונוטריונים",firm,G2,https://www.bdicode.com/bdilaw2025/19/
"רון גינת - משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
"רון פסטינגר, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/27/
"רונה גינת, עו""ד ומגשרת",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
"רוני חן-סטינגר - עו""ד ונוטריון, מגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"רוני שניידר, משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/זכיינות
"רונית אלפר, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תכנון_ובניה
רונן עדיני ושות' משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"רועי חלפון, משרד עורכי דין וגישור",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
רועי סבג משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
רועי עזרא - משרד עורכי דין ונוטריון,firm,G2,https://www.bdicode.com/bdilaw2025/18/
"רועי רוזן, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_ספורט
רות דיין וולפנר משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"רות דיין משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
רותם אלוני - דוידוב,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
