post_id,post_type,status,title,slug,current_url,current_path,has_articles_prefix,modified,practice_areas,categories,source
12177,article,publish,"חיוב בעל מורד במדור אשתו אף בהעדר סיכוי לשלום בית &#8211; 1386569-6 &#8211; ביה&#8221;ד הגדול","1386569-6","https://jus-tice.co.il/articles/1386569-6/","/articles/1386569-6/",YES,2026-05-16T23:30:08,"68","",REST_API
12162,article,publish,"חתימת עורך דין / נוטריון | חתימת מסמכים נוטריוניים ומשפטיים | מחירון 2025","lawyer-signing-notary-price-list-2025","https://jus-tice.co.il/articles/lawyer-signing-notary-price-list-2025/","/articles/lawyer-signing-notary-price-list-2025/",YES,2026-05-16T23:47:38,"308","",REST_API
12156,article,publish,"מדריך מעודכן למתגרשים בשנת 2025: סטטיסטיקה גירושים, התמודדות עם חלוקת רכוש, משמורת וחשד לבגידה","property-division-guide-updated-divorce-custody-infidelity","https://jus-tice.co.il/articles/property-division-guide-updated-divorce-custody-infidelity/","/articles/property-division-guide-updated-divorce-custody-infidelity/",YES,2026-05-16T23:47:38,"68","",REST_API
12141,article,publish,"פסק דין &#8211; פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה&#8221;מ 22328-09-20","decision22328-09-20","https://jus-tice.co.il/articles/decision22328-09-20/","/articles/decision22328-09-20/",YES,2026-05-16T23:30:08,"646","",REST_API
12123,article,publish,"פסק דין &#8211; האישה זכאית לחצי מהבית כולל המגרש למרות טענות להברחת נכסים| השופטת אפרת ונקרט (תלה&#8221;מ 24104-03-19)","decision24104-03-19","https://jus-tice.co.il/articles/decision24104-03-19/","/articles/decision24104-03-19/",YES,2026-05-16T23:30:10,"68","",REST_API
12111,article,publish,"התחדשות עירונית בתל אביב – החברות המובילות (תמ״א 38) ת&#8221;א 2025","urban-renewal-tel-aviv-companies-38-2025","https://jus-tice.co.il/articles/urban-renewal-tel-aviv-companies-38-2025/","/articles/urban-renewal-tel-aviv-companies-38-2025/",YES,2026-05-16T23:47:38,"234","",REST_API
12106,article,publish,"שנת 2025 | מדריך מעשי לבחירת חברה/יזם להתחדשות עירונית","urban-renewal-guide-practical-company-2025","https://jus-tice.co.il/articles/urban-renewal-guide-practical-company-2025/","/articles/urban-renewal-guide-practical-company-2025/",YES,2026-05-16T23:47:40,"234","",REST_API
12096,article,publish,"עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל","medical-malpractice-lawyers-law-medical-israel","https://jus-tice.co.il/articles/medical-malpractice-lawyers-law-medical-israel/","/articles/medical-malpractice-lawyers-law-medical-israel/",YES,2026-05-16T23:47:40,"308","",REST_API
12087,article,publish,"עבודת עורכי הדין לגירושין ברחבי העולם | סקירת עורכי הדין המובילים לתחום הגירושין בעולם","leading-divorce-lawyers-worldwide","https://jus-tice.co.il/articles/leading-divorce-lawyers-worldwide/","/articles/leading-divorce-lawyers-worldwide/",YES,2026-05-17T07:53:52,"308","",REST_API
12082,article,publish,"עורך דין לעבירות שוק ההון","lawyer-capital-market-offenses","https://jus-tice.co.il/articles/lawyer-capital-market-offenses/","/articles/lawyer-capital-market-offenses/",YES,2026-05-16T23:47:40,"308","",REST_API
12073,article,publish,"עו&#8221;ד פלילי על סוגי עבירות פליליות | טבלת ענישה והליך המעצר | כמה עולה עורך דין מעצרים? מחירון 2025","criminal-offenses-lawyer-criminal-sentencing-process-arrest","https://jus-tice.co.il/articles/criminal-offenses-lawyer-criminal-sentencing-process-arrest/","/articles/criminal-offenses-lawyer-criminal-sentencing-process-arrest/",YES,2026-05-16T23:47:43,"308","",REST_API
12065,article,publish,"מחירון שירותי עורך דין נדל&#8221;ן 2025","lawyer-price-list-real-estate-2025","https://jus-tice.co.il/articles/lawyer-price-list-real-estate-2025/","/articles/lawyer-price-list-real-estate-2025/",YES,2026-05-16T23:47:43,"234","",REST_API
12058,article,publish,"עסקאות נדל&#8221;ן מורכבות | עורך דין נדל&#8221;ן","real-estate-deals-lawyer-real-estate","https://jus-tice.co.il/articles/real-estate-deals-lawyer-real-estate/","/articles/real-estate-deals-lawyer-real-estate/",YES,2026-05-16T23:47:43,"234","",REST_API
12036,article,publish,"המדריך המלא לצוואות &#8211; מעודכן 2025","guide-complete-wills-updated-2025","https://jus-tice.co.il/articles/guide-complete-wills-updated-2025/","/articles/guide-complete-wills-updated-2025/",YES,2026-05-16T23:47:45,"68","",REST_API
12028,article,publish,"הסכם ממון בישראל – המדריך המקיף לשנת 2025","prenuptial-agreement-israel-guide-comprehensive-2025","https://jus-tice.co.il/articles/prenuptial-agreement-israel-guide-comprehensive-2025/","/articles/prenuptial-agreement-israel-guide-comprehensive-2025/",YES,2026-05-16T23:47:45,"68","",REST_API
12013,article,publish,"מדריך 2025: איפה הכי משתלם למשקיע הישראלי לקנות דירה בעולם?","guide-israeli-apartment-2025","https://jus-tice.co.il/articles/guide-israeli-apartment-2025/","/articles/guide-israeli-apartment-2025/",YES,2026-05-17T07:54:11,"234","",REST_API
12007,article,publish,"בג&#8221;ץ הבוגדת: ההשפעות המשפטיות, החברתיות והכלכליות על מערכת המשפט הישראלית","article-12007","https://jus-tice.co.il/articles/article-12007/","/articles/article-12007/",YES,2026-05-16T23:47:47,"68","",REST_API
12004,article,publish,"סמכות בתי הדין הרבניים במזונות ילדים: בחינה משפטית, חוקתית וחברתית בעקבות בג&#8221;ץ 5988/21","rabbinical-courts-child-support-jurisdiction-5988-21","https://jus-tice.co.il/articles/rabbinical-courts-child-support-jurisdiction-5988-21/","/articles/rabbinical-courts-child-support-jurisdiction-5988-21/",YES,2026-05-16T23:47:47,"68","",REST_API
11993,article,publish,"בג&#8221;ץ 5988-21     פלוני נ. פלוני     (19.02.2025) | סמכות בית דין רבני מזונות ילדים","5988-21","https://jus-tice.co.il/articles/5988-21/","/articles/5988-21/",YES,2026-05-16T23:30:10,"68","",REST_API
11982,article,publish,"תפקידם של עורכי דין בתחום הסייבר","lawyers-cyber","https://jus-tice.co.il/articles/lawyers-cyber/","/articles/lawyers-cyber/",YES,2026-05-16T23:47:47,"308","",REST_API
11977,article,publish,"איפה כדאי להשקיע? נדל&#8221;ן בדובאי  2025","real-estate-dubai-2025","https://jus-tice.co.il/articles/real-estate-dubai-2025/","/articles/real-estate-dubai-2025/",YES,2026-05-17T07:54:11,"234","",REST_API
11969,article,publish,"איך לקנות נדל&#8221;ן בזול ולהרוויח: המדריך המלא 2025","real-estate-guide-complete-2025","https://jus-tice.co.il/articles/real-estate-guide-complete-2025/","/articles/real-estate-guide-complete-2025/",YES,2026-05-16T23:47:50,"","",REST_API
11965,article,publish,"מהו יועץ נדל&#8221;ן? מדריך מקיף להבנת תפקידו וערכו","consultant-real-estate-guide-comprehensive","https://jus-tice.co.il/articles/consultant-real-estate-guide-comprehensive/","/articles/consultant-real-estate-guide-comprehensive/",YES,2026-05-16T23:47:50,"234","",REST_API
11960,article,publish,"האם כדאי לעבוד עם יועץ נדל&#8221;ן?","consultant-real-estate","https://jus-tice.co.il/articles/consultant-real-estate/","/articles/consultant-real-estate/",YES,2026-05-16T23:47:52,"234","",REST_API
11952,article,publish,"מקרי רשלנות רפואית בלידה וטיפול משפטי בייצוג עורך דין","medical-malpractice-lawyer-birth-representation","https://jus-tice.co.il/articles/medical-malpractice-lawyer-birth-representation/","/articles/medical-malpractice-lawyer-birth-representation/",YES,2026-05-16T23:47:52,"76","",REST_API
11948,article,publish,"השקעה בנדל&#8221;ן בחו&#8221;ל לישראלים (2025) המדריך המלא לקנייה, השכרה ו-Airbnb","real-estate-israelis-guide-complete-rental-2025","https://jus-tice.co.il/articles/real-estate-israelis-guide-complete-rental-2025/","/articles/real-estate-israelis-guide-complete-rental-2025/",YES,2026-05-17T07:54:17,"234","",REST_API
11942,article,publish,"מדריך רכישת נדל&#8221;ן במנהטן 2025","property-purchase-guide-manhattan-2025","https://jus-tice.co.il/articles/property-purchase-guide-manhattan-2025/","/articles/property-purchase-guide-manhattan-2025/",YES,2026-05-16T23:47:54,"234","",REST_API
11934,article,publish,"מה חשוב לדעת על השקעות נדל&#8221;ן בניו יורק | ניתוח כדאיות השקעה במנהטן מול ערים אחרות בעולם","real-estate-investment-new-york-surgery-manhattan","https://jus-tice.co.il/articles/real-estate-investment-new-york-surgery-manhattan/","/articles/real-estate-investment-new-york-surgery-manhattan/",YES,2026-05-16T23:47:54,"234","",REST_API
11930,article,publish,"גירושים חכמים 2025: כך תנהלו את פתיחת הליך הגירושין באסטרטגיה נכונה ועלויות מחושבות","strategic-divorce-cost-planning","https://jus-tice.co.il/articles/strategic-divorce-cost-planning/","/articles/strategic-divorce-cost-planning/",YES,2026-05-16T23:30:12,"68","",REST_API
11922,article,publish,"שנת 2025 | מה עושה עורך דין נדל&#8221;ן ומהן העלויות הכרוכות בעבודתו","lawyer-real-estate-costs-2025","https://jus-tice.co.il/articles/lawyer-real-estate-costs-2025/","/articles/lawyer-real-estate-costs-2025/",YES,2026-05-17T07:54:16,"234","",REST_API
11918,article,publish,"עורך דין גירושין מסביר איך להתגרש נכון ומהר ולשמור על הזכויות | עו&#8221;ד מגשרת רוטנברג","lawyer-divorce-rights","https://jus-tice.co.il/articles/lawyer-divorce-rights/","/articles/lawyer-divorce-rights/",YES,2026-05-16T23:47:56,"68","",REST_API
11914,article,publish,"קורס בינה מלאכותית AI מתקדם לעורכי דין | הכשרת עורכי דין בתחום הAI","lawyer-ai-course","https://jus-tice.co.il/articles/lawyer-ai-course/","/articles/lawyer-ai-course/",YES,2026-05-16T23:30:12,"308","",REST_API
11910,article,publish,"מתקפת סייבר מהי? הגדרות מונחים והכרת טכנולוגיות בתחום התקפת סייבר","what-is-cyberattack","https://jus-tice.co.il/articles/what-is-cyberattack/","/articles/what-is-cyberattack/",YES,2026-05-16T23:30:12,"","",REST_API
11904,article,publish,"סקירה ממבט אישי על תפקידו של עורך דין לענייני פשעי סייבר","cybercrime-lawyer-roll","https://jus-tice.co.il/articles/cybercrime-lawyer-roll/","/articles/cybercrime-lawyer-roll/",YES,2026-05-16T23:30:14,"188","",REST_API
11901,article,publish,"להשקיע ביוון או בקפריסין? השוואת שוק הנדל&#8221;ן קפריסין מול יוון","real-estate-market-greece-cyprus","https://jus-tice.co.il/articles/real-estate-market-greece-cyprus/","/articles/real-estate-market-greece-cyprus/",YES,2026-05-16T23:47:56,"234","",REST_API
11898,article,publish,"מגמות והתפתחויות בתחום הבנייה הירוקה, תכנון עירוני ופרויקטים אנרגטיים ביוון &#8211; סקירה 2025 לישראלים","urban-planning-greece-review-israelis-2025","https://jus-tice.co.il/articles/urban-planning-greece-review-israelis-2025/","/articles/urban-planning-greece-review-israelis-2025/",YES,2026-05-16T23:47:56,"234","",REST_API
11888,article,publish,"סקירה על שוק הנדל&#8221;ן בקפריסין &#8211; מדריך 2025 למשקיעים ישראלים בקפריסין","real-estate-market-review-cyprus-guide-israelis-2025","https://jus-tice.co.il/articles/real-estate-market-review-cyprus-guide-israelis-2025/","/articles/real-estate-market-review-cyprus-guide-israelis-2025/",YES,2026-05-16T23:47:59,"234","",REST_API
11880,article,publish,"עורך דין סייבר | עו&#8221;ד לענייני סייבר | דיני סייבר והגנת פרטיות","cyber-lawyer","https://jus-tice.co.il/articles/cyber-lawyer/","/articles/cyber-lawyer/",YES,2026-05-16T23:30:14,"188","",REST_API
11878,article,publish,"מחירון 2025 עורך דין פלילי מומלץ | סקירה והשוואת עלויות עו&#8221;ד פלילי + טיפים","criminal-law-price-list-lawyer-recommended-review-costs","https://jus-tice.co.il/articles/criminal-law-price-list-lawyer-recommended-review-costs/","/articles/criminal-law-price-list-lawyer-recommended-review-costs/",YES,2026-05-16T23:47:59,"170","",REST_API
11868,article,publish,"הליכי גירושין: בחירת עורך דין לענייני משפחה מומלץ בעל נסיון ומוניטין | מומחיות בעולם דיני המשפחה","trusted-divorce-attorney-guide","https://jus-tice.co.il/articles/trusted-divorce-attorney-guide/","/articles/trusted-divorce-attorney-guide/",YES,2026-05-16T23:30:14,"68","",REST_API
11866,article,publish,"פסק דין תלה&#8221;מ 34872-06-22 | הסכם הממון נמצא לא תקף הגרושה קיבלה חלק מהאימפריה הכלכלית","prenup-not-valid","https://jus-tice.co.il/articles/prenup-not-valid/","/articles/prenup-not-valid/",YES,2026-05-16T23:30:16,"68","",REST_API
11857,article,publish,"השקעות נדלן ביוון – מדריך מפורט למשקיע 2025 | תחזית 2026 יוון השקעות","investing-in-greece-real-estate","https://jus-tice.co.il/articles/investing-in-greece-real-estate/","/articles/investing-in-greece-real-estate/",YES,2026-05-16T23:30:16,"234","",REST_API
