"id","post_type","status","current_url","current_slug","proposed_english_slug","title","traffic_risk","redirect_needed","notes"
"12446","articles","publish","http://jus-tice.co.il/drug-offenses-criminal-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a1%d7%9e%d7%99%d7%9d-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%9c%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a1%d7%9e","","עורך דין עבירות סמים | מדריך 2025 לתחום עבירות סמים","UNKNOWN","","PUBLIC_REST_EXPORT"
"12436","articles","publish","http://jus-tice.co.il/tax-investigation-guide/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%9c%d7%a7%d7%a8%d7%90%d7%aa-%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%91%d7%9e%d7%a1-%d7%94%d7%9b%d7%a0%d7%a1%d7%94-%d7%9b%d7%9c-%d7%9e%d7%94-%d7%a9%d7%a6%d7%a8","","מדריך 2025 לקראת חקירה במס הכנסה – כל מה שצריך לדעת | חקירות מס הכנסה ועבירות מס","UNKNOWN","","PUBLIC_REST_EXPORT"
"12433","articles","publish","http://jus-tice.co.il/porto-portugal-real-estate/","%d7%a4%d7%95%d7%a8%d7%98%d7%95-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a2%d7%91%d7%95%d7%a8-%d7%99%d7%a9%d7%a8","","פורטו, פורטוגל – השקעות נדל”ן עבור ישראלים","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12428","articles","publish","http://jus-tice.co.il/famous-criminal-defense-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%a4%d7%95%d7%a8%d7%a1%d7%9d-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c","","עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12425","articles","publish","http://jus-tice.co.il/economic-crimes-white-collar-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9b%d7%9c%d7%9b%d7%9c%d7%99%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%a8%d7%95%d7%9f-%d7%9c%d7%91%d7%9f-%d7%9e","","עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12412","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%95%D7%A8%D7%A7%D7%A1-forex/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-%d7%9e%d7%94-%d7%96%d7%94-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-forex","","עורך דין פורקס | מה זה פורקס? FOREX","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12406","articles","publish","http://jus-tice.co.il/%D7%A1%D7%93%D7%A8-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D/","%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-2025-%d7%a1%d7%93%d7%a8-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%97%d7%95%d7%a7-%d7%94%d7%9e%d7%a2%d7%a6%d7%a8%d7%99%d7%9d","","סקירת 2025 סדר דין פלילי – חוק המעצרים","UNKNOWN","","PUBLIC_REST_EXPORT"
"12401","articles","publish","http://jus-tice.co.il/international-inheritance-wills-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%a2%d7%99%d7%96%d7%91","","עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו”ל","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12394","articles","publish","http://jus-tice.co.il/45983-03-22/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%91%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a7%d7%90%d7%99-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%95-%d7%9e%d7%97%d7%9c%d7%95","","השופט אביים ברקאי: פסק דין שעניינו מחלוקת בהגדרת משק לצורך חלוקות עתידיות כ”נחלה מלאה” אל מול “נחלה חסרה” (ת”א 45983-03-22)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12389","articles","publish","http://jus-tice.co.il/10284-05-21/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a0%d7%99%d7%a8-%d7%9e%d7%99%d7%a9%d7%95%d7%a8%d7%99-%d7%9c%d7%91-%d7%98%d7%95%d7%91-%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f","","השופט ניר מישורי לב טוב: גזר דין בעניין עבירות לשון הרע (ת”פ 10284-05-21)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12386","articles","publish","http://jus-tice.co.il/top-global-tax-cpa-firms/","%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%97%d7%9e%d7%a9-%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a8","","רואה חשבון מיסוי בינלאומי | חמש פירמות רו”ח מובילות בייעוץ מס בינלאומי","UNKNOWN","","PUBLIC_REST_EXPORT"
"12377","articles","publish","http://jus-tice.co.il/top-international-tax-law-firms/","%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90","","פירמות עורכי דין מובילות במיסוי בינלאומי","UNKNOWN","","PUBLIC_REST_EXPORT"
"12365","articles","publish","http://jus-tice.co.il/global-tax-consulting-services/","%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%95%d7%a2%d7%a5-%d7%9e%d7%a1-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%9c%d7%99%d7%95%d7%95","","מיסוי בינלאומי | יועץ מס בינלאומי | ייעוץ וליווי עסקאות בינלאומיות","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12356","articles","publish","http://jus-tice.co.il/tax-offenses-criminal-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f","","עורך דין פלילי מומחה בעבירות מס | מחירון שירותים 2025 + טבלת עונשים","UNKNOWN","","PUBLIC_REST_EXPORT"
"12353","articles","publish","http://jus-tice.co.il/17044-12-22/","%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%9e%d7%98%d7%a4%d7%9c-%d7%a9%d7%94%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%aa%d7%a4%d7%97-17044","","גזר דין למטפל שהורשע בעבירות מין (תפ”ח 17044-12-22)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12348","articles","publish","http://jus-tice.co.il/39040-09-22/","%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%a9%d7%95%d7%9e%d7%aa-%d7%9e%d7%a1-%d7%91%d7%98%d7%a2%d7%a0%d7%94-%d7%a9%d7%94%d7%93%d7%99%d7%a8%d7%94-%d7%a9%d7%a0%d7%a8%d7%9b%d7%a9%d7%94-%d7%94%d7%99","","ערעור על שומת מס בטענה שהדירה שנרכשה היא אינה דירת מגורים אלא “דירת מעטפת” (ו”ע 39040-09-22)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12342","articles","publish","http://jus-tice.co.il/tax-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a1%d7%99%d7%9d-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%99%d7%a1%d7%99%d7%9d","","עורך דין מיסים | המדריך המלא לדיני מיסים בישראל 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"12329","articles","publish","http://jus-tice.co.il/fintech/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a0%d7%98%d7%a7-%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c","","עורך דין פינטק | ייצוג משפטי בתחום טכנולוגיה פיננסית ופינטק","UNKNOWN","","PUBLIC_REST_EXPORT"
"12321","articles","publish","http://jus-tice.co.il/extradition-guide/","%d7%94%d7%a1%d7%92%d7%a8%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025","","הסגרה בינלאומית לישראל: מדריך 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"12312","articles","publish","http://jus-tice.co.il/42471-05-24/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%90%d7%9c%d7%aa-%d7%94%d7%99%d7%97%d7%a1-%d7%91%d7%99%d7%9f-%d7%94%d7%a1%d7%9b%d7%9e%d7%99-%d7%9e%d7%9e%d7%95%d7%9f-%d7%9c%d7%a1%d7%a2%d7%99%d7%a3-8","","פסק דין שאלת היחס בין הסכמי ממון לסעיף 8 לחוק הירושה בעניין זכויות בדירה (עמ”ש 42471-05-24)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12309","articles","publish","http://jus-tice.co.il/60877-12-24/","%d7%aa%d7%9e%d7%a9-60877-12-24-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a9%d7%9c%d7%99-%d7%a4%d7%a8%d7%a7%d7%a9-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a6%d7%95-%d7%9e%d7%a0%d7%99%d7%a2%d7%94","","תמ”ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה","UNKNOWN","","PUBLIC_REST_EXPORT"
"12305","articles","publish","http://jus-tice.co.il/3922-01-24/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%97%d7%a7%d7%99%d7%a8%d7%aa%d7%99-%d7%9c%d7%a6%d7%95%d7%a8","","פסק דין מינוי “רואה חשבון חקירתי” לצורך פירוק שיתוף בחשבונות הבנק המשותפים","UNKNOWN","","PUBLIC_REST_EXPORT"
"12295","articles","publish","http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A7%D7%98%D7%99%D7%9F-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%AA%D7%A4%D7%A8%D7%A2%D7%95%D7%AA-%D7%95%D7%AA/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a7%d7%98%d7%99%d7%9f-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%aa%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%95%d7%aa","","פסק דין קטין שהואשם בעבירות התפרעות ותקיפת שוטר (1327-11-24)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12291","articles","publish","http://jus-tice.co.il/70703-09-24/","%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c%d7%99%d7%99%d7%9d-%d7%91%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%94%d7%9e%d7%97%d7%95","","ביהמ”ש לעניינים מנהליים בביהמ”ש המחוזי תל אביב-יפו, ש’ יעל בלכר: פסק דין שעניינו בטענה להבטחה מנהלית להקצות קרקע ולבנות בית כנסת לקהילה על ידי ראש העיר לשעבר (עת”מ 70703-09-24)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12275","articles","publish","http://jus-tice.co.il/arrested-abroad-il/","%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%97%d7%95%d7%9c-%d7%9e%d7%94-%d7%9c%d7%a2%d7%a9%d7%95%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025","","מעצר בחו”ל – מה לעשות? מדריך 2025 לישראלי עצור במדינה זרה","UNKNOWN","","PUBLIC_REST_EXPORT"
"12273","articles","publish","http://jus-tice.co.il/articles/%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%9C%D7%95%D7%A0%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%aa%d7%9c%d7%95%d7%a0%d7%94-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94","","לשון הרע תלונה במשטרה","UNKNOWN","","PUBLIC_REST_EXPORT"
"12264","articles","publish","http://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/","%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%99%d7%9d-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%95%d7%91%d7%99%d7%a9","","עורכי הדין הפליליים הטובים בעולם ובישראל | סקירת 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"12259","articles","publish","http://jus-tice.co.il/lawyer-fee-outlook/","%d7%a9%d7%9b%d7%a8-%d7%98%d7%a8%d7%97%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%9e%d7%95%d7%a0%d7%aa-%d7%9e%d7%a6%d7%91-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%95","","שכר טרחת עורכי דין 2025 – תמונת מצב בישראל ובעולם","UNKNOWN","","PUBLIC_REST_EXPORT"
"12255","articles","publish","http://jus-tice.co.il/%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%A2%D7%9C-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%92%D7%92%D7%95%D7%AA-%D7%94%D7%9C%D7%9B%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%A8/","%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%a2%d7%9c-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a0%d7%99%d7%99%d7%94-%d7%91%d7%92%d7%92%d7%95%d7%aa-%d7%94%d7%9c%d7%9b%d7%aa-%d7%91%d7%99%d7%aa-%d7%94","","בעלות על זכויות בנייה בגגות | הלכת בית הדר ע”א 7808/21 והשלכותיה","UNKNOWN","","PUBLIC_REST_EXPORT"
"12251","articles","publish","http://jus-tice.co.il/30767-05-21/","%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a2","","ביהמ”ש לענייני משפחה בתל אביב, השופטת ענת הלר כריש: פס”ד בתביעה להחרגת נכסים מעיזבון (תמ”ש 30767-05-21)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12245","articles","publish","http://jus-tice.co.il/7808/21/","%d7%94%d7%92%d7%92-%d7%a9%d7%99%d7%99%d7%9a-%d7%9c%d7%9b%d7%9c-%d7%94%d7%93%d7%99%d7%99%d7%a8%d7%99%d7%9d-%d7%a2%d7%90-7808-21-%d7%aa%d7%a7%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%aa-%d7%94%d7%93","","הלכה חדשה 2025 | הגג שייך לכל הדיירים | ע”א 7808/21 תקדים בית הדר פסק הדין המלא","UNKNOWN","","PUBLIC_REST_EXPORT"
"12239","articles","publish","http://jus-tice.co.il/%D7%97%D7%95%D7%A7%D7%99-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%9E%D7%95%D7%9C-%D7%A6%D7%A8%D7%A4%D7%AA/","%d7%97%d7%95%d7%a7%d7%99-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%95%d7%9c-%d7%a6%d7%a8%d7%a4%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%94%d7%a9%d7%a7","","חוקי הנדל”ן בישראל מול צרפת: מדריך להשקעות ונכסים (2025)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12236","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%93%D7%95%D7%91%D7%A8-%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%93%d7%95%d7%91%d7%a8-%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa-%d7%9c%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8","","עורך דין דובר צרפתית לרכישת נדל”ן בישראל – המדריך המשפטי המלא למשקיעים מצרפת | Acheter un bien immobilier en Israël : Guide juridique complet","UNKNOWN","","PUBLIC_REST_EXPORT"
"12219","articles","publish","http://jus-tice.co.il/startup-company/","%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%9c%d7%a1%d7%98%d7%90%d7%a8%d7%98%d7%90%d7%a4-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9c%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%96","","ליווי מקצועי לסטארטאפ: ייעוץ לחברות הזנק startup","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"12179","articles","publish","http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%97%D7%96%D7%A8%D7%99-%D7%9E%D7%A1-%D7%A2%D7%9D-%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%97%d7%96%d7%a8%d7%99-%d7%9e%d7%a1-2025-%d7%9e%d7%97%d7%a9%d7%91%d7%95%d7%9f","","מדריך החזרי מס 2025 + מחשבון מעודכן","UNKNOWN","","PUBLIC_REST_EXPORT"
"12177","articles","publish","http://jus-tice.co.il/1386569-6/","%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a2%d7%9c-%d7%9e%d7%95%d7%a8%d7%93-%d7%91%d7%9e%d7%93%d7%95%d7%a8-%d7%90%d7%a9%d7%aa%d7%95-%d7%90%d7%a3-%d7%91%d7%94%d7%a2%d7%93%d7%a8-%d7%a1%d7%99%d7%9b%d7%95%d7%99","","חיוב בעל מורד במדור אשתו אף בהעדר סיכוי לשלום בית – 1386569-6 – ביה”ד הגדול","UNKNOWN","","PUBLIC_REST_EXPORT"
"12162","articles","publish","http://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F/","%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%a0","","חתימת עורך דין / נוטריון | חתימת מסמכים נוטריוניים ומשפטיים | מחירון 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"12156","articles","publish","http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f-%d7%9c%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%99%d7%9d-%d7%91%d7%a9%d7%a0%d7%aa-2025-%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7","","מדריך מעודכן למתגרשים בשנת 2025: סטטיסטיקה גירושים, התמודדות עם חלוקת רכוש, משמורת וחשד לבגידה","UNKNOWN","","PUBLIC_REST_EXPORT"
"12141","articles","publish","http://jus-tice.co.il/decision22328-09-20/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a0%d7%99%d7%a9%d7%95%d7%90%d7%99%d7%9d","","פסק דין – פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה”מ 22328-09-20","UNKNOWN","","PUBLIC_REST_EXPORT"
"12123","articles","publish","http://jus-tice.co.il/decision24104-03-19/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a4%d7%a8%d7%aa-%d7%95%d7%a0%d7%a7%d7%a8%d7%98-%d7%a4%d7%a1%d7%93-%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9","","פסק דין – האישה זכאית לחצי מהבית כולל המגרש למרות טענות להברחת נכסים| השופטת אפרת ונקרט (תלה”מ 24104-03-19)","UNKNOWN","","PUBLIC_REST_EXPORT"
"12111","articles","publish","http://jus-tice.co.il/%D7%94%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%AA%D7%9E%D7%90-38-%D7%AA%D7%90/","%d7%94%d7%aa%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a2%d7%99%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%95","","התחדשות עירונית בתל אביב – החברות המובילות (תמ״א 38) ת”א 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"12106","articles","publish","http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A2%D7%A9%D7%99-%D7%9C%D7%91%D7%97%D7%99%D7%A8%D7%AA-%D7%97%D7%91%D7%A8%D7%94-%D7%90%D7%95-%D7%99%D7%96%D7%9D-%D7%9C%D7%94%D7%AA%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A2%D7%99%D7%A8%D7%95%D7%A0%D7%99%D7%AA/","%d7%a9%d7%a0%d7%aa-2025-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%a9%d7%99-%d7%9c%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%99%d7%96%d7%9d-%d7%9c%d7%94%d7%aa%d7%97%d7%93%d7%a9","","שנת 2025 | מדריך מעשי לבחירת חברה/יזם להתחדשות עירונית","UNKNOWN","","PUBLIC_REST_EXPORT"
"12096","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D/","%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99%d7%9d-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa","","עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל","UNKNOWN","","PUBLIC_REST_EXPORT"
