tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position,path_norm,clicks_16mo,impressions_16mo,ctr_pct_16mo,avg_position_16mo,action,merge_target_url,primary_query,secondary_queries,intent,cluster_id,role,priority_wave,new_title,new_meta_description,rationale
3-seen-not-clicked,11491,articles,https://jus-tice.co.il/birth-injury-lawyer/,עורך דין לפגיעות לידה | רשלנות רפואית,,,דיני נזיקין,3176,2024-09-08,2026-05-16,59,0,72.4,/birth-injury-lawyer/,0.0,398.0,0.0,70.3,REBUILD,,עורך דין לפגיעות לידה,,hire-lawyer,medical-malpractice,cluster,1,"עורך דין לפגיעות לידה: שירותים, הליך ובחירת ייצוג","עורך דין לפגיעות לידה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 0c/398i; demand protected; attorney-led rebuild.
2-low-traffic,10005,articles,https://jus-tice.co.il/medical-malpractice-judge-decision-lawsuit-4392-03-23/,"השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת""א 4392-03-23)",,,דיני נזיקין,5340,2023-09-18,2026-05-16,57,2,6.5,/medical-malpractice-judge-decision-lawsuit-4392-03-23/,2.0,57.0,3.51,6.5,REBUILD,,השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות,אירית קלמן ברום,informational-guide,medical-malpractice,support,1,השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות,"השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 2c/57i; demand protected; attorney-led rebuild.
2-low-traffic,20414,page,https://jus-tice.co.il/medical-malpractice-statistics/,רשלנות רפואית בישראל: נתונים 2025,רשלנות רפואית בישראל: נתונים 2025 | Jus-Tice,,,233,2026-05-23,2026-07-12,24,1,9.0,/medical-malpractice-statistics/,1.0,24.0,4.17,9.0,REBUILD,,נתוני רשלנות רפואית בישראל 2026,site:jus-tice.co.il,informational-guide,medical-malpractice,cluster,1,רשלנות רפואית בישראל: נתונים וסטטיסטיקה 2026,"רשלנות רפואית בישראל: נתונים וסטטיסטיקה 2026: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/24i; demand protected; attorney-led rebuild.
4-negligible,7618,articles,https://jus-tice.co.il/klumpke-paralysis/,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,,,דיני נזיקין,736,2022-07-27,2026-05-16,10,0,4.7,/klumpke-paralysis/,3.0,528.0,0.57,39.2,REBUILD,,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,דרמטום מה זה;paralysis מה זה;דרמטום,informational-guide,medical-malpractice,cluster,1,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,"רשלנות רפואית בלידה: מה זה שיתוק קלומקה?: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 3c/528i; demand protected; attorney-led rebuild.
4-negligible,9644,articles,https://jus-tice.co.il/medical-malpractice-in-the-united-states/,"עו""ד רשלנות רפואית בארצות הברית",,,עורך דין,10185,2023-06-07,2026-05-16,9,0,7.0,/medical-malpractice-in-the-united-states/,21.0,18043.0,0.12,59.2,REBUILD,,"עו""ד רשלנות רפואית בארצות הברית",דירוג עורכי דין רשלנות רפואית;ביטוח רשלנות מקצועית עורכי דין;ביטוח רפואי לישראלים בארצות הברית;ביטוח בריאות בארצות הברית מחיר;גילוי רשלנות רפואית מאוחרת,hire-lawyer,medical-malpractice,cluster,1,"עו""ד רשלנות רפואית בארצות הברית: שירותים, הליך ובחירת ייצוג","עו""ד רשלנות רפואית בארצות הברית: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 21c/18043i; demand protected; attorney-led rebuild.
5-invisible (0 impressions/90d),20239,page,https://jus-tice.co.il/%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%90%d7%91%d7%97%d7%95%d7%9f-%d7%90%d7%91%d7%97%d7%a0%d7%94-%d7%a9%d7%92%d7%95%d7%99%d7%94-%d7%95%d7%9e%d7%90%d7%95/,רשלנות רפואית באבחון: אבחנה שגויה ומאוחרת: פיצויים,רשלנות רפואית באבחון | אבחנה שגויה ומאוחרת | פיצויים | Jus-Tice,,,964,2026-05-22,2026-07-12,0,0,0.0,/רשלנות-רפואית-באבחון-אבחנה-שגויה-ומאו/,0.0,782.0,0.0,22.8,REBUILD,,רשלנות רפואית באבחון: אבחנה שגויה ומאוחרת: פיצויים,גילוי רשלנות רפואית מאוחרת,informational-guide,medical-malpractice,cluster,1,רשלנות רפואית באבחון: אבחנה שגויה ומאוחרת: פיצויים,"רשלנות רפואית באבחון: אבחנה שגויה ומאוחרת: פיצויים: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/782i; demand protected; attorney-led rebuild.
1-real-traffic,12857,articles,https://jus-tice.co.il/posta/,פוסטה פלילים,פוסטה פשע ופלילים: העדכונים והכתבות | Jus-Tice,,משפט פלילי,16636,2025-08-31,2026-07-06,13086,37,6.2,/posta/,37.0,13086.0,0.28,6.2,KEEP-IMPROVE,,פוסטה פשע,פוסטה פשע בצפון;פוסטה פלילים;פוסטה פלילי;חדשות פלילים פוסטה;חדשות פוסטה פלילי,informational-guide,criminal,cluster,2,פוסטה פשע: מדריך משפטי מעשי,"פוסטה פשע: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",90d 37c/13086i; 16mo 37c/13086i; protect equity.
1-real-traffic,3095,articles,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,טופס בקשה לתעודת מידע פלילי | תעודת יושר | היעדר מרשם פלילי,,,משפט פלילי,2677,2021-03-25,2026-05-18,6383,23,16.7,/apply-for-police-criminal-information-certificates/,281.0,62861.0,0.45,21.0,KEEP-IMPROVE,,בקשה לתעודת מידע פלילי,תעודת יושר pdf;בקשה לתעודת יושר;תעודת יושר מהמשטרה אונליין;טופס רישום פלילי;תעודת מידע תעבורתי,template/tool,criminal,cluster,2,"בקשה לתעודת מידע פלילי: כלי, טופס והסבר משפטי","בקשה לתעודת מידע פלילי: כלי, טופס והסבר משפטי: כלי או מסמך שימושי עם הסבר משפטי, שלבי פעולה ונקודות לבדיקה. התוכן נבדק בעריכת עו״ד.",90d 23c/6383i; 16mo 281c/62861i; protect equity.
1-real-traffic,12464,articles,https://jus-tice.co.il/lahav-433/,להב 433: מבנה היחידה כתובות וטלפונים | משטרת ישראל להב 433,,,משפט פלילי,32846,2025-05-12,2026-07-02,5615,88,8.3,/lahav-433/,390.0,28997.0,1.34,12.2,KEEP-IMPROVE,,להב 433 טלפון,להב 433 הגשת תלונה;להב 433;להב 433 תנאי קבלה;להב 433 תפקידים;יחידת אתגר טלפון,informational-guide,criminal,cluster,2,להב 433 טלפון: מדריך משפטי מעשי,"להב 433 טלפון: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",90d 88c/5615i; 16mo 390c/28997i; protect equity.
1-real-traffic,12446,articles,https://jus-tice.co.il/drug-offenses-criminal-lawyer/,עורך דין עבירות סמים | מדריך 2025 לתחום עבירות סמים,,,עורך דין,94181,2025-04-23,2026-07-02,2684,9,10.7,/drug-offenses-criminal-lawyer/,27.0,5873.0,0.46,15.5,KEEP-IMPROVE,,הגנה משפטית עבירות סמים,הברחת סמים עונש;בית מרקחת קנאביס רפואי יוון;גל תורן סמים;ארז;אימפריית הפשע ביקורת,hire-lawyer,criminal,cluster,2,"הגנה משפטית עבירות סמים: שירותים, הליך ובחירת ייצוג","הגנה משפטית עבירות סמים: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 9c/2684i; 16mo 27c/5873i; protect equity.
1-real-traffic,12924,articles,https://jus-tice.co.il/investigations-and-intelligence-division/,אגף החקירות והמודיעין של משטרת ישראל,,,משפט פלילי,42159,2025-09-16,2026-05-17,2029,25,11.9,/investigations-and-intelligence-division/,25.0,2029.0,1.23,11.9,KEEP-IMPROVE,,אגף החקירות והמודיעין של משטרת ישראל,אגף החקירות והמודיעין;אושרי אבוקסיס משטרה;אגף חקירות ומודיעין;אחמ משטרה;דרור אסרף משטרה,local,criminal,cluster,2,"אגף החקירות והמודיעין של משטרת ישראל: שירותים, הליך ומחירים","אגף החקירות והמודיעין של משטרת ישראל: שירותים, הליך ומחירים: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 25c/2029i; 16mo 25c/2029i; protect equity.
1-real-traffic,12264,articles,https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/,עורכי הדין הפליליים הטובים בעולם ובישראל | סקירת 2025,עורכי דין פליליים בעולם | ייצוג בינלאומי | Jus-Tice,,משפט פלילי,27402,2025-03-10,2026-07-06,1640,24,37.2,/best-criminal-defence-lawyers-worldwide/,130.0,14210.0,0.91,21.0,KEEP-IMPROVE,,עורכי הדין הפליליים הטובים בעולם ובישראל,משה מזור עורך דין;עורך דין ששי גז מחיר;העורך דין הכי טוב בארץ;דירוג עורכי דין פליליים;בסט לויירס,hire-lawyer,criminal,cluster,2,"עורכי הדין הפליליים הטובים בעולם ובישראל: שירותים, הליך","עורכי הדין הפליליים הטובים בעולם ובישראל: שירותים, הליך: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 24c/1640i; 16mo 130c/14210i; protect equity.
1-real-traffic,7699,articles,https://jus-tice.co.il/53431-10-21/,"עונש פלילי יוצר ערוץ הטלגרם ""תוצרת כחול לבן"" בגין ריבוי עבירות של הטרדה מינית והתנכלות ופגיעה בפרטיות (ת""פ 53431-10-21)",,,עורך דין פלילי פסקי דין 2022,14223,2022-09-07,2026-05-16,1596,5,5.2,/53431-10-21/,93.0,13735.0,0.68,12.4,KEEP-IMPROVE,,"עונש פלילי יוצר ערוץ הטלגרם ""תוצרת כחול לבן"" בגין",תוצרת כחול לבן טלגרם;כחול לבן טלגרם;כחול לבן בטלגרם;טלגרם כחול לבן;ישראליות כחול לבן טלגרם,hire-lawyer,criminal,support,2,"עונש פלילי יוצר ערוץ הטלגרם ""תוצרת כחול לבן"" בגין ריבוי","עונש פלילי יוצר ערוץ הטלגרם ""תוצרת כחול לבן"" בגין ריבוי: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 5c/1596i; 16mo 93c/13735i; protect equity.
1-real-traffic,5707,articles,https://jus-tice.co.il/public-defender-annual-report-2019/,הסניגוריה הציבורית דוח פעילות 2019 | דין פלילי,,,הסניגוריה הציבורית,131103,2021-08-01,2026-05-16,1406,7,11.3,/public-defender-annual-report-2019/,24.0,7664.0,0.31,24.5,KEEP-IMPROVE,,הסניגוריה הציבורית,הסנגוריה הציבורית ירושלים טלפון;הסנגוריה הציבורית בירושלים;הסניגוריה הציבורית תל אביב;הסנגוריה הציבורית טלפון;הסנגוריה הציבורית מחוז מרכז,informational-guide,criminal,cluster,2,הסניגוריה הציבורית: מדריך משפטי מעשי,"הסניגוריה הציבורית: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",90d 7c/1406i; 16mo 24c/7664i; protect equity.
1-real-traffic,12428,articles,https://jus-tice.co.il/famous-criminal-defense-lawyer/,עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025),,,עורך דין,32255,2025-04-16,2026-07-02,1397,14,27.4,/famous-criminal-defense-lawyer/,114.0,19273.0,0.59,26.9,KEEP-IMPROVE,,עורך דין פלילי מפורסם,אריק דופונט מורטי;עו ד פלילי מפורסם;עורכת דין פלילית מפורסמת;עורכי הדין הפליליים הטובים בישראל;עורך דין פלילי מוכר,hire-lawyer,criminal,cluster,2,"עורך דין פלילי מפורסם: שירותים, הליך ובחירת ייצוג","עורך דין פלילי מפורסם: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 14c/1397i; 16mo 114c/19273i; protect equity.
1-real-traffic,8795,articles,https://jus-tice.co.il/shoplifting/,גניבה מחנויות | עבירת גניבה מחנות - עסק,,,משפט פלילי,12099,2023-03-14,2026-05-18,1348,13,10.7,/shoplifting/,268.0,17091.0,1.57,30.6,KEEP-IMPROVE,,גניבה מחנות,גניבה בסופר מצלמות;קופה בשירות עצמי גניבה;מה העונש על גניבה מחנות;מניעת גניבות בחנויות;גניבה מחנויות,informational-guide,criminal,cluster,2,גניבה מחנות: מדריך משפטי מעשי,"גניבה מחנות: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",90d 13c/1348i; 16mo 268c/17091i; protect equity.
1-real-traffic,12481,articles,https://jus-tice.co.il/federal-bureau-of-investigation/,"FBI לשכת החקירות הפדרלית ארה""ב |  עורך דין פלילי F.B.I",,,עורך דין,39445,2025-05-12,2026-07-02,1325,10,7.8,/federal-bureau-of-investigation/,63.0,7344.0,0.86,13.8,KEEP-IMPROVE,,"FBI לשכת החקירות הפדרלית ארה""ב",מה זה fbi;fbi מה זה;fbi ראשי תיבות;fbi בישראל;fbi ישראל,hire-lawyer,criminal,cluster,2,"FBI לשכת החקירות הפדרלית ארה""ב: שירותים, הליך ובחירת ייצוג","FBI לשכת החקירות הפדרלית ארה""ב: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",90d 10c/1325i; 16mo 63c/7344i; protect equity.
