cluster_id,pillar_url,role,intent,url,primary_query,new_title,priority_wave,clicks_16mo,impressions_16mo,action
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,template/tool,https://jus-tice.co.il/application-for-extension-of-detention-form/,טופס בקשה להארכת מעצר,טופס בקשה להארכת מעצר,3,6.0,1639.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/how-to-choose-criminal-defense-attorney/,איך בוחרים עורך דין פלילי,"איך בוחרים עורך דין פלילי: שירותים, הליך ובחירת ייצוג",3,1.0,1483.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/human-trafficking/,סחר בבני אדם,"סחר בבני אדם: שירותים, הליך ובחירת ייצוג",3,10.0,1313.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences/,"על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה""ב","על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה""ב",3,3.0,1278.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/law-firms-in-fiction/,משרדי עורכי דין מפורסמים בטלוויזיה סרטים וספרים,משרדי עורכי דין מפורסמים בטלוויזיה סרטים וספרים,3,13.0,1119.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,cost/fees,https://jus-tice.co.il/criminal-record-deletion/,בקשה למחיקת רישום פלילי,בקשה למחיקת רישום פלילי: מחירים ושכר טרחה 2026,3,0.0,1084.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/criminal-record-check/,בדיקת רישום פלילי לפי תעודת זהות,"בדיקת רישום פלילי לפי תעודת זהות: שירותים, הליך ובחירת ייצוג",3,1.0,815.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/history-of-criminal-justice/,בית משפט פלילי,בית משפט פלילי: מדריך משפטי מעשי,3,18.0,803.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/police-crime-data-transparency-report-israel/,שקיפות ושיתוף הציבור בנתוני פשיעה ופעילות משטרה,שקיפות ושיתוף הציבור בנתוני פשיעה ופעילות משטרה,3,3.0,788.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/criminal-indictment/,הגשת כתב אישום,הגשת כתב אישום: מדריך משפטי מעשי,3,0.0,699.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/sexual-battery-us-law/,"תקיפה מינית: חוקים ועונשים בארה""ב","תקיפה מינית: חוקים ועונשים בארה""ב",3,12.0,604.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/comparative-criminal-justice/,משפט השוואתי פלילי,משפט השוואתי פלילי: מדריך משפטי מעשי,3,5.0,432.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/lahav-433-guide/,היחידה הארצית לחקירות הונאה,היחידה הארצית לחקירות הונאה: מדריך משפטי מעשי,3,3.0,326.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/criminal-law-lawyer-criminal-israel/,עורך דין פלילי שכר,"עורך דין פלילי שכר: שירותים, הליך ובחירת ייצוג",3,3.0,271.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/law-updated-1977-2023/,"חוק העונשין, תשל""ז-1977*","חוק העונשין, תשל""ז-1977*: שירותים, הליך ובחירת ייצוג",3,1.0,210.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/vietnam-lawyer/,עורך דין פלילי | עורך דין וייטנאם,"עורך דין פלילי | עורך דין וייטנאם: שירותים, הליך ובחירת",3,2.0,196.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/sex-offenses-process-criminal-law-account/,הטיפול בנפגעי עבירות מין בהליך הפלילי – דין וחשבון,הטיפול בנפגעי עבירות מין בהליך הפלילי – דין וחשבון,3,2.0,182.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/defense/,ניהול מאגר נתוני זיהוי פלילי ואמצעי זיהוי,ניהול מאגר נתוני זיהוי פלילי ואמצעי זיהוי: מדריך משפטי מעשי,3,3.0,123.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/legal-proceedings-jurisdiction-israel-courts/,טיפול בהליכים לפי חוק הנוער טיפול והשגחה,טיפול בהליכים לפי חוק הנוער טיפול והשגחה: מדריך משפטי מעשי,3,1.0,117.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,hire-lawyer,https://jus-tice.co.il/criminal-law-lawyer/,עורך דין פלילי פורנוגרפיית ילדים,"עורך דין פלילי פורנוגרפיית ילדים: שירותים, הליך ובחירת ייצוג",3,1.0,108.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/shoplifting-defense/,גניבה מחנות בישראל,גניבה מחנות בישראל: מדריך משפטי מעשי,3,1.0,94.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/criminal-law-statistics-2025/,נתוני עבירות פליליות ישראל,נתוני עבירות פליליות ישראל: מדריך משפטי מעשי,3,2.0,86.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/lawsuit-criminal/,מערך התביעה הפלילית ברשויות המקומיות ובוועדות,מערך התביעה הפלילית ברשויות המקומיות ובוועדות,3,1.0,58.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/sex-offenses-2/,עבירות מין בקטינה במרחב הווירטואלי,עבירות מין בקטינה במרחב הווירטואלי: מדריך משפטי מעשי,3,2.0,40.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/criminal/,הסמכת תובעים פליליים ברשויות המקומיות ובוועדות,הסמכת תובעים פליליים ברשויות המקומיות ובוועדות,3,1.0,38.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/criminal-defense-right-to-counsel-israel/,חיפוש על אדם השוהה בשדה בתעופה,חיפוש על אדם השוהה בשדה בתעופה: מדריך משפטי מעשי,3,1.0,36.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/punishment-criminal-offenses/,עונש פלילי תקיפת בת זוג ועבירות איומים,עונש פלילי תקיפת בת זוג ועבירות איומים: מדריך משפטי מעשי,3,1.0,20.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/un-convention-against-corruption-israel/,אמנת האומות המאוחדות נגד שחיתות,אמנת האומות המאוחדות נגד שחיתות: מדריך משפטי מעשי,3,1.0,10.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,template/tool,https://jus-tice.co.il/offense-5813/,טופס עמדת נפגע/ת עבירה לועדת שחרורים,טופס עמדת נפגע/ת עבירה לועדת שחרורים,3,2.0,5.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,cluster,informational-guide,https://jus-tice.co.il/womens-rights-domestic-violence-israel-law/,אלימות כלפי נשים – הזכות של האישה שהאיש יניח לה,אלימות כלפי נשים – הזכות של האישה שהאיש יניח לה,3,1.0,3.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/54044-04-22cancel-criminal-proceedings/,"ביטול כתב אישום מחמת הגנה מן הצדק ( תק""ח","ביטול כתב אישום מחמת הגנה מן הצדק ( תק""ח 54044-04-22)",3,10.0,2234.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/decision20043-03-23/,השופט עמי קובו: החלטה על מעצר עד תום ההליכים ללא,השופט עמי קובו: החלטה על מעצר עד תום ההליכים ללא הפניה,3,18.0,1074.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/74657-12-20/,"גזר דין לנאשם ברצח אימו (תפ""ח 74657-12-20)","גזר דין לנאשם ברצח אימו (תפ""ח 74657-12-20)",3,16.0,1031.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/criminal-conviction-appeal-options-israel/,פלילי החזקת כלב מסוכן שתקף ללא רשיון הרשעה,פלילי החזקת כלב מסוכן שתקף ללא רשיון הרשעה: מדריך משפטי מעשי,3,3.0,430.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/2542-10-22/,"פס""ד דין הדוחה בקשה למתן צו הגנה לאישה, ילדיה ואמה","פס""ד דין הדוחה בקשה למתן צו הגנה לאישה, ילדיה ואמה (ה""ט",3,11.0,414.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/roman-zadorov-detention-until-the-end-of-proceedings/,"החלטה בתיק מעצר עד תום ההליכים - רומן זדורוב (מ""ת","החלטה בתיק מעצר עד תום ההליכים - רומן זדורוב (מ""ת",3,2.0,166.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,hire-lawyer,https://jus-tice.co.il/sex-offenses-criminal-defendant-26551-01-21/,פלילי: הרשעת נאשם בשורה של עבירות מין ומעשים מגונים,פלילי: הרשעת נאשם בשורה של עבירות מין ומעשים מגונים שביצע,3,1.0,163.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,hire-lawyer,https://jus-tice.co.il/petition-offenses-criminal/,בקשת הסגרה בגין עבירות של קבלת דבר במרמה,"בקשת הסגרה בגין עבירות של קבלת דבר במרמה: שירותים, הליך",3,2.0,100.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/punishment-offenses-3-7140-09-21/,"גז""ד פסיכולוג יובל כרמי 3 שנות מאסר עונש בגין עבירות","גז""ד פסיכולוג יובל כרמי 3 שנות מאסר עונש בגין עבירות של יחסי",3,2.0,88.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/sentencing-punishment-criminal-19991-07-20/,"עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת""פ","עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת""פ",3,1.0,75.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/acquittal-defendant-israel-14763-04-15/,זיכוי נאשם קשירת קשר לביצוע עוון,זיכוי נאשם קשירת קשר לביצוע עוון | ת״פ 14763-04-15 מדינת,3,2.0,56.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/punishment-criminal-defendant-family-27796-06-20/,עונש פלילי לנאשם במעשה מגונה בנסיבות מחמירות במשפחה,"עונש פלילי לנאשם במעשה מגונה בנסיבות מחמירות במשפחה (תפ""ח",3,3.0,51.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/sex-offenses-punishment-criminal-16-39000-05-21/,"גז""ד עונש פלילי לקטין מתחת ל16 שביצע עבירות מין","גז""ד עונש פלילי לקטין מתחת ל16 שביצע עבירות מין (תפ""ח",3,2.0,51.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/defendant-offense-60221-07-21/,"רופא מרדים שנאשם בעבירה של ניסיון לרצח (תפ""ח","רופא מרדים שנאשם בעבירה של ניסיון לרצח (תפ""ח 60221-07-21)",3,1.0,40.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/verdict-judge-lawsuit-civil-conviction-38003-03-19/,"השופטת יעל ייטב: פס""ד בתביעה אזרחית נגררת להרשעה","השופטת יעל ייטב: פס""ד בתביעה אזרחית נגררת להרשעה בפלילים",3,1.0,21.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,local,https://jus-tice.co.il/criminal-investigation-procedure-rights-israel/,"נתניהו-מליקובסקי: עיקרי נימוקי היועמ""ש שלא לפתוח","נתניהו-מליקובסקי: עיקרי נימוקי היועמ""ש שלא לפתוח בחקירה",3,2.0,15.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/acquittal-defendant-claim-5455-11-20/,זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל,זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל מתוך הגנה,3,1.0,11.0,REBUILD
criminal,https://jus-tice.co.il/criminal-defense-attorney/,support,informational-guide,https://jus-tice.co.il/arrest-witness-proceedings-offenses-13382-01-22/,מעצר עד תום ההליכים בעבירות נשק ותחמושת - התכתבות,מעצר עד תום ההליכים בעבירות נשק ותחמושת - התכתבות במסנג'ר,3,1.0,9.0,REBUILD
