family_head_term,family_key,severity,competing_url,clicks,impressions,position,designated_winner,resolution
bdi מחיקת רישום,bdi מחיקת רישום,LOW,https://jus-tice.co.il/bdi-coface/,0,1,83.0,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→bdi coface
bdi מחיקת רישום,bdi מחיקת רישום,LOW,https://jus-tice.co.il/psakdin/נגיף-הקורונה-העסקת-עובדים-בשעות-נוספו/,0,1,83.0,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→
bdi מחיקת רישום,bdi מחיקת רישום,LOW,https://jus-tice.co.il/תביעה-אזרחית-נגררת-להרשעה-בפלילים-תא-38003-03-19/,0,1,88.0,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→
bdi מחיקת רישום,bdi מחיקת רישום,LOW,https://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions/,0,1,100.0,https://jus-tice.co.il/police-records-data-deletion/,"DIFFERENTIATE→פס""ד בנוגע לעסקאות נוגדות מקרקעין (תמ""ש 67355-03-19)"
bdi מחיקת רישום,bdi מחיקת רישום,LOW,https://jus-tice.co.il/ההליך-הפלילי-פרקליטות-המדינה-מול-חטיבת-תביעות-המשטרה/,0,1,101.0,https://jus-tice.co.il/police-records-data-deletion/,DIFFERENTIATE→
bdi רשם החברות,bdi רשם החברות,MEDIUM,https://jus-tice.co.il/bdi-coface/,0,1,14.0,https://jus-tice.co.il/bdi-coface/,WINNER
bdi רשם החברות,bdi רשם החברות,MEDIUM,https://jus-tice.co.il/famous-criminal-defense-lawyer/,0,1,63.0,https://jus-tice.co.il/bdi-coface/,DIFFERENTIATE→עורך דין פלילי מפורסם
bdicoface,bdicoface,LOW,https://jus-tice.co.il/bdi-coface/,0,36,15.6,https://jus-tice.co.il/bdi-coface/,WINNER
bdicoface,bdicoface,LOW,https://jus-tice.co.il/housing-portugal/,0,3,82.0,https://jus-tice.co.il/bdi-coface/,DIFFERENTIATE→הבית של פורטוגל
bdicoface,bdicoface,LOW,https://jus-tice.co.il/ביטול-אגרה-בגין-הגשת-דיווח-לאפוטרופוס-הכללי/,0,1,85.0,https://jus-tice.co.il/bdi-coface/,DIFFERENTIATE→
by jus,by jus,MEDIUM,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,0,11,28.6,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,WINNER
by jus,by jus,MEDIUM,https://jus-tice.co.il/psakdin/ערעור-על-החלטת-וועדת-הערעור-לפי-חוק-הנכ/,0,3,34.7,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,DIFFERENTIATE→
by jus,by jus,MEDIUM,https://jus-tice.co.il/psakdin/התנגדות-לצוואה-בשל-השפעה-בלתי-הוגנת/,0,3,39.3,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,DIFFERENTIATE→
by jus,by jus,MEDIUM,https://jus-tice.co.il/psakdin/אימוץ-ילד-מאוקראינה-תביעת-נזיקין-בגין/,0,3,41.7,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,DIFFERENTIATE→
by jus,by jus,MEDIUM,https://jus-tice.co.il/בעל-מבקש-להתגרש-בהסכמה-בהתאם-להוראות-הסכם-יחסי-ממון/,0,2,36.0,https://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים/,DIFFERENTIATE→
c p,c p,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,2,36.0,https://jus-tice.co.il/cerebral-palsy/,WINNER
c p,c p,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,2,55.0,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
c.p,c.p,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,23,35.3,https://jus-tice.co.il/cerebral-palsy/,WINNER
c.p,c.p,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,22,55.8,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cascais פורטוגל,cascais פורטוגל,LOW,https://jus-tice.co.il/cascais/,0,135,14.2,https://jus-tice.co.il/cascais/,WINNER
cascais פורטוגל,cascais פורטוגל,LOW,https://jus-tice.co.il/portugal/,0,2,71.0,https://jus-tice.co.il/cascais/,DIFFERENTIATE→פורטוגל לישראלים
ceav kmu hruav,ceav kmu hruav,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2021/02/inheritance_he-1.doc/,0,76,61.7,https://jus-tice.co.il/wp-content/uploads/2021/02/inheritance_he-1.doc/,WINNER
ceav kmu hruav,ceav kmu hruav,MEDIUM,https://jus-tice.co.il/inheritance-order/,0,45,39.0,https://jus-tice.co.il/wp-content/uploads/2021/02/inheritance_he-1.doc/,DIFFERENTIATE→טופס בקשה לצו ירושה
ceav krhauo nfr,ceav krhauo nfr,LOW,https://jus-tice.co.il/בקשה-לרישום-מכר/,0,174,9.7,https://jus-tice.co.il/בקשה-לרישום-מכר/,WINNER
ceav krhauo nfr,ceav krhauo nfr,LOW,https://jus-tice.co.il/request/,0,15,11.1,https://jus-tice.co.il/בקשה-לרישום-מכר/,DIFFERENTIATE→בקשה לרישום מכר
ceav krhauo nfr,ceav krhauo nfr,LOW,https://jus-tice.co.il/registration-of-real-estate-israel/,0,12,26.6,https://jus-tice.co.il/בקשה-לרישום-מכר/,DIFFERENTIATE→לשכות רישום מקרקעין לפי ערים
cerebral palsy מה זה,cerebral palsy מה זה,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,37,20.8,https://jus-tice.co.il/cerebral-palsy/,WINNER
cerebral palsy מה זה,cerebral palsy מה זה,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,31,68.6,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cfd מסחר בסיכון נמוך,cfd מסחר בסיכון נמוך,LOW,https://jus-tice.co.il/עורך-דין-פורקס-forex/,0,62,48.7,https://jus-tice.co.il/עורך-דין-פורקס-forex/,WINNER
cfd מסחר בסיכון נמוך,cfd מסחר בסיכון נמוך,LOW,https://jus-tice.co.il/investment-loss-compensation/,0,6,62.8,https://jus-tice.co.il/עורך-דין-פורקס-forex/,"DIFFERENTIATE→פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו"
ch napy,ch napy,LOW,https://jus-tice.co.il/articles/מהו-בית-משפט/,0,81,28.85,https://jus-tice.co.il/articles/מהו-בית-משפט/,WINNER
ch napy,ch napy,LOW,https://jus-tice.co.il/court-judge/,0,9,53.3,https://jus-tice.co.il/articles/מהו-בית-משפט/,DIFFERENTIATE→מערכת המשפט בישראל
chf מה זה מחלה,chf מה זה מחלה,MEDIUM,https://jus-tice.co.il/standards-of-medical-fitness-to-drive/,0,2,54.5,https://jus-tice.co.il/standards-of-medical-fitness-to-drive/,WINNER
chf מה זה מחלה,chf מה זה מחלה,MEDIUM,https://jus-tice.co.il/חתימת-עורך-דין-נוטריון/,0,1,47.0,https://jus-tice.co.il/standards-of-medical-fitness-to-drive/,DIFFERENTIATE→
court.gov.il,court.gov.il,MEDIUM,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling/,0,13,46.75,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling/,WINNER
court.gov.il,court.gov.il,MEDIUM,https://jus-tice.co.il/2017-2018-major-supreme-court-ruling/,0,5,34.6,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling/,DIFFERENTIATE→החלטות בית המשפט העליון
court.gov.il,court.gov.il,MEDIUM,https://jus-tice.co.il/2015-2016-major-supreme-court-ruling/,0,3,36.3,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling/,DIFFERENTIATE→בית המשפט העליון פסקי דין
court.gov.il,court.gov.il,MEDIUM,https://jus-tice.co.il/court-judge/,0,1,80.0,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling/,DIFFERENTIATE→מערכת המשפט בישראל
cp,cp,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,291,33.2,https://jus-tice.co.il/cerebral-palsy-rights/,DIFFERENTIATE→שיתוק מוחין תוחלת חיים
cp,cp,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,316,54.6,https://jus-tice.co.il/cerebral-palsy-rights/,WINNER
cp -r,cp r,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,51,37.1,https://jus-tice.co.il/cerebral-palsy/,WINNER
cp -r,cp r,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,48,66.1,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cp -rf,cp rf,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,60,40.7,https://jus-tice.co.il/cerebral-palsy/,WINNER
cp -rf,cp rf,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,27,76.6,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cp מה זה,cp מה זה,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,26,21.1,https://jus-tice.co.il/cerebral-palsy/,WINNER
cp מה זה,cp מה זה,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,18,51.3,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cp מחלה,cp מחלה,LOW,https://jus-tice.co.il/cerebral-palsy/,0,25,37.9,https://jus-tice.co.il/cerebral-palsy/,WINNER
cp מחלה,cp מחלה,LOW,https://jus-tice.co.il/cerebral-palsy-rights/,0,1,84.0,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cp שיתוק מוחין,cp שיתוק מוחין,MEDIUM,https://jus-tice.co.il/cerebral-palsy/,0,17,22.5,https://jus-tice.co.il/cerebral-palsy/,WINNER
cp שיתוק מוחין,cp שיתוק מוחין,MEDIUM,https://jus-tice.co.il/cerebral-palsy-rights/,0,17,49.9,https://jus-tice.co.il/cerebral-palsy/,DIFFERENTIATE→cp
cyber incident response team שרותי תגובה לארועי סייבר,cyber incident response team שרותי תגובה לארועי סייבר,MEDIUM,https://jus-tice.co.il/fbi-cyber-division/,0,4,30.2,https://jus-tice.co.il/fbi-cyber-division/,WINNER
cyber incident response team שרותי תגובה לארועי סייבר,cyber incident response team שרותי תגובה לארועי סייבר,MEDIUM,https://jus-tice.co.il/cyber-lawyer/,0,2,34.0,https://jus-tice.co.il/fbi-cyber-division/,DIFFERENTIATE→עורך דין סייבר ופרטיות
cyber lawyer,cyber lawyer,MEDIUM,https://jus-tice.co.il/cyber-lawyer/,0,4,46.5,https://jus-tice.co.il/cyber-lawyer/,WINNER
cyber lawyer,cyber lawyer,MEDIUM,https://jus-tice.co.il/practice-areas/cyber-law/,0,4,52.0,https://jus-tice.co.il/cyber-lawyer/,DIFFERENTIATE→
darknet איך נכנסים,darknet איך נכנסים,MEDIUM,https://jus-tice.co.il/cyber-laws/,0,123,71.8,https://jus-tice.co.il/cyber-laws/,WINNER
darknet איך נכנסים,darknet איך נכנסים,MEDIUM,https://jus-tice.co.il/fbi-cyber-division/,0,53,56.2,https://jus-tice.co.il/cyber-laws/,DIFFERENTIATE→יחידת ה-Cyber Division של ה-FBI
darknet איך נכנסים,darknet איך נכנסים,MEDIUM,https://jus-tice.co.il/what-is-bitcoin-and-how-does-it-work/,0,50,92.2,https://jus-tice.co.il/cyber-laws/,DIFFERENTIATE→איך ביטקוין עובד
defi בישראל חוקי או לא,defi בישראל חוקי או לא,MEDIUM,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,0,40,35.3,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,WINNER
defi בישראל חוקי או לא,defi בישראל חוקי או לא,MEDIUM,https://jus-tice.co.il/עורך-דין-פורקס-forex/,0,28,38.3,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,DIFFERENTIATE→
defi בישראל חוקי או לא,defi בישראל חוקי או לא,MEDIUM,https://jus-tice.co.il/fintech/,0,1,31.0,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,DIFFERENTIATE→עורך דין פינטק
defi זה בטוח או זה הונאה,defi זה בטוח או זה הונאה,LOW,https://jus-tice.co.il/עורך-דין-פורקס-forex/,0,16,31.4,https://jus-tice.co.il/עורך-דין-פורקס-forex/,WINNER
defi זה בטוח או זה הונאה,defi זה בטוח או זה הונאה,LOW,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,0,1,43.0,https://jus-tice.co.il/עורך-דין-פורקס-forex/,DIFFERENTIATE→עורך דין עבירות כלכליות וצווארון לבן
defi חוקיות בישראל,defi חוקיות בישראל,MEDIUM,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,0,51,54.0,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,WINNER
defi חוקיות בישראל,defi חוקיות בישראל,MEDIUM,https://jus-tice.co.il/עורך-דין-פורקס-forex/,0,36,74.2,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,DIFFERENTIATE→
defi חוקיות בישראל,defi חוקיות בישראל,MEDIUM,https://jus-tice.co.il/investment-loss-compensation/,0,4,67.0,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,"DIFFERENTIATE→פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו"
defi חוקיות בישראל,defi חוקיות בישראל,MEDIUM,https://jus-tice.co.il/federal-bureau-of-investigation/,0,1,62.0,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,"DIFFERENTIATE→FBI לשכת החקירות הפדרלית ארה""ב"
defi חוקיות בישראל,defi חוקיות בישראל,MEDIUM,https://jus-tice.co.il/thailand-real-estate/,0,1,97.0,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,DIFFERENTIATE→כמה עולה לקנות בית בתאילנד
dentons,dentons,LOW,https://jus-tice.co.il/dentons/,0,26,9.4,https://jus-tice.co.il/dentons/,WINNER
dentons,dentons,LOW,https://jus-tice.co.il/what-is-a-law-firm/,0,1,10.0,https://jus-tice.co.il/dentons/,DIFFERENTIATE→פירמה עורכי דין
dhruahi,dhruahi,HIGH,https://jus-tice.co.il/divorce-everything-you-need-to-know/,0,80,52.8,https://jus-tice.co.il/divorce-everything-you-need-to-know/,WINNER
dhruahi,dhruahi,HIGH,https://jus-tice.co.il/review-of-divorce-by-divorce-lawyer-israel/,0,59,53.7,https://jus-tice.co.il/divorce-everything-you-need-to-know/,DIFFERENTIATE→
dhruahi,dhruahi,HIGH,https://jus-tice.co.il/מדריך-עדכני-לגירושין/,0,4,61.8,https://jus-tice.co.il/divorce-everything-you-need-to-know/,DIFFERENTIATE→
doctors - גירושין: בלי לפגוע בילדים,doctors גירושין בלי לפגוע בילדים,LOW,https://jus-tice.co.il/גירושין-בגישור-עם-ילדים-הדרך-הטובה-להתגרש-בגישור-בלי-לפגוע-בילדים/,0,14,69.6,https://jus-tice.co.il/גירושין-בגישור-עם-ילדים-הדרך-הטובה-להתגרש-בגישור-בלי-לפגוע-בילדים/,WINNER
doctors - גירושין: בלי לפגוע בילדים,doctors גירושין בלי לפגוע בילדים,LOW,https://jus-tice.co.il/מדריך-עדכני-לגירושין/,0,1,22.0,https://jus-tice.co.il/גירושין-בגישור-עם-ילדים-הדרך-הטובה-להתגרש-בגישור-בלי-לפגוע-בילדים/,DIFFERENTIATE→
doctors - גירושין: בלי לפגוע בילדים,doctors גירושין בלי לפגוע בילדים,LOW,https://jus-tice.co.il/france-lawyers/,0,3,90.7,https://jus-tice.co.il/גירושין-בגישור-עם-ילדים-הדרך-הטובה-להתגרש-בגישור-בלי-לפגוע-בילדים/,DIFFERENTIATE→אזרחות צרפתית עורך דין
due diligence קוריאה,due diligence קוריאה,LOW,https://jus-tice.co.il/top-lawyers-for-israelis-china/,0,46,47.7,https://jus-tice.co.il/top-lawyers-for-israelis-china/,WINNER
due diligence קוריאה,due diligence קוריאה,LOW,https://jus-tice.co.il/spain-lawyers/,0,10,54.1,https://jus-tice.co.il/top-lawyers-for-israelis-china/,DIFFERENTIATE→עורך דין בספרד
due diligence קוריאה,due diligence קוריאה,LOW,https://jus-tice.co.il/federal-bureau-of-investigation/,0,7,85.9,https://jus-tice.co.il/top-lawyers-for-israelis-china/,"DIFFERENTIATE→FBI לשכת החקירות הפדרלית ארה""ב"
due diligence קוריאה,due diligence קוריאה,LOW,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,0,6,91.8,https://jus-tice.co.il/top-lawyers-for-israelis-china/,DIFFERENTIATE→עורך דין עבירות כלכליות וצווארון לבן
due diligence קוריאה,due diligence קוריאה,LOW,https://jus-tice.co.il/us-lawyer-license-requirements/,0,1,83.0,https://jus-tice.co.il/top-lawyers-for-israelis-china/,DIFFERENTIATE→בדיקת מספר רישיון עורך דין
elvi stassinou,elvi stassinou,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,0,1,5.0,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,WINNER
elvi stassinou,elvi stassinou,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,0,1,32.0,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,DIFFERENTIATE→
elvi stassinou,elvi stassinou,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2023/03/ATTORNEY-LIST-December-2017-1.pdf/,0,1,44.0,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,DIFFERENTIATE→
email,email,HIGH,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,0,1,3.0,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,WINNER
email,email,HIGH,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,0,1,4.0,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,DIFFERENTIATE→
fbi בישראל,fbi בישראל,LOW,https://jus-tice.co.il/federal-bureau-of-investigation/,0,37,7.6,https://jus-tice.co.il/federal-bureau-of-investigation/,WINNER
fbi בישראל,fbi בישראל,LOW,https://jus-tice.co.il/fbi-cyber-division/,0,3,21.3,https://jus-tice.co.il/federal-bureau-of-investigation/,DIFFERENTIATE→יחידת ה-Cyber Division של ה-FBI
fbi ישראל,fbi ישראל,MEDIUM,https://jus-tice.co.il/federal-bureau-of-investigation/,0,14,15.7,https://jus-tice.co.il/federal-bureau-of-investigation/,WINNER
fbi ישראל,fbi ישראל,MEDIUM,https://jus-tice.co.il/fbi-cyber-division/,0,9,50.9,https://jus-tice.co.il/federal-bureau-of-investigation/,DIFFERENTIATE→יחידת ה-Cyber Division של ה-FBI
fbi מה זה,fbi מה זה,LOW,https://jus-tice.co.il/federal-bureau-of-investigation/,0,84,5.8,https://jus-tice.co.il/federal-bureau-of-investigation/,WINNER
fbi מה זה,fbi מה זה,LOW,https://jus-tice.co.il/fbi-cyber-division/,0,6,14.0,https://jus-tice.co.il/federal-bureau-of-investigation/,DIFFERENTIATE→יחידת ה-Cyber Division של ה-FBI
find a lawyer,find a lawyer,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,0,1,41.0,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,WINNER
find a lawyer,find a lawyer,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2023/03/Attorney-List-July-updated-Nov-2020-1.pdf/,0,2,94.5,https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf/,DIFFERENTIATE→
