post_id,slug_status,current_url,current_slug,decoded_slug,existing_english_slug,url_is_english,url_has_articles_prefix,title
12464,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/lahav-433/","%d7%9c%d7%94%d7%91-433-%d7%9e%d7%91%d7%a0%d7%94-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9b%d7%aa%d7%95%d7%91%d7%aa-%d7%95%d7%98%d7%9c%d7%a4%d7%95%d7%9f-%d7%9e%d7%a9%d7%98%d7%a8%d7%aa-%d7%99%d7%a9","להב-433-מבנה-היחידה-כתובת-וטלפון-משטרת-יש","lahav-433",true,false,"להב 433: מבנה היחידה כתובות וטלפונים | משטרת ישראל להב 433"
12446,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/drug-offenses-criminal-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a1%d7%9e%d7%99%d7%9d-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%9c%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a1%d7%9e","עורך-דין-עבירות-סמים-מדריך-2025-לעבירות-סמ","drug-offenses-criminal-lawyer",true,false,"עורך דין עבירות סמים | מדריך 2025 לתחום עבירות סמים"
12436,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/tax-investigation-guide/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025-%d7%9c%d7%a7%d7%a8%d7%90%d7%aa-%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%91%d7%9e%d7%a1-%d7%94%d7%9b%d7%a0%d7%a1%d7%94-%d7%9b%d7%9c-%d7%9e%d7%94-%d7%a9%d7%a6%d7%a8","מדריך-2025-לקראת-חקירה-במס-הכנסה-כל-מה-שצר","tax-investigation-guide",true,false,"מדריך 2025 לקראת חקירה במס הכנסה – כל מה שצריך לדעת |  חקירות מס הכנסה ועבירות מס"
12433,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/porto-portugal-real-estate/","%d7%a4%d7%95%d7%a8%d7%98%d7%95-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a2%d7%91%d7%95%d7%a8-%d7%99%d7%a9%d7%a8","פורטו-פורטוגל-השקעות-נדלן-עבור-ישר","porto-portugal-real-estate",true,false,"פורטו, פורטוגל – השקעות נדל""ן עבור ישראלים"
12428,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/famous-criminal-defense-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%a4%d7%95%d7%a8%d7%a1%d7%9d-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c","עורך-דין-פלילי-מפורסם-עורכי-הדין-הפליל","famous-criminal-defense-lawyer",true,false,"עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025)"
12425,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/economic-crimes-white-collar-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9b%d7%9c%d7%9b%d7%9c%d7%99%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%a8%d7%95%d7%9f-%d7%9c%d7%91%d7%9f-%d7%9e","עורך-דין-עבירות-כלכליות-וצווארון-לבן-מ","economic-crimes-white-collar-lawyer",true,false,"עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?"
12412,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%95%D7%A8%D7%A7%D7%A1-forex/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-%d7%9e%d7%94-%d7%96%d7%94-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-forex","עורך-דין-פורקס-מה-זה-פורקס-forex","",false,false,"עורך דין פורקס | מה זה פורקס?  FOREX"
12406,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A1%D7%93%D7%A8-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%9E%D7%A2%D7%A6%D7%A8%D7%99%D7%9D/","%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-2025-%d7%a1%d7%93%d7%a8-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%97%d7%95%d7%a7-%d7%94%d7%9e%d7%a2%d7%a6%d7%a8%d7%99%d7%9d","סקירת-2025-סדר-דין-פלילי-חוק-המעצרים","",false,false,"סקירת 2025 סדר דין פלילי – חוק המעצרים"
12401,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/international-inheritance-wills-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%a2%d7%99%d7%96%d7%91","עורך-דין-בינלאומי-ירושות-צוואות-ועיזב","international-inheritance-wills-lawyer",true,false,"עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו""ל"
12394,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/45983-03-22/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%91%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a7%d7%90%d7%99-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%95-%d7%9e%d7%97%d7%9c%d7%95","השופט-אביים-ברקאי-פסק-דין-שעניינו-מחלו","45983-03-22",true,false,"השופט אביים ברקאי: פסק דין שעניינו מחלוקת בהגדרת משק לצורך חלוקות עתידיות כ""נחלה מלאה"" אל מול ""נחלה חסרה"" (ת""א 45983-03-22)"
12389,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/10284-05-21/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a0%d7%99%d7%a8-%d7%9e%d7%99%d7%a9%d7%95%d7%a8%d7%99-%d7%9c%d7%91-%d7%98%d7%95%d7%91-%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f","השופט-ניר-מישורי-לב-טוב-גזר-דין-בעניין","10284-05-21",true,false,"השופט ניר מישורי לב טוב: גזר דין בעניין עבירות לשון הרע (ת""פ 10284-05-21)"
12386,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/top-global-tax-cpa-firms/","%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%97%d7%9e%d7%a9-%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a8","רואה-חשבון-מיסוי-בינלאומי-חמש-פירמות-ר","top-global-tax-cpa-firms",true,false,"רואה חשבון מיסוי בינלאומי | חמש פירמות רו""ח מובילות בייעוץ מס בינלאומי"
12377,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/top-international-tax-law-firms/","%d7%a4%d7%99%d7%a8%d7%9e%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90","פירמות-עורכי-דין-מובילות-במיסוי-בינלא","top-international-tax-law-firms",true,false,"פירמות עורכי דין מובילות במיסוי בינלאומי"
12365,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/global-tax-consulting-services/","%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%99%d7%95%d7%a2%d7%a5-%d7%9e%d7%a1-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%9c%d7%99%d7%95%d7%95","מיסוי-בינלאומי-יועץ-מס-בינלאומי-ליוו","global-tax-consulting-services",true,false,"מיסוי בינלאומי | יועץ מס בינלאומי | ייעוץ וליווי עסקאות בינלאומיות"
12356,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/tax-offenses-criminal-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f","עורך-דין-פלילי-מומחה-בעבירות-מס-מחירון","tax-offenses-criminal-lawyer",true,false,"עורך דין פלילי מומחה בעבירות מס | מחירון שירותים 2025 + טבלת עונשים"
12353,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/17044-12-22/","%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%9e%d7%98%d7%a4%d7%9c-%d7%a9%d7%94%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%aa%d7%a4%d7%97-17044","גזר-דין-למטפל-שהורשע-בעבירות-מין-תפח-17044","17044-12-22",true,false,"גזר דין למטפל שהורשע בעבירות מין (תפ""ח 17044-12-22)"
12348,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/39040-09-22/","%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%a9%d7%95%d7%9e%d7%aa-%d7%9e%d7%a1-%d7%91%d7%98%d7%a2%d7%a0%d7%94-%d7%a9%d7%94%d7%93%d7%99%d7%a8%d7%94-%d7%a9%d7%a0%d7%a8%d7%9b%d7%a9%d7%94-%d7%94%d7%99","ערעור-על-שומת-מס-בטענה-שהדירה-שנרכשה-הי","39040-09-22",true,false,"ערעור על שומת מס בטענה שהדירה שנרכשה היא אינה דירת מגורים אלא ""דירת מעטפת"" (ו""ע 39040-09-22)"
12342,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/tax-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a1%d7%99%d7%9d-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%9c%d7%90-%d7%9c%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%99%d7%a1%d7%99%d7%9d","עורך-דין-מיסים-המדריך-המלא-לדיני-מיסים","tax-lawyer",true,false,"עורך דין מיסים | המדריך המלא לדיני מיסים בישראל 2025"
12329,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/fintech/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a0%d7%98%d7%a7-%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c","עורך-דין-פינטק-ייצוג-משפטי-בתחום-טכנול","fintech",true,false,"עורך דין פינטק | ייצוג משפטי בתחום טכנולוגיה פיננסית ופינטק"
12321,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/extradition-guide/","%d7%94%d7%a1%d7%92%d7%a8%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025","הסגרה-בינלאומית-לישראל-מדריך-2025","extradition-guide",true,false,"הסגרה בינלאומית לישראל: מדריך 2025"
12312,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/42471-05-24/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a9%d7%90%d7%9c%d7%aa-%d7%94%d7%99%d7%97%d7%a1-%d7%91%d7%99%d7%9f-%d7%94%d7%a1%d7%9b%d7%9e%d7%99-%d7%9e%d7%9e%d7%95%d7%9f-%d7%9c%d7%a1%d7%a2%d7%99%d7%a3-8","פסק-דין-שאלת-היחס-בין-הסכמי-ממון-לסעיף-8","42471-05-24",true,false,"פסק דין שאלת היחס בין הסכמי ממון לסעיף 8 לחוק הירושה בעניין זכויות בדירה (עמ""ש 42471-05-24)"
12309,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/60877-12-24/","%d7%aa%d7%9e%d7%a9-60877-12-24-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a9%d7%9c%d7%99-%d7%a4%d7%a8%d7%a7%d7%a9-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a6%d7%95-%d7%9e%d7%a0%d7%99%d7%a2%d7%94","תמש-60877-12-24-השופטת-שלי-פרקש-בקשה-לצו-מניעה","60877-12-24",true,false,"תמ""ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה"
12305,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/3922-01-24/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%97%d7%a7%d7%99%d7%a8%d7%aa%d7%99-%d7%9c%d7%a6%d7%95%d7%a8","פסק-דין-מינוי-רואה-חשבון-חקירתי-לצור","3922-01-24",true,false,"פסק דין מינוי ""רואה חשבון חקירתי"" לצורך פירוק שיתוף בחשבונות הבנק המשותפים"
12295,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A7%D7%98%D7%99%D7%9F-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%AA%D7%A4%D7%A8%D7%A2%D7%95%D7%AA-%D7%95%D7%AA/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a7%d7%98%d7%99%d7%9f-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%aa%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%95%d7%aa","פסק-דין-קטין-שהואשם-בעבירות-התפרעות-ות","",false,true,"פסק דין קטין שהואשם בעבירות התפרעות ותקיפת שוטר (1327-11-24)"
12291,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/70703-09-24/","%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c%d7%99%d7%99%d7%9d-%d7%91%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%94%d7%9e%d7%97%d7%95","ביהמש-לעניינים-מנהליים-בביהמש-המחו","70703-09-24",true,false,"ביהמ""ש לעניינים מנהליים בביהמ""ש המחוזי תל אביב-יפו, ש' יעל בלכר: פסק דין שעניינו בטענה להבטחה מנהלית להקצות קרקע ולבנות בית כנסת לקהילה על ידי ראש העיר לשעבר (עת""מ 70703-09-24)"
12275,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/arrested-abroad-il/","%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%97%d7%95%d7%9c-%d7%9e%d7%94-%d7%9c%d7%a2%d7%a9%d7%95%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-2025","מעצר-בחול-מה-לעשות-מדריך-2025","arrested-abroad-il",true,false,"מעצר בחו""ל – מה לעשות? מדריך 2025 לישראלי עצור במדינה זרה"
12273,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%9C%D7%95%D7%A0%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%aa%d7%9c%d7%95%d7%a0%d7%94-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94","לשון-הרע-תלונה-במשטרה","",false,true,"לשון הרע תלונה במשטרה"
12264,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/","%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%99%d7%9d-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%95%d7%91%d7%99%d7%a9","עורכי-הדין-הפליליים-הטובים-בעולם-וביש","best-criminal-defence-lawyers-worldwide",true,false,"עורכי הדין הפליליים הטובים בעולם ובישראל | סקירת 2025"
12259,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/lawyer-fee-outlook/","%d7%a9%d7%9b%d7%a8-%d7%98%d7%a8%d7%97%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%9e%d7%95%d7%a0%d7%aa-%d7%9e%d7%a6%d7%91-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%95","שכר-טרחת-עורכי-דין-תמונת-מצב-בישראל-ו","lawyer-fee-outlook",true,false,"שכר טרחת עורכי דין 2025 – תמונת מצב בישראל ובעולם"
12255,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%A2%D7%9C-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%92%D7%92%D7%95%D7%AA-%D7%94%D7%9C%D7%9B%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%A8/","%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%a2%d7%9c-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a0%d7%99%d7%99%d7%94-%d7%91%d7%92%d7%92%d7%95%d7%aa-%d7%94%d7%9c%d7%9b%d7%aa-%d7%91%d7%99%d7%aa-%d7%94","בעלות-על-זכויות-בנייה-בגגות-הלכת-בית-ה","",false,false,"בעלות על זכויות בנייה בגגות | הלכת בית הדר ע""א 7808/21 והשלכותיה "
12251,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/30767-05-21/","%d7%91%d7%99%d7%94%d7%9e%d7%a9-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%91%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a2","ביהמש-לענייני-משפחה-בתל-אביב-השופטת-ע","30767-05-21",true,false,"ביהמ""ש לענייני משפחה בתל אביב, השופטת ענת הלר כריש: פס""ד בתביעה להחרגת נכסים מעיזבון (תמ""ש 30767-05-21)"
12245,NEEDS_TRANSLATION,"http://jus-tice.co.il/7808/21/","%d7%94%d7%92%d7%92-%d7%a9%d7%99%d7%99%d7%9a-%d7%9c%d7%9b%d7%9c-%d7%94%d7%93%d7%99%d7%99%d7%a8%d7%99%d7%9d-%d7%a2%d7%90-7808-21-%d7%aa%d7%a7%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%aa-%d7%94%d7%93","הגג-שייך-לכל-הדיירים-עא-7808-21-תקדים-בית-הד","",,false,"הלכה חדשה 2025 | הגג שייך לכל הדיירים | ע""א 7808/21 תקדים בית הדר פסק הדין המלא"
12239,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%97%D7%95%D7%A7%D7%99-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%9E%D7%95%D7%9C-%D7%A6%D7%A8%D7%A4%D7%AA/","%d7%97%d7%95%d7%a7%d7%99-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%95%d7%9c-%d7%a6%d7%a8%d7%a4%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%94%d7%a9%d7%a7","חוקי-הנדלן-בישראל-מול-צרפת-מדריך-להשק","",false,false,"חוקי הנדל""ן בישראל מול צרפת: מדריך להשקעות ונכסים (2025)"
12236,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%93%D7%95%D7%91%D7%A8-%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%93%d7%95%d7%91%d7%a8-%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa-%d7%9c%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%99%d7%a9%d7%a8","עורך-דין-דובר-צרפתית-לרכישת-נדלן-בישר","",false,false,"עורך דין דובר צרפתית לרכישת נדל""ן בישראל – המדריך המשפטי המלא למשקיעים מצרפת | Acheter un bien immobilier en Israël : Guide juridique complet"
12219,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/startup-company/","%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%9c%d7%a1%d7%98%d7%90%d7%a8%d7%98%d7%90%d7%a4-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9c%d7%97%d7%91%d7%a8%d7%95%d7%aa-%d7%94%d7%96","ליווי-מקצועי-לסטארטאפ-ייעוץ-לחברות-הז","startup-company",true,false,"ליווי מקצועי לסטארטאפ: ייעוץ לחברות הזנק startup"
12179,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%97%D7%96%D7%A8%D7%99-%D7%9E%D7%A1-%D7%A2%D7%9D-%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%97%d7%96%d7%a8%d7%99-%d7%9e%d7%a1-2025-%d7%9e%d7%97%d7%a9%d7%91%d7%95%d7%9f","מדריך-החזרי-מס-2025-מחשבון","",false,false,"מדריך החזרי מס 2025 + מחשבון מעודכן"
12177,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/1386569-6/","%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a2%d7%9c-%d7%9e%d7%95%d7%a8%d7%93-%d7%91%d7%9e%d7%93%d7%95%d7%a8-%d7%90%d7%a9%d7%aa%d7%95-%d7%90%d7%a3-%d7%91%d7%94%d7%a2%d7%93%d7%a8-%d7%a1%d7%99%d7%9b%d7%95%d7%99","חיוב-בעל-מורד-במדור-אשתו-אף-בהעדר-סיכוי","1386569-6",true,false,"חיוב בעל מורד במדור אשתו אף בהעדר סיכוי לשלום בית – 1386569-6 – ביה""ד הגדול"
12162,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F/","%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%a0","חתימת-עורך-דין-נוטריון-חתימת-מסמכים-נ","",false,false,"חתימת עורך דין / נוטריון | חתימת מסמכים נוטריוניים ומשפטיים | מחירון 2025"
12156,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f-%d7%9c%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%99%d7%9d-%d7%91%d7%a9%d7%a0%d7%aa-2025-%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7","מדריך-מעודכן-למתגרשים-בשנת-2025-סטטיסטיק","",false,false,"מדריך מעודכן למתגרשים בשנת 2025: סטטיסטיקה גירושים, התמודדות עם חלוקת רכוש, משמורת וחשד לבגידה"
12141,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision22328-09-20/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a0%d7%99%d7%a9%d7%95%d7%90%d7%99%d7%9d","פסק-דין-פירוק-שיתוף-דירה-לפני-נישואים","decision22328-09-20",true,false,"פסק דין – פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה""מ 22328-09-20"
