query,clicks,impressions,ctr,position
ענבל קיבנסון,2,9,22.22,38.22
עסקים בפורטוגל,2,193,1.04,8.07
ערכי משטרת ישראל,2,526,0.38,10.02
פסקי דין חשובים בפלילי,2,133,1.50,2.23
צילום חומר חקירה פלילי,2,40,5.00,10.72
צעירות ישראליות בטלגרם,2,1520,0.13,16.50
קול הבריאות מרבד,2,162,1.23,6.15
קורסים פרקטיים לעורכי דין,2,4,50.00,23.50
קניית דירה באנגליה,2,101,1.98,10.15
קניית דירה בתאילנד,2,88,2.27,5.73
רצח מדרגה שלישית,2,357,0.56,4.18
רצח מדרגה שנייה,2,244,0.82,8.50
שופט בבית משפט,2,164,1.22,4.99
שיטור ימי טלפון,2,60,3.33,7.98
שיתוק מוחין תוחלת חיים,2,595,0.34,13.89
שכר טרחה עורך דין אחוזים,2,40,5.00,35.02
שמעון פונטיאק,2,46,4.35,7.87
שרון דניאלי שופט,2,94,2.13,11.66
תביעה בגין הפרת הסכם מכר,2,144,1.39,22.50
תביעות משטרה,2,374,0.53,9.12
תביעת השבה מזונות,2,221,0.90,13.52
תוצרת כחול לבן בטלגרם,2,188,1.06,8.93
תחנת משטרה מגד אלכרום טלפון,2,257,0.78,11.74
תחתוניו,2,409,0.49,42.52
תיאום הורי מחיר,2,53,3.77,9.34
"תסקיר עו""ס לסדרי דין",2,154,1.30,14.26
תעודת יושר,2,1740,0.11,18.68
תעודת מידע פלילי,2,1091,0.18,12.81
תצהיר בית משפט,2,74,2.70,9.82
תצהיר בית משפט לענייני משפחה,2,62,3.23,9.68
תצהיר לבית משפט דוגמא,2,35,5.71,6.89
תקנה 16 ביטוח לאומי,2,28,7.14,36.04
תקנון אתר,2,1542,0.13,17.58
תקנון לדוגמא,2,72,2.78,8.18
תקנות הביטוח הלאומי קביעת דרגת נכות לנפגעי עבודה,2,282,0.71,9.00
39841,1,3,33.33,5.33
agi,1,1,100.00,12.00
ai לעורכי דין,1,119,0.84,37.36
formular viza romania,1,5,20.00,5.40
how many personal injury law firms in the us,1,1,100.00,5.00
"if it doesn’t fit, you must acquit",1,1,100.00,10.00
lahav 433,1,6,16.67,17.17
meconium-stained amniotic fluid,1,1,100.00,12.00
oui,1,1,100.00,1.00
real estate registration,1,5,20.00,3.20
skadden israel,1,2,50.00,4.00
vonovia,1,3,33.33,2.00
xxx בטלגרם,1,1,100.00,10.00
אבא שלא רוצה לראות את ילדיו,1,3,33.33,44.33
אביגדור דורות,1,101,0.99,13.16
אומד את הסיכון לפגיעת גוף בכדוה א,1,50,2.00,7.42
אזרחות איטלקית עורך דין,1,5,20.00,33.20
אזרחות ברזילאית,1,7,14.29,27.43
אזרחות יוון,1,118,0.85,7.34
אזרחות תמורת השקעה,1,120,0.83,17.48
אחוז גירושים בישראל 2025,1,29,3.45,2.76
אחוז גירושין בישראל 2025,1,70,1.43,3.26
איזיבוב,1,10,10.00,29.60
איך בוחרים עורך דין גירושין,1,41,2.44,26.59
איך הופכים להיות שופט,1,71,1.41,3.85
איך להיות שופט,1,25,4.00,7.52
איך לשלם פחות מיסים,1,4,25.00,23.75
אילן לקפיש,1,2,50.00,69.50
אימוץ בין ארצי,1,68,1.47,28.26
אימוץ ילדים בישראל,1,42,2.38,10.21
אימוץ ילדים מרוסיה,1,14,7.14,58.14
אימות חתימה דיגיטלי,1,1,100.00,21.00
"אינדקס עו""ד",1,53,1.89,19.58
אינפלד,1,1,100.00,69.00
איפה הכי זול לקנות זהב בעולם,1,59,1.69,16.98
איפה כדאי לגור בפורטוגל,1,143,0.70,17.21
אירית קלמן,1,30,3.33,5.47
אישור העדר עבירות אלימות,1,48,2.08,10.13
אישור העדר עבירות מיניות,1,239,0.42,16.88
אישור העדר עבירות מיניות משרד החינוך,1,29,3.45,10.55
אישור העסקה משטרה,1,148,0.68,8.97
אישור משטרה אונליין,1,54,1.85,14.61
אישור משטרה היעדר עבירות,1,1,100.00,11.00
אישור משטרה העדר רישום פלילי,1,329,0.30,14.98
אישור משטרה לעבודה עם קטינים,1,288,0.35,13.03
אישור משטרה על היעדר עבר פלילי,1,471,0.21,20.66
"איתור עו""ד לפי מספר רישיון",1,45,2.22,6.64
איתור עורכי דין לשכת עורכי הדין,1,25,4.00,7.68
איתור רישיון עורך דין,1,121,0.83,7.88
איתי כץ שופט,1,2,50.00,23.50
איתי שרון שופט,1,3,33.33,13.67
איתן האזרחי,1,338,0.30,10.81
אספיקסיה,1,34,2.94,5.82
אקטואר פיננסי,1,1176,0.09,27.54
ארז מלמד שופט,1,2,50.00,24.50
ארז שני,1,211,0.47,24.75
אריאל ממן,1,53,1.89,22.47
ארצות הברית נוסד,1,100,1.00,3.98
ארצות הברית של אמריקה,1,37,2.70,13.57
אשר קולה זדורוב,1,3,33.33,45.33
אתר משרד המשפטים,1,42,2.38,21.02
אתר עורכי דין,1,239,0.42,30.90
באדי שוט,1,166,0.60,7.43
"בג""ץ 5988/21",1,10,10.00,7.00
בגידה,1,63,1.59,40.76
בדיקת רישיון עורך דין,1,475,0.21,8.94
בולגריה קנאביס,1,3,33.33,12.67
ביטול גט,1,7,14.29,10.86
ביטול הסכם גירושין,1,3633,0.03,37.93
ביטול הסכם מכר בשל אי תשלום התמורה,1,2,50.00,27.50
ביטול חוזה מכר דירה,1,3,33.33,106.33
ביטול עסקה רכב יד שניה,1,54,1.85,17.61
ביטול קניית רכב מאדם פרטי,1,3,33.33,16.67
ביטול רישום משטרתי,1,4269,0.02,20.31
בירור תיק בפרקליטות,1,12,8.33,23.83
בית המשפט העליון,1,863,0.12,31.77
בית המשפט העליון החלטות,1,436,0.23,23.69
בן זוג שגר בדירה שאינה רשומה על שמו,1,409,0.24,29.11
בני גרידיש,1,12,8.33,17.50
בניה על גג משותף ללא הסכמה,1,483,0.21,21.12
בניית אתר בחינם,1,3025,0.03,59.31
בעלי תפקידים משטרת ישראל,1,30,3.33,21.73
בקשה לאישור הסכם גירושין,1,39,2.56,24.56
בקשה לביטול צו ירושה,1,876,0.11,51.13
בקשה לגילוי מסמכים,1,32,3.13,18.06
בקשה להעדר רישום פלילי,1,57,1.75,8.86
בקשה להפקדת ערובה,1,71,1.41,9.30
בקשה להפקדת ערובה להבטחת הוצאות,1,31,3.23,10.39
בקשה למינוי מנהל עיזבון,1,849,0.12,44.68
בקשה למעצר עד תום ההליכים דוגמא,1,191,0.52,10.61
בקשה לסעד דחוף,1,212,0.47,11.20
בקשה לצילום חומר חקירה משטרת ישראל,1,114,0.88,14.61
בקשה לקבלת אישור משטרה,1,93,1.08,9.57
בקשה לקבלת אישור משטרה על היעדר עבירות מין,1,132,0.76,8.44
בקשה לקבלת אישור על היעדר הרשעה בעבירות מין,1,113,0.88,7.86
בקשה לקבלת חומרי חקירה,1,61,1.64,12.82
בקשה לקבלת מידע על ידי נפגע עבירה,1,255,0.39,13.11
בקשה לרישום פלילי,1,345,0.29,12.49
בקשה לתיקון כתב תביעה,1,303,0.33,18.19
בקשה לתעודת יושר מהמשטרה,1,88,1.14,7.52
בקשת בגיר לקבל אישור משטרה,1,314,0.32,14.37
גולדן ויזה איטליה,1,25,4.00,5.28
גוף בינלאומי שבריטניה לא חברה בו,1,211,0.47,9.92
גירושים,1,2350,0.04,51.94
גניבה מחנויות,1,22,4.55,1.59
גניזת תיק פלילי,1,393,0.25,14.39
גרימת מוות ברשלנות בתאונת דרכים,1,972,0.10,28.56
גרימת מוות ברשלנות תאונת דרכים,1,124,0.81,25.17
דברי הסבר חוק העונשין,1,30,3.33,16.20
דברים נפוצים שיגנבו,1,26,3.85,7.12
דוגמא להסכם שכירות,1,18,5.56,47.11
דוגמא להצהרה אישית,1,2,50.00,6.50
דוגמן תחתונים,1,1,100.00,35.00
דוגמת תצהיר,1,18,5.56,7.67
דיווח אנונימי למשטרה,1,248,0.40,13.56
דיני עבודה pdf,1,6,16.67,93.00
דיני ראיות,1,1,100.00,49.00
דיני תכנון ובניה,1,840,0.12,22.83
דירוג עורכי דין,1,158,0.63,12.46
דירות בפורטוגל,1,1019,0.10,40.57
דירות זולות,1,156,0.64,32.19
דירות להשקעה בתאילנד,1,95,1.05,9.99
דירות למכירה באירופה,1,321,0.31,28.63
דנה ביאלר שופטת,1,2,50.00,18.00
דניאל הורוביץ שופט,1,3,33.33,16.33
דרור תא שמע,1,25,4.00,5.64
דרכון זהב,1,29,3.45,5.90
"דרכון יווני עו""ד",1,89,1.12,6.03
דרכון פורטוגלי 2025,1,139,0.72,23.58
דרכון רומני,1,1825,0.05,50.33
האימפריה הפורטוגזית,1,190,0.53,8.56
האם גרושה יכולה לעבור לעיר אחרת,1,109,0.92,16.38
הבית הכי זול בעולם,1,376,0.27,5.34
הבית והגן לילד הקטן פתרון,1,1,100.00,26.00
הבניית שיקול הדעת השיפוטי בענישה,1,96,1.04,14.45
הגבלה 920 ברשיון נהיגה,1,203,0.49,5.48
הגירה לארגנטינה,1,11,9.09,17.45
הגשת מועמדות לשיפוט,1,292,0.34,3.93
הגשת תלונה על נהג מונית,1,10,10.00,17.10
הדירות הכי זולות בארץ,1,13,7.69,16.46
הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה,1,895,0.11,22.53
הוצאת תעודת יושר,1,1261,0.08,14.34
הוצאת תעודת יושר אונליין,1,284,0.35,10.85
החזר מס,1,40,2.50,35.80
החזרי מס הכנסה,1,745,0.13,37.59
הייפרלופ,1,1,100.00,14.00
הילה גלבוע שופטת,1,2,50.00,40.50
היפוסמיה,1,2,50.00,28.50
הכנה לחקירה במשטרה,1,402,0.25,6.15
הלבנת הון דוגמאות,1,413,0.24,12.37
הלכת לשצ'נקו,1,429,0.23,39.90
הלכת סוויסה,1,27,3.70,18.26
הלכת סויסה,1,19,5.26,11.26
הלכת קוגן,1,27,3.70,20.37
הלשכה לרישום מקרקעין,1,2,50.00,11.00
המלצות עורכי דין,1,716,0.14,10.69
המסגרת הנורמטיבית,1,74,1.35,5.42
"המרב""ד",1,1332,0.08,6.02
הסכם אי תחרות פרילנסר,1,33,3.03,19.27
הסכם גירושים בהסכמה,1,1082,0.09,23.17
הסכם גירושין doc,1,702,0.14,10.47
הסכם גירושין בהסכמה דוגמא,1,890,0.11,23.78
הסכם גירושין בהסכמה לדוגמא,1,52,1.92,10.54
הסכם גירושין בהסכמה ללא ילדים,1,110,0.91,24.79
הסכם גירושין סטנדרטי,1,556,0.18,6.97
הסכם גישור גירושין לדוגמא,1,529,0.19,44.58
הסכם חלוקת רכוש דוגמא,1,859,0.12,20.80
הסכם ממון ירושלים,1,51,1.96,61.22
הסכם ממון לפני נישואין דוגמא,1,292,0.34,34.39
הסכם ממון עלות,1,29,3.45,14.72
הסכם משמורת משותפת דוגמא,1,68,1.47,18.46
הסכם סודיות ואי תחרות,1,107,0.93,24.02
הסכם פירוק שיתוף בין בני זוג דוגמא,1,87,1.15,9.54
הסכם פירוק שיתוף במקרקעין דוגמא,1,83,1.20,20.54
הסכם פרידה דוגמא,1,370,0.27,26.29
הסכם שכר טרחה פינוי בינוי,1,111,0.90,13.75
הצד התובע את הנאשם,1,86,1.16,7.13
הרי קירש,1,147,0.68,6.07
הרצוג פוקס נאמן בעלים,1,35,2.86,17.17
השבת רכוש מרומניה,1,639,0.16,13.28
השופט אבי שליו,1,3,33.33,16.67
השופט אייל כהן,1,14,7.14,10.93
השופט אלון גביזון,1,57,1.75,12.96
השופט אסף זגורי,1,61,1.64,12.43
השופט עמי קובו,1,101,0.99,9.37
השופט רן ארנון,1,19,5.26,3.42
השופט שרון דניאלי,1,7,14.29,19.29
השופטת אורית ליפשיץ,1,14,7.14,9.50
השופטת טל כהן אלימלך,1,1,100.00,23.00
השופטת מיכל ברגר בלום,1,25,4.00,10.68
השקעה בדובאי,1,562,0.18,29.31
השקעות בדובאי,1,591,0.17,38.60
השקעות בתאילנד,1,69,1.45,6.19
"השקעות נדל""ן באנגליה",1,378,0.26,30.54
התייעצות עם עורך דין לענייני משפחה,1,267,0.37,56.22
התמודדות עם בגידה,1,196,0.51,41.77
ויזת זהב,1,731,0.14,8.66
ויזת סטודנט לספרד,1,1,100.00,47.00
ויסאם חיר,1,1,100.00,18.00
זהבית אלדר,1,2,50.00,27.00
זכויות ידועה בציבור בדירה,1,286,0.35,19.92
זכויות יוצרים תשחץ,1,88,1.14,9.74
זכויות מירנדה,1,371,0.27,4.59
זכות יוצרים תשחץ,1,78,1.28,6.40
חברות ישראליות בפורטוגל,1,14,7.14,5.36
חגית מטלין שופטת,1,36,2.78,5.11
חדשות פלילי,1,1158,0.09,39.14
חובת ניכוי מס במקור 2025,1,1,100.00,26.00
חוות דעת דין זר קנדה,1,41,2.44,30.61
חוזה של שכירות,1,6,16.67,74.50
חוסר ראיות,1,236,0.42,8.88
חוק החוזים תרופות סיכום,1,28,3.57,7.43
חוק הנוער טיפול והשגחה,1,452,0.22,45.88
חוק העונשין,1,16,6.25,21.19
חוק הקנאביס,1,141,0.71,40.22
חוקר סייבר,1,1013,0.10,50.32
חזרה מאישום,1,79,1.27,14.42
חיים פרידריך,1,3,33.33,10.00
חיים רוזוב,1,31,3.23,6.68
חילוט רכב,1,149,0.67,11.44
חישוב ביטוח לאומי ומס בריאות,1,26,3.85,23.62
חישוב ביטוח לאומי לעצמאי,1,16,6.25,27.25
חישוב דמי ביטוח לאומי,1,53,1.89,19.15
חכירה מה זה,1,5,20.00,24.40
חלוקת עסק בגירושין,1,2278,0.04,9.77
חלוקת רכוש בגירושין כל זכות,1,2,50.00,6.00
חקירה במס הכנסה,1,981,0.10,12.35
חקירה רשות המיסים,1,3,33.33,24.67
חשיפת פרופיל פיקטיבי,1,21,4.76,19.62
חשפה את איבר מינה,1,12,8.33,33.17
טבלת שכר חוזה 587,1,22,4.55,15.32
טופס 11 תצהיר גילוי מסמכים,1,3,33.33,19.00
טופס 135 לשנת 2025,1,2,50.00,24.00
טופס בקשה לצו ירושה,1,553,0.18,33.42
טופס גירושין בהסכמה,1,69,1.45,8.71
טופס היעדר רישום פלילי,1,78,1.28,8.94
טופס העדר עבירות מין,1,290,0.34,12.11
טופס העדר תביעות מין,1,7,14.29,12.43
טופס פתיחת ספק דוגמא,1,58,1.72,4.45
טופס צו ירושה,1,412,0.24,20.42
טיוטת הסכם גירושין,1,83,1.20,7.20
טלגרם ישראליות 2019,1,489,0.20,15.08
טלגרם תוצרת כחול לבן,1,163,0.61,8.95
טלזנות,1,47,2.13,12.38
ידועים בציבור שלא גרים ביחד,1,201,0.50,6.95
יהודי פורטוגל,1,9,11.11,16.67
יובל כרמי עדויות,1,17,5.88,8.41
יוסי סויסה קזינו,1,6,16.67,14.00
"יועץ השקעות נדל""ן",1,47,2.13,23.66
יועץ השקעות נדלן,1,709,0.14,25.09
יועץ מס בינלאומי,1,610,0.16,38.12
יועץ נדל ן מה זה,1,127,0.79,4.38
"יועצי נדל""ן",1,142,0.70,19.15
יוקום תקשורת,1,1,100.00,11.00
יחבמ משטרה טלפון,1,67,1.49,7.87
יחידת 433,1,9,11.11,15.33
יחידת אתגר טלפון,1,7,14.29,5.00
יחידת להב,1,202,0.50,10.02
יחידת להב 433,1,206,0.49,12.85
יחידת להב מודיעין,1,72,1.39,7.06
יחסי פורטוגל ישראל,1,171,0.58,5.98
ייעוץ בדיני עבודה חינם,1,3,33.33,23.00
ייעוץ מס בינלאומי,1,860,0.12,37.33
ייעוץ משפטי חינם,1,444,0.23,20.83
ייפוי כוח מתמשך שאלות ותשובות,1,102,0.98,25.07
יניב ירמיהו שופט,1,2,50.00,21.50
יעל בלכר,1,10,10.00,26.30
יעקב טורס שופט,1,2,50.00,20.50
יקטרינה דורפמן,1,5,20.00,13.80
ירון גולן שופט,1,9,11.11,8.89
ישראליות כחול לבן בטלגרם,1,44,2.27,18.18
ישראלים בליסבון,1,1,100.00,19.00
כוח עליון,1,281,0.36,13.01
כלב מסוכן,1,1177,0.08,4.06
כמה ישראלים חיים בפורטוגל,1,26,3.85,21.46
כמה כסף מקבלים על אימוץ ילד?,1,13,7.69,20.00
כמה מוסלמים יש בפורטוגל,1,156,0.64,7.03
כמה מרוויח עורך דין מצליח,1,32,3.13,16.31
כמה מרוויח עורך דין מתחיל,1,39,2.56,19.62
כמה משלמים ביטוח לאומי כל חודש,1,201,0.50,20.88
כמה משלמים לביטוח לאומי,1,71,1.41,19.13
כמה עולה דירה בדובאי,1,102,0.98,21.73
כמה עולה דירה ביוון,1,1238,0.08,28.74
כמה עולה הסכם ממון אצל עורך דין,1,59,1.69,17.12
כמה עולה עורך דין לצאת מהצבא,1,329,0.30,10.47
כן,1,34,2.94,3.74
כתב אישום מעשה סדום,1,41,2.44,73.39
כתב אישום תיק 4000,1,7,14.29,8.86
כתב הסכמה למינוי מנהל עיזבון,1,17,5.88,22.24
לִקְנוֹת,1,10,10.00,28.80
להב 433 חקירות,1,55,1.82,11.65
להב 433 מייל,1,39,2.56,8.85
להב משטרה,1,77,1.30,9.74
להגר מישראל,1,27,3.70,14.04
להודות באשמה,1,103,0.97,9.17
לזלי אברמסון,1,54,1.85,11.70
ליאור סולומון,1,12,8.33,24.75
ליאורה אדלשטיין,1,2,50.00,25.50
ליאת בנמלך,1,1,100.00,32.00
ליד הים,1,1,100.00,2.00
לימור עציוני,1,3,33.33,31.00
לכמה פרובינציות מחולקות ארגנטינה,1,117,0.85,6.30
ללא גבולות טלגרם 21,1,84,1.19,8.04
לקנות דירה בקפריסין,1,678,0.15,17.69
לשכת עורכי הדין חיפוש עורך דין,1,281,0.36,11.06
מאגר משפטי חינם,1,81,1.23,35.00
מאגר עורכי דין סיוע משפטי,1,119,0.84,16.24
מאגר עורכי הדין,1,85,1.18,7.78
מאיזה גיל ילד יכול להחליט אצל מי לגור,1,3,33.33,13.33
מאסר עולם בארצות הברית,1,113,0.88,7.08
מבחני לשכת עורכי הדין 2025,1,18,5.56,30.72
