URL,Primary_Query,Secondary_Queries,Total_Clicks,Total_Impressions,Average_CTR,Average_Position,Cannibalization_Flag,Mobile_Speed_Score,Core_Web_Vitals_Status
https://jus-tice.co.il/%d7%aa%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%9b%d7%aa%d7%95%d7%91%d7%aa-%d7%98%d7%9c%d7%a4%d7%95%d7%9f-%d7%a8%d7%a9%d7%99%d7%9e%d7%94-%d7%90%d7%a8%d7%a6%d7%99%d7%aa-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%9f,תחנת משטרה גליל מערבי טלפון,משטרה מגרש הרוסים טלפון | כמה תחנות משטרה יש בישראל | משטרה טלפון | משטרת אריאל טלפון | ימ ר מרכז טלפון | משטרת מודיעין עילית טלפון | משטרת בני ברק טלפון | תחנת משטרה לב תל אביב טלפון | תחנת משטרה אריאל | ימר ירושלים טלפון,133,102234,0.13%,25.3,FALSE,PENDING,PENDING
https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement,טופס 6 בקשה לסעד דחוף,בקשה לסעד דחוף לפי תקנה 12 | בקשה לסעד דחוף | טופס 5 בקשה לסעד דחוף | טופס בקשה ליישוב סכסוך | טופס 6 | סעד דחוף בהליך גירושין | הגשת בקשה ליישוב סכסוך מקוון | בקשה ליישוב סכסוך טופס | תצהיר עורך דין נשק | בקשה ליישוב סכסוך מקוון,24,4350,0.55%,34.0,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%93%d7%a8%d7%9b%d7%95%d7%9f-%d7%99%d7%95%d7%95%d7%a0%d7%99-%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%9f-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%94-%d7%94%d7%93%d7%a8%d7%99%d7%a9%d7%95%d7%aa-%d7%95%d7%94%d7%a2%d7%9c%d7%95%d7%99%d7%95%d7%aa,דרכון יווני,"אזרחות יוונית | דרכון יווני זכאות | הוצאת דרכון יווני | דרכון יווני עו""ד | אזרחות יוון | הגירה ליוון | תושבות ביוון | גולדן ויזה יוון | ויזת זהב יוון | אשרת שהייה באירופה",48,10528,0.46%,46.6,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%a0%d7%92%d7%a8%d7%a8%d7%aa-%d7%9c%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%91%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d-%d7%aa%d7%90-38003-03-19,תביעה אזרחית נגררת לפלילים דוגמא,תביעה אזרחית נגררת להרשעה בפלילים | תביעה נגררת להרשעה בפלילים | תביעה נגררת | תביעה אזרחית נגררת לפלילים | עבירות מין תביעה אזרחית | תביעה אזרחית נגררת לפלילים ללא הרשעה | תביעה אזרחית על איומים | עבירה אזרחית | פונט עברי ערבי להורדה | צו הרחקה לבגיר,33,2812,1.17%,21.8,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%95%d7%aa-%d7%a2%d7%96%d7%91%d7%95%d7%9f-%d7%a9%d7%9e%d7%a0%d7%94%d7%9c%d7%99%d7%9d-%d7%a9%d7%a0%d7%99-%d7%90%d7%97%d7%99%d7%9d-%d7%91%d7%a9%d7%9c-%d7%a9%d7%aa%d7%99-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%a9%d7%94%d7%95%d7%aa%d7%99%d7%a8%d7%94-%d7%90%d7%9e%d7%9d-%d7%aa%d7%a2-62835-08-19,סיגלית אופק,"סיגלית אופק שופטת | השופטת סיגלית אופק | ד""ר נטלה בלינסון | צהרון אופק פתח תקווה | 08 19 | העלמת כספים בגירושין | שכ""ט כונס נכסים פירוק שיתוף | סגלית אופק | פרטים אנמנסטיים | בדיקות עיניים לצו ראשון",26,1036,2.51%,15.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/33316-07-19,תביעה לאיזון משאבים דוגמא,"תביעה לאיזון משאבים | כתב תביעה למזונות ומדור | כתב הגנה בתביעת מזונות ומדור | מחשבון איזון משאבים | כתב הגנה בתביעת מזונות | כתב הגנה מזונות ומדור | אישור מעסיק שכירים תשפ""ג נספח 1 | כתב תביעה לפירוק שיתוף בין בני זוג דוגמא | תביעה נגד עמידר | תביעת הצמדת מזונות",14,2596,0.54%,26.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/articles/%d7%93%d7%99%d7%95%d7%95%d7%99%d7%93-%d7%a6%d7%a1%d7%a0%d7%95%d7%a3-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-david-chesnoff,דיוויד צ'סנוף,david chesnoff | צ'ארלס ברונסון אסיר | סנוף | סוכנות דוגמנות לנוער רוברטו | אנדרה אגסי | ג'יימי הקטור | ג'יימי פוקס חולה | ג'ף רוס | דיוויד ריץ | יאיר סנוף,18,96,18.75%,16.0,FALSE,PENDING,PENDING
https://jus-tice.co.il/articles/%d7%94%d7%a6%d7%a2%d7%aa-%d7%97%d7%95%d7%a7-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%9e%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%aa%d7%a9%d7%a2%d7%90-2011-%d7%a2%d7%9d-%d7%94%d7%a1%d7%91%d7%a8%d7%99%d7%9d,הצעת חוק דיני ממונות,חוק דיני ממונות | תלאבין | איך כותבים הצעת חוק | הצעת הקודקס | תביעה על סכום קצוב סעיף 81 | שכר לקיחת דמים כללית | ביטוי מסייג מהתחייבות | לקיחת דמים כללית דרושים | תאה דווי | פיגום תלוי למכירה,16,1755,0.91%,22.1,FALSE,PENDING,PENDING
https://jus-tice.co.il/lawyer-fee-outlook,שכר עורכי דין 2025,כמה מרוויח עורך דין בארצות הברית | כמה מרוויח עורך דין מצליח | שכר טרחה עורך דין אחוזים | עורכי דין שכר | אביים ברקאי | שכר טרחה עורך דין | שכר טרחה עורך דין גירושין | שכר טרחה עורך דין נזיקין | כמה עולה עורך דין לתביעות קטנות | שכר טרחה עורך דין נזקי גוף,18,12799,0.14%,47.4,FALSE,PENDING,PENDING
https://jus-tice.co.il/thailand-real-estate,קניית בית בתאילנד,כמה עולה לקנות בית בתאילנד | נדלן בתאילנד | כמה עולה בית בתאילנד | רכישת דירה בתאילנד | לקנות בית בתאילנד | השקעות נדלן בתאילנד | קניית נכס בתאילנד | כמה עולה דירה בתאילנד | קניית דירה בתאילנד | השקעות בתאילנד,68,6203,1.10%,21.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/types-of-lawyers-small-business,עורך דין לעסקים קטנים,"עורך דין עסקי | סוגי עורכי דין | עורך דין לעסקים | עורך דין לענייני עסקים | עורך דין עסקים קטנים | עו""ד לעסקים | עורך דין עסקים משפחתיים | עורך דין חוזים עסקיים | ייעוץ עסקי לעורכי דין | עורך דין עסקים",28,27803,0.10%,32.8,FALSE,PENDING,PENDING
https://jus-tice.co.il/wp-content/uploads/2021/03/%d7%a0%d7%95%d7%a1%d7%97-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-2021.docx,הסכם גירושין דוגמא doc,הסכם גירושין דוגמא | בקשה לאישור הסכם גירושין דוגמא | הסכם גירושין לדוגמא | דוגמה להסכם גירושין | דוגמא להסכם גירושין | הסכם גירושין doc | הסכם גירושין בהסכמה דוגמא | הסכם מזונות דוגמא | דוגמא הסכם גירושין | הסכם גירושין להורדה,21,12936,0.16%,42.6,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%94%d7%aa%d7%99%d7%99%d7%a9%d7%a0%d7%95%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%aa%d7%90-4392-03-23,אירית קלמן ברום,"אירית קלמן | חוק ההתיישנות תשי""ח-1958 | רשלנות רפואית כליה | ברום הבטן | טיפול בעירויים | קלמן ברום אירית | היסוד ברום | חוק התיישנות רשלנות רפואית | יניב שפלר | כליה שמאלית",14,495,2.83%,17.4,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%97%d7%95%d7%a7-%d7%94%d7%97%d7%95%d7%96%d7%99%d7%9d-%d7%aa%d7%a8%d7%95%d7%a4%d7%95%d7%aa-%d7%91%d7%a9%d7%9c-%d7%94%d7%a4%d7%a8%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%aa%d7%a9%d7%9c%d7%90-1970,חוק החוזים תרופות,חוק החוזים תרופות pdf | חוק החוזים תרופות בשל הפרת חוזה | חוק החוזים תרופות סיכום | חוק החוזים (תרופות בשל הפרת חוזה) | הפרת חוזה | הפרה יסודית של חוזה | תרופות בשל הפרת חוזה | חוק התרופות | הפרה יסודית | חוק חוזים תרופות,20,19703,0.10%,15.1,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a1%d7%a2%d7%a934999-11-21-%d7%a1%d7%a2%d7%99%d7%a3-46-%d7%90-%d7%9c%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94,תצהיר גילוי מסמכים בבית הדין לעבודה דוגמא,גילוי מסמכים בבית הדין לעבודה | בקשה לגילוי מסמכים דוגמא | תצהיר גילוי מסמכים דוגמא | בקשה לגילוי מסמכים | תצהיר גילוי מסמכים תקנות חדשות דוגמא | צו לגילוי מסמכים | תצהיר גילוי מסמכים בבית הדין לעבודה | טופס 11 תצהיר גילוי מסמכים | גילוי מסמכים | גילוי מסמכים בסדר דין מהיר,29,1891,1.53%,38.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a8%d7%a9%d7%99%d7%9e%d7%aa-%d7%9e%d7%95%d7%9e%d7%97%d7%99%d7%9d-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%99%d7%9d-%d7%9c%d7%91%d7%99%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98-%d7%9e%d7%aa%d7%a2%d7%93%d7%9b%d7%9f,רשימת מומחים מטעם בית המשפט,רשימת מומחים רפואיים מטעם בית המשפט | דר משה גולדשר | פרופ יחזקאל סידי המלצות | חוות דעת רפואית לבית משפט | חוות דעת רפואית משפטית | חוות דעת רפואית משפטית פלסטיקה | חוות דעת מומחים לבית המשפט בישראל | חוות דעת רפואית משפטית מחיר | חוות דעת רפואית משפטית אונקולוגיה | פרופסור בודנר ליפא,20,9175,0.22%,58.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/abuse-of-process,שימוש לרעה בהליכי משפט,ניצול לרעה של הליכי משפט | הליך משפטי | הליכים משפטיים | שימוש לרעה | ניהול הליכים משפטיים | סוגי הליכים משפטיים | הליך שימוש | ליטיגציה הרצוג | לרעה | מוניטין מוצדק,17,1328,1.28%,19.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/lawyer-ai-course,קורס ai לעורכי דין,קורס בינה מלאכותית לעורכי דין | בינה מלאכותית לעורכי דין | ai לעורכי דין | עו ד בינה מלאכותית | עורך דין לבינה מלאכותית | עורך דין בינה מלאכותית | בינה מלאכותית עורכי דין | עו ד לבינה מלאכותית | קורס הטמעת מערכות ai | הדרכות ai למנהלים בכירים,21,4418,0.48%,44.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/living-apart-together-legal-rights,זוגיות פרק ב ללא מגורים משותפים,משק בית משותף | ידועים בציבור שלא גרים ביחד | ביטול ידועים בציבור | זכויות ידועה בציבור בפרידה | הסכם ידועים בציבור | ידועים בציבור פרידה | חוק יחסי ממון ידועים בציבור | הסכם לחיים משותפים בין ידועים בציבור | מתי נחשבים ידועים בציבור | הסדרת מעמד ידועים בציבור,13,19032,0.07%,58.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%94%d7%98%d7%a8%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%9e%d7%9c%d7%95%d7%9b%d7%9c%d7%9b%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,גירושים מכוערים,גירושים | איך להתכונן לגירושין | מסמכי גירושין | עורך דין גירושין לגברים ברחובות | מלוכלך אבל משביע | מסמכי גירושים | גירושים נפלאים | משפחת המלוכלכים | עורך דין לענייני גירושין רחובות | עורכת דין לגירושין ברחובות,10,827,1.21%,56.3,FALSE,PENDING,PENDING
https://jus-tice.co.il/decision75385-12-20,עדי הדר שופט,"השופט עדי הדר | ד""ר עדי אדר | עדי הדר | שופט עדי הדר | הדר עדי | מכתב התראה לפני נקיטת הליכים משפטיים לשון הרע | גובה הפיצוי בגין לשון הרע | תצהיר תמלול | 12:20 | מותב שופטים",25,1406,1.78%,12.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/legal-courses-for-lawyers,קורסים לעורכי דין,קורסים פרקטיים לעורכי דין | קורס דיני עבודה לעורכי דין | קורס ai לעורכי דין | קורס בינה מלאכותית לעורכי דין | קורס עריכת פטנטים | קידום אתרים לעורך דין בתחום דיני הגירה | קידום אתרים לעורכי דין בתחום דיני סייבר | קורס ייצוג במשפט אזרחי | סדנה ליטיגציה | קורס בוררות לשכת עורכי הדין,15,2028,0.74%,43.6,FALSE,PENDING,PENDING
https://jus-tice.co.il/sample-terms-and-conditions-template,תקנון אתר לדוגמא,תקנון אתר | תקנון לאתר אינטרנט חינם | תקנון לדוגמא | תנאי שימוש באתר | תנאי שימוש לדוגמא | תקנון לאתר אינטרנט | תקנון לאתר | עורך דין לתקנון אתר | אתר לדוגמא | כתיבת תקנון לאתר אינטרנט,18,11343,0.16%,25.8,FALSE,PENDING,PENDING
https://jus-tice.co.il/40939-11-19,ורד ריקנטי רוסהר,"ריקנטי-רוסהר ורד | שחזור חקירתי | עורך דין פירוק שיתוף בנחלה | יעל ורד עו""ד באר שבע | מערכת יעלה ועדת עזבונות | התחשבנות על הוצאות שוטפות בתקופת הנישואים | ריקנטי | בקשה למינוי אפוטרופוס על גוף רכוש זמני או קבוע | ירושה מכוח אימוץ | אוטו אלון תביעות",10,668,1.50%,32.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/murder-in-united-states-law,רצח מדרגה ראשונה,רצח מדרגה שלישית | רצח מדרגה שנייה | דרגות רצח | מאסר עולם בארצות הברית | רצח מדרגה שניה | עבירות רצח | עבירת רצח | גרימת מוות ברשלנות עונש מקסימלי | הריגה עונש מקסימלי | עונש מינימום על הריגה,16,17355,0.09%,42.0,FALSE,PENDING,PENDING
https://jus-tice.co.il/portugal-lawyers,עורך דין בפורטוגל,"עורך דין אזרחות פורטוגלית | עורך דין פורטוגל | דרכון פורטוגלי עורך דין | עורך דין דרכון פורטוגלי | עורך דין נדלן בפורטוגל | עו''ד נדלן בפורטוגל | עו""ד פורטוגל | עוד בפורטוגל | עוד פורטוגל | עו""ד בפורטוגל",13,7556,0.17%,27.5,FALSE,PENDING,PENDING
https://jus-tice.co.il/psakdin/%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%95%d7%93%d7%a8%d7%9b%d7%99-%d7%a2%d7%91%d7%95%d7%93%d7%aa%d7%95-%d7%a9%d7%9c-%d7%a2%d7%95%d7%91%d7%93-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99-%d7%9c%d7%a2,"עו""ס לסדרי דין","עוס סדרי דין | תסקיר עובדת סוציאלית אפוטרופוס | תסקיר עו""ס לסדרי דין | עובדת סוציאלית לסדרי דין | הוראות תע""ס סדרי דין | עו""ס סדרי דין | עוס לסדרי דין | עוסית לסדרי דין | עורך דין נגד משרד הרווחה | חוק הסעד סדרי דין",28,4019,0.70%,33.5,FALSE,PENDING,PENDING
https://jus-tice.co.il/spouse-property-registration-guide,קניית דירה על שם אחד מבני הזוג,האם אפשר לרשום דירה על שני אנשים | דירה הרשומה על שם אחד מבני הזוג | בן זוג שגר בדירה שאינה רשומה על שמו | פינוי בן זוג מדירה | רישום דירה על שם קטין | פתרון רישום נכס על שם אחד מבני הזוג בזמן גירושין | העברת דירה על שם הילדים | קניית דירת ירושה | העברת בעלות על דירה | קניית נכס,17,6987,0.24%,51.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/united-arab-emirates-lawyers,עורך דין בדובאי,"עורך דין דובאי | העברת כסף לדובאי | עורך דין אמירויות | עורך דין באמירויות | חברה בדובאי | נדל""ן באבו דאבי | מס באיחוד האמירויות | עבודות בדובאי | משכנתא בדובאי | איך לחייג לאיחוד האמיריות הערביות",11,4014,0.27%,43.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a9%d7%90%d7%95%d7%a9%d7%a8-%d7%95%d7%a7%d7%99%d7%91%d7%9c-%d7%aa%d7%95%d7%a7%d7%a3-%d7%a9%d7%9c-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%aa%d7%94%d7%a1-27071-11-19,אורית בן דור ליבל,"ד""ר יפעת פיירמן | אורית בן נפתלי | עוד פלילי בן דור ירושלים | בן-דור ליבל אורית | עוד פלילי בן דור | אורית בן דור | ביטול הסכם פשרה | איך מבטלים הסכם פשרה | דניאל בן דור | חוזה אישי 587",7,363,1.93%,28.5,TRUE,PENDING,PENDING
https://jus-tice.co.il/%d7%98%d7%95%d7%a4%d7%a1-%d7%9c%d7%a4%d7%99-%d7%97%d7%95%d7%a7-%d7%9c%d7%9e%d7%a0%d7%99%d7%a2%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%94-%d7%a9%d7%9c-%d7%a2%d7%91%d7%a8%d7%99%d7%99%d7%a0%d7%99-%d7%9e%d7%99%d7%9f-%d7%91%d7%9e%d7%95%d7%a1%d7%93-%d7%94%d7%9e%d7%9b%d7%95%d7%95%d7%9f-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%9c%d7%a7%d7%98%d7%99%d7%a0%d7%99%d7%9d,בקשה לקבלת אישור העסקה משטרת ישראל,אישור משטרה העדר עבירות מיניות מקוון | תעודת מוסד | תעודת מוסד טופס 2 | טופס העדר עבירות מיניות משטרה להורדה | אישור משטרה העדר עבירות אלימות | טופס אישור משטרה העדר עבירות מיניות | אישור משטרה העדר עבירות מיניות | אישור משטרה | טופס היעדר עבירות מין | הנפקת אישור משטרה,60,14366,0.42%,15.4,FALSE,PENDING,PENDING
