row_id,lane,source_id,cluster,priority,current_url,secondary_url,target_url_or_hub,role_or_topic,decision_status,readiness_status,traffic_risk,gsc_clicks,gsc_impressions,content_quality_score,source_legal_status,internal_link_status,url_action_status,next_step,blocked_actions,notes
MEDD-036,P0_SUPPORT_TO_HUB_MAP,support-005,medical-malpractice,P0,https://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F,,https://jus-tice.co.il/medical-malpractice-lawyer/,medical expert opinion for malpractice claim,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,HIGH,144,8191,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Very high clicks; useful pre-lead education
MEDD-037,P0_SUPPORT_TO_HUB_MAP,support-006,medical-malpractice,P0,https://jus-tice.co.il/cerebral-palsy/,,https://jus-tice.co.il/medical-malpractice-lawyer/,cerebral palsy birth malpractice,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,21,7104,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Connect carefully without implying every cerebral palsy case is malpractice
MEDD-038,P0_SUPPORT_TO_HUB_MAP,support-007,medical-malpractice,P0,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,,https://jus-tice.co.il/medical-malpractice-lawyer/,what counts as medical malpractice,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,0,4998,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Needs merge review; useful top-of-funnel explainer
MEDD-039,P0_SUPPORT_TO_HUB_MAP,support-008,medical-malpractice,P0,https://jus-tice.co.il/malpractice-cerebral-palsy/,,https://jus-tice.co.il/medical-malpractice-lawyer/,malpractice and cerebral palsy,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,0,4887,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Needs content review; overlaps with cerebral palsy page
MEDD-040,P0_SUPPORT_TO_HUB_MAP,support-009,medical-malpractice,P0,https://jus-tice.co.il/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%95%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%9E%D7%A9%D7%A4%D7%98%D7%99,,https://jus-tice.co.il/medical-malpractice-lawyer/,birth malpractice case review,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,1,4882,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Needs content review; likely support-to-hub candidate
MEDD-041,P0_SUPPORT_TO_HUB_MAP,support-010,medical-malpractice,P0,https://jus-tice.co.il/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA,,https://jus-tice.co.il/medical-malpractice-lawyer/,medical malpractice examples,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,5,4642,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Examples/case-law intent should guide users to evaluation
MEDD-042,P0_SUPPORT_TO_HUB_MAP,support-011,medical-malpractice,P0,https://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,,https://jus-tice.co.il/medical-malpractice-lawyer/,hospital and doctor treatment mistakes,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,0,4067,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Needs content review; diagnosis/treatment-error cluster
MEDD-043,P0_SUPPORT_TO_HUB_MAP,support-012,medical-malpractice,P0,https://jus-tice.co.il/anesthesia-medical-malpractice/,,https://jus-tice.co.il/medical-malpractice-lawyer/,anesthesia malpractice lawyer,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,2,3296,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Specific high-intent subtopic
MEDD-044,P0_SUPPORT_TO_HUB_MAP,support-013,medical-malpractice,P0,https://jus-tice.co.il/articles/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,,https://jus-tice.co.il/medical-malpractice-lawyer/,medical-malpractice lawyer fee,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,1,2985,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Pricing intent; no promises
MEDD-045,P0_SUPPORT_TO_HUB_MAP,support-014,medical-malpractice,P0,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A0%D7%99%D7%AA%D7%95%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99,,https://jus-tice.co.il/medical-malpractice-lawyer/,plastic surgery malpractice lawyer,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,LOW_UNKNOWN,0,2309,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Remove/avoid recommended language before public edit
MEDD-046,P0_SUPPORT_TO_HUB_MAP,support-015,medical-malpractice,P0,https://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D,,https://jus-tice.co.il/medical-malpractice-lawyer/,hospital malpractice claim,NOT_CHANGED,SUPPORT_ROLE_PLANNED_NOT_EXECUTED,MEDIUM,1,1478,,NEEDS_SOURCE_LEGAL_REVIEW_BEFORE_REWRITE,PLANNED_ONLY_AFTER_OWNER_APPROVAL,NOT_CHANGED; INTERNAL_LINK_ONLY_AFTER_APPROVAL,"Protect ranking value; decide support, merge, or rewrite role before upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Good support page if factual and source-backed
MEDD-047,CLEAN_SLUG_ROUTE_REVIEW,route-001,medical-malpractice,P0,/birth-malpractice/,,,clean birth-malpractice support slug,BLOCKED_COMPARE_BIRTH_PAGES_FIRST,BLOCKED_BEFORE_ROUTE_OR_REDIRECT,ROUTE_RISK_404_CLEAN_SLUG,,,,NOT_VERIFIED,NOT_EXECUTED,404,YES_BEFORE_REDIRECT_OR_ROUTE,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Dead clean slug; old Hebrew birth/pregnancy page has 661 birth impressions and 419 pregnancy impressions in prior owner packet.
MEDD-048,CLEAN_SLUG_ROUTE_REVIEW,route-002,medical-malpractice,P0,/pregnancy-malpractice/,,,clean pregnancy-malpractice support slug,BLOCKED_SPLIT_BIRTH_VS_PREGNANCY_FIRST,BLOCKED_BEFORE_ROUTE_OR_REDIRECT,ROUTE_RISK_404_CLEAN_SLUG,,,,NOT_VERIFIED,NOT_EXECUTED,404,YES_BEFORE_REDIRECT_OR_ROUTE,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Dead clean slug; pregnancy demand overlaps with old Hebrew birth page in prior GSC evidence.
MEDD-049,CLEAN_SLUG_ROUTE_REVIEW,route-003,medical-malpractice,P0,/diagnosis-malpractice/,,,clean diagnosis-malpractice support slug,BLOCKED_COMPARE_TO_DIAGNOSIS_ARTICLE,BLOCKED_BEFORE_ROUTE_OR_REDIRECT,ROUTE_RISK_404_CLEAN_SLUG,,,,NOT_VERIFIED,NOT_EXECUTED,404,YES_BEFORE_REDIRECT_OR_ROUTE,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Dead clean slug; live diagnosis-specific page exists at /medical-malpractice-8271/.
MEDD-050,CLEAN_SLUG_ROUTE_REVIEW,route-004,medical-malpractice,P1,/medical-malpractice-lawyer-birth-representation/,,,birth representation support,CANDIDATE_BIRTH_PRIMARY_OR_SUPPORT,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_ROLE_CHANGE,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old URL for post 11952 resolves live here; migration map had proposed generic /medical-malpractice-lawyer/ target.
MEDD-051,CLEAN_SLUG_ROUTE_REVIEW,route-005,medical-malpractice,P1,/medical-malpractice-lawyer-birth-recommended/,,,recommended birth-malpractice lawyer support,CANDIDATE_BIRTH_PRIMARY_OR_SUPPORT,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_ROLE_CHANGE,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old URL for post 11834 resolves live here; prior GSC packet protects birth/pregnancy demand.
MEDD-052,CLEAN_SLUG_ROUTE_REVIEW,route-006,medical-malpractice,P1,/birth-injury/,,,birth injury parent/support,KEEP_SUPPORT_COMPARE,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_CMS_EDIT,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Live support page and already used in theme-owned topic links after dead link fix.
MEDD-053,CLEAN_SLUG_ROUTE_REVIEW,route-007,medical-malpractice,P1,/birth-injury-lawyer/,,,birth injury lawyer support/commercial boundary,HOLD_ROLE_REVIEW,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_PROMOTION,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Live page may compete with clean birth-malpractice route if promoted blindly.
MEDD-054,CLEAN_SLUG_ROUTE_REVIEW,route-008,medical-malpractice,P1,/birth-injury-causes/,,,birth injury causes support,HOLD_SOURCE_LEGAL_REVIEW,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_PROMOTION,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Sensitive medical causation content; live but source/legal review needed.
MEDD-055,CLEAN_SLUG_ROUTE_REVIEW,route-009,medical-malpractice,P1,/brain-damage-at-birth/,,,brain damage at birth support,HOLD_SOURCE_LEGAL_REVIEW,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_PROMOTION,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Sensitive medical causation content; live but source/legal review needed.
MEDD-056,CLEAN_SLUG_ROUTE_REVIEW,route-010,medical-malpractice,P1,/medical-malpractice-8271/,,,diagnosis malpractice article,CANDIDATE_PRECISE_DIAGNOSIS_REDIRECT,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_REDIRECT,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old diagnosis row resolves live here; possible precise equivalent for /diagnosis-malpractice/.
MEDD-057,CLEAN_SLUG_ROUTE_REVIEW,route-011,medical-malpractice,P0,old row 8400 encoded pregnancy/birth URL,,,pregnancy and birth malpractice,REVIEW_EQUIVALENCE_BEFORE_REDIRECT,ROLE_REVIEW_REQUIRED,ROUTE_RISK_404_CLEAN_SLUG,,,,NOT_VERIFIED,NOT_EXECUTED,404,YES_BEFORE_REDIRECT,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old encoded URL returned 404; proposed target was generic /medical-malpractice-lawyer/.
MEDD-058,CLEAN_SLUG_ROUTE_REVIEW,route-012,medical-malpractice,P1,old row 7964 article URL,,,birth-related verdict,DO_NOT_FORCE_BIRTH_SLUG,ROLE_REVIEW_REQUIRED,LIVE_URL_PROTECT_OR_REVIEW,,,,NOT_VERIFIED,NOT_EXECUTED,200,YES_BEFORE_REDIRECT,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old article resolves to /personal-injury-verdict-judge-lawsuit-damages-claim/; proposed /birth-malpractice/ target is 404.
MEDD-059,INTERNAL_LINK_PLAN,MEDMAL-LINK-001,medical-malpractice,P0,https://jus-tice.co.il/medical-malpractice-lawyer/,,REFERENCE:MEDMAL-DUPLICATE-SAME-URL-001,IDENTITY_GATE,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,PROTECTED_REVIEW,,,,OWNER_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Resolve duplicate public URL record before editing or linking,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Authoritative CMS state must be known first
MEDD-060,INTERNAL_LINK_PLAN,MEDMAL-LINK-002,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,REFERENCE:MEDMAL-FEE-GSC-001,PILLAR_TO_SUPPORT,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,PROTECTED_REVIEW,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add contextual support link from cost/fees section after comparison,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Fee article is visible in GSC for main query and must be protected
MEDD-061,INTERNAL_LINK_PLAN,MEDMAL-LINK-003,medical-malpractice,P1,REFERENCE:MEDMAL-FEE-GSC-001,,https://jus-tice.co.il/medical-malpractice-lawyer/,SUPPORT_TO_PILLAR,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,PROTECTED_REVIEW,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add one contextual link back to approved pillar after role approval,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Support page should not compete with pillar
MEDD-062,INTERNAL_LINK_PLAN,MEDMAL-LINK-004,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,REFERENCE:MEDMAL-BIRTH-HEBREW-GSC-001,PILLAR_TO_PROTECTED_ASSET,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,PROTECTED_REVIEW,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Link only after split or merge decision is approved,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old Hebrew page owns visible birth and pregnancy demand
MEDD-063,INTERNAL_LINK_PLAN,MEDMAL-LINK-005,medical-malpractice,P1,REFERENCE:MEDMAL-BIRTH-HEBREW-GSC-001,,https://jus-tice.co.il/medical-malpractice-lawyer/,PROTECTED_ASSET_TO_PILLAR,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,PROTECTED_REVIEW,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add careful contextual hub link after comparison,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Old page should support final pillar without losing GSC value
MEDD-064,INTERNAL_LINK_PLAN,MEDMAL-LINK-006,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,https://jus-tice.co.il/anesthesia-medical-malpractice/,PILLAR_TO_SUPPORT,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add under treatment and hospital error support area,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Unique support topic if medically reviewed
MEDD-065,INTERNAL_LINK_PLAN,MEDMAL-LINK-007,medical-malpractice,P1,https://jus-tice.co.il/anesthesia-medical-malpractice/,,https://jus-tice.co.il/medical-malpractice-lawyer/,SUPPORT_TO_PILLAR,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add one contextual link back to pillar,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Support page needs clear hub relationship
MEDD-066,INTERNAL_LINK_PLAN,MEDMAL-LINK-008,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,https://jus-tice.co.il/surgical-errors-medical-malpractice/,PILLAR_TO_SUPPORT,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add under surgery and hospital treatment support area,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Thin support page needs source review before promotion
MEDD-067,INTERNAL_LINK_PLAN,MEDMAL-LINK-009,medical-malpractice,P1,https://jus-tice.co.il/surgical-errors-medical-malpractice/,,https://jus-tice.co.il/medical-malpractice-lawyer/,SUPPORT_TO_PILLAR,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add one contextual link back to pillar after expansion,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Support page should not become duplicate commercial page
MEDD-068,INTERNAL_LINK_PLAN,MEDMAL-LINK-010,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,https://jus-tice.co.il/personal-injury/medical-malpractice/surgery/,PILLAR_TO_SUPPORT_HOLD,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,HOLD until nested URL and canonical role are approved,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Nested path may need URL strategy review
MEDD-069,INTERNAL_LINK_PLAN,MEDMAL-LINK-011,medical-malpractice,P1,https://jus-tice.co.il/personal-injury/medical-malpractice/surgery/,,https://jus-tice.co.il/medical-malpractice-lawyer/,SUPPORT_TO_PILLAR_HOLD,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,HOLD until nested URL role is approved,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Nested path must not be promoted blindly
MEDD-070,INTERNAL_LINK_PLAN,MEDMAL-LINK-012,medical-malpractice,P1,https://jus-tice.co.il/medical-malpractice-lawyer/,,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,PILLAR_TO_INFO_SUPPORT,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add from definition intro only after uniqueness review,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Informational support should clarify concept
MEDD-071,INTERNAL_LINK_PLAN,MEDMAL-LINK-013,medical-malpractice,P1,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,,https://jus-tice.co.il/medical-malpractice-lawyer/,INFO_SUPPORT_TO_PILLAR,NOT_EXECUTED,LINK_APPROVAL_REQUIRED,LOW_UNKNOWN,,,,OWNER_LEGAL_APPROVAL_REQUIRED,NOT_EXECUTED,NO_LINK_CHANGE_EXECUTED,Add practical consultation transition link,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,Definition page should not own lawyer intent
