page,country,clicks,impressions,ctr,position,main_country_flag
https://jus-tice.co.il/articles/%D7%96%D7%9B%D7%95%D7%AA-%D7%94%D7%95%D7%A8%D7%94-%D7%92%D7%A8%D7%95%D7%A9-%D7%9C%D7%94%D7%A2%D7%AA%D7%99%D7%A7-%D7%90%D7%AA-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%95-%D7%95%D7%90%D7%A3-%D7%9C%D7%94%D7%92/,isr,5,383,1.31%,43.5,TRUE
https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%94%D7%9E%D7%95%D7%92%D7%A9%D7%AA-%D7%A2%D7%9C-%D7%99%D7%93%D7%99-%D7%97%D7%91%D7%A8%D7%94-%D7%91%D7%A2%D7%9E-%D7%A2%D7%9C-%D7%97%D7%99%D7%95%D7%91-%D7%91%D7%A2/,isr,5,181,2.76%,10.3,TRUE
https://jus-tice.co.il/submitting-affidavit-israel-court/,isr,5,676,0.74%,26.9,TRUE
https://jus-tice.co.il/ukraine-lawyers/,isr,5,802,0.62%,17.4,TRUE
https://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93-%D7%A2%D7%9D-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F/,isr,4,2387,0.17%,23.9,TRUE
https://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%90%D7%A8%D7%96-%D7%A9%D7%A0%D7%99-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%90%D7%91-%D7%9C%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%95%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%96%D7%9E%D7%A0%D7%99-%D7%A9%D7%94%D7%95%D7%AA-%D7%A9%D7%95%D7%95%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-64033-06-21/,isr,4,323,1.24%,32.4,TRUE
https://jus-tice.co.il/%D7%9E%D7%90%D7%A1%D7%A8-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%95%D7%94%D7%AA%D7%A0%D7%9B%D7%9C%D7%95%D7%AA-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%AA-%D7%94%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%AA%D7%A4-43967-07-20/,isr,4,2463,0.16%,19.4,TRUE
https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%97%D7%96%D7%A8%D7%99-%D7%9E%D7%A1-%D7%A2%D7%9D-%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F/,isr,4,11344,0.04%,50.0,TRUE
https://jus-tice.co.il/%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%91%D7%9C%D7%A2%D7%93%D7%99%D7%AA-%D7%9C%D7%90%D7%9D-%D7%95%D7%A9%D7%99%D7%AA%D7%95%D7%A4%D7%99%D7%95%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%AA-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-37049-07-18/,isr,4,676,0.59%,13.6,TRUE
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%90%D7%99%D7%A0%D7%95%D7%A1-%D7%95%D7%9E%D7%A2%D7%A9%D7%94-%D7%A1%D7%93%D7%95%D7%9D-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/,isr,4,1047,0.38%,70.9,TRUE
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%99%D7%95%D7%A8%D7%95%D7%A4%D7%95%D7%9C/,isr,4,601,0.67%,7.0,TRUE
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%95%D7%AA%D7%97/,isr,4,2136,0.19%,30.8,TRUE
https://jus-tice.co.il/%D7%A2%D7%9E%D7%AA20794-07-22%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%AA%D7%9E%D7%9D%D7%A2%D7%A6%D7%99%D7%A8/,isr,4,244,1.64%,7.8,TRUE
https://jus-tice.co.il/33316-07-19/,isr,4,816,0.49%,27.4,TRUE
https://jus-tice.co.il/62758-11-22/,isr,4,489,0.82%,11.3,TRUE
https://jus-tice.co.il/ai-lawyer-ranking/,isr,4,1279,0.31%,43.6,TRUE
https://jus-tice.co.il/articles/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%AA%D7%A7%D7%AA-%D7%97%D7%95%D7%9E%D7%A8%D7%99-%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%91%D7%94%D7%9C%D7%99%D7%9B/,isr,4,667,0.60%,11.7,TRUE
https://jus-tice.co.il/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%99%D7%97%D7%96%D7%A7%D7%90%D7%9C-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A6%D7%A8%D7%A3-%D7%AA%D7%95/,isr,4,192,2.08%,18.4,TRUE
https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C/,isr,4,10852,0.04%,36.5,TRUE
https://jus-tice.co.il/buying-property-in-portugal/,isr,4,9348,0.04%,35.5,TRUE
https://jus-tice.co.il/decision20043-03-23/,isr,4,579,0.69%,9.2,TRUE
https://jus-tice.co.il/greece-price-list/,isr,4,6337,0.06%,39.9,TRUE
https://jus-tice.co.il/infidelity-statistics-reasons-suspicions/,isr,4,1892,0.21%,49.9,TRUE
https://jus-tice.co.il/miranda-warning/,isr,4,874,0.46%,23.6,TRUE
https://jus-tice.co.il/morgan-morgan/,isr,4,98,4.08%,6.1,TRUE
https://jus-tice.co.il/most-famous-murder-acquittal-cases/,isr,4,439,0.91%,8.1,TRUE
https://jus-tice.co.il/notary-public-new-york/,isr,4,192,2.08%,47.5,TRUE
https://jus-tice.co.il/portugal-lawyers/,isr,4,1720,0.23%,25.7,TRUE
https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,isr,4,761,0.53%,39.6,TRUE
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%90%D7%9E%D7%99%D7%A8-%D7%91%D7%A8%D7%9E%D7%9C%D7%99-%D7%A8%D7%95%D7%91%D7%99%D7%A7%D7%95%D7%9F-%D7%94%D7%9B%D7%A8%D7%A2%D7%AA-%D7%93%D7%99%D7%9F-%D7%91%D7%A4%D7%A8%D7%A9/,isr,4,412,0.97%,37.5,TRUE
https://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A9%D7%9C%D7%99%D7%97%D7%AA-%D7%93%D7%95%D7%90%D7%A8-%D7%96%D7%91%D7%9C-%D7%9B%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA/,isr,3,206,1.46%,19.3,TRUE
https://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A7%D7%99%D7%95%D7%9D-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%94%D7%9E%D7%A2%D7%A0%D7%99%D7%A7%D7%94-%D7%9B%D7%9C-%D7%94%D7%A8%D7%9B%D7%95%D7%A9-%D7%9C%D7%97%D7%91%D7%A8-%D7%95%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%90%D7%97%D7%95%D7%AA-%D7%94%D7%9E%D7%A0%D7%95%D7%97/,isr,3,197,1.52%,14.2,TRUE
https://jus-tice.co.il/%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/,isr,3,342,0.88%,37.8,TRUE
https://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%90%D7%95%D7%A8%D7%99%D7%AA-%D7%91%D7%9F-%D7%93%D7%95%D7%A8-%D7%9C%D7%99%D7%91%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A1%D7%A2%D7%93-%D7%94%D7%A6%D7%94%D7%A8%D7%AA%D7%99-%D7%A2%D7%9C-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%93%D7%99%D7%A8%D7%94-%D7%AA%D7%9E%D7%A9-50682-04-17/,isr,3,279,1.08%,35.4,TRUE
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/,isr,3,9470,0.03%,60.5,TRUE
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%9C%D7%94%D7%9E-21976-01-20/,isr,3,329,0.91%,34.8,TRUE
https://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%99%D7%A4%D7%A2%D7%AA-%D7%A9%D7%A7%D7%93%D7%99-%D7%A9%D7%A5-%D7%A4%D7%A1%D7%93-%D7%91%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%95%D7%A1%D7%99%D7%9C%D7%95%D7%A7-%D7%99%D7%93-%D7%91%D7%9E%D7%A9%D7%A7-%D7%A9%D7%9C-%D7%99%D7%93%D7%95%D7%A2%D7%99%D7%9D-%D7%91%D7%A6%D7%99%D7%91%D7%95%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-41769-11-19/,isr,3,205,1.46%,24.1,TRUE
https://jus-tice.co.il/11314-01-23/,isr,3,323,0.93%,13.7,TRUE
https://jus-tice.co.il/18744-11-18/,isr,3,105,2.86%,23.7,TRUE
https://jus-tice.co.il/abuse-of-process/,isr,3,343,0.87%,14.2,TRUE
https://jus-tice.co.il/americas-best-law-schools/,isr,3,698,0.43%,43.0,TRUE
https://jus-tice.co.il/benzur-korb-co/,isr,3,362,0.83%,18.8,TRUE
https://jus-tice.co.il/canada-lawyers/,isr,3,664,0.45%,18.3,TRUE
https://jus-tice.co.il/consent/,isr,3,863,0.35%,11.6,TRUE
https://jus-tice.co.il/cyber-lawyer/,isr,3,4209,0.07%,45.8,TRUE
https://jus-tice.co.il/decision55016-06-17a/,isr,3,678,0.44%,72.1,TRUE
https://jus-tice.co.il/decision67437-12-18/,isr,3,170,1.76%,51.7,TRUE
https://jus-tice.co.il/extradition-guide/,isr,3,1066,0.28%,17.3,TRUE
https://jus-tice.co.il/how-to-run-a-successful-law-firm/,isr,3,1040,0.29%,46.5,TRUE
https://jus-tice.co.il/israel-notary-public/,isr,3,5663,0.05%,29.4,TRUE
https://jus-tice.co.il/israel-portugal-relations/,isr,3,482,0.62%,12.2,TRUE
https://jus-tice.co.il/kirkland-ellis/,isr,3,412,0.73%,21.8,TRUE
https://jus-tice.co.il/list-of-companies-of-portugal/,isr,3,58,5.17%,11.2,TRUE
https://jus-tice.co.il/marital-property-agreement/,isr,3,4023,0.07%,39.8,TRUE
https://jus-tice.co.il/miami-florida-lawyers/,isr,3,331,0.91%,46.1,TRUE
https://jus-tice.co.il/mom-full-custody/,isr,3,1974,0.15%,52.2,TRUE
https://jus-tice.co.il/police-records-data-deletion/,isr,3,14659,0.02%,29.2,TRUE
https://jus-tice.co.il/portuguese-people/,isr,3,2393,0.13%,20.8,TRUE
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%94%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%90%D7%9C-%D7%94%D7%90%D7%91-%D7%95%D7%A8%D7%99%D7%A9%D7%95%D7%9D/,isr,3,214,1.40%,45.7,TRUE
https://jus-tice.co.il/real-estate-agent/,isr,3,6214,0.05%,49.4,TRUE
https://jus-tice.co.il/real-estate-united-kingdom/,isr,3,1829,0.16%,40.6,TRUE
https://jus-tice.co.il/united-arab-emirates-lawyers/,isr,3,1003,0.30%,50.1,TRUE
https://jus-tice.co.il/what-is-money-laundering/,isr,3,5506,0.05%,39.3,TRUE
https://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A7%D7%99%D7%95%D7%9D-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%9B%D7%A0%D7%92%D7%93-%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA%D7%95-%D7%A9%D7%9C-%D7%91%D7%9F-%D7%94%D7%9E%D7%A0%D7%95%D7%97%D7%94-%D7%A9%D7%94%D7%95%D7%93%D7%A8-%D7%9E%D7%94%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%98%D7%A2%D7%A0%D7%94-%D7%A9%D7%9C%D7%90-%D7%94%D7%99%D7%99%D7%AA%D7%94-%D7%9B%D7%A9%D7%99%D7%A8%D7%94/,isr,2,635,0.31%,18.4,TRUE
https://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%91%D7%91%D7%A8-%D7%A9%D7%AA%D7%99%D7%99%D7%AA-%D7%90%D7%9C%D7%9B%D7%95%D7%94%D7%95%D7%9C-%D7%9E%D7%92%D7%95%D7%A4%D7%95-%D7%A9%D7%9C-%D7%90%D7%93%D7%9D-%D7%90%D7%97%D7%A8/,isr,2,384,0.52%,56.0,TRUE
https://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%90%D7%A8%D7%99%D7%90%D7%9C-%D7%9E%D7%9E%D7%9F-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%94%D7%92%D7%A0%D7%94-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%94%D7%98-40857-03-22/,isr,2,148,1.35%,52.3,TRUE
https://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F/,isr,2,6320,0.03%,51.5,TRUE
https://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F/,isr,2,3339,0.06%,34.2,TRUE
https://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/,isr,2,8557,0.02%,50.7,TRUE
https://jus-tice.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%9C%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94/,isr,2,510,0.39%,48.3,TRUE
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%97%D7%95%D7%A4%D7%A9-%D7%94%D7%A2%D7%99%D7%A1%D7%95%D7%A7-%D7%A1%D7%A2%D7%A9-49088-11-18/,isr,2,938,0.21%,21.4,TRUE
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%A1%D7%99%D7%93%D7%95%D7%A8-%D7%92%D7%98-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%9B%D7%A8%D7%A2%D7%94-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-37883-9-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%93%D7%95%D7%93/,isr,2,98,2.04%,26.3,TRUE
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A0%D7%96%D7%A7%D7%99-%D7%92%D7%95%D7%A3-%D7%A9%D7%A0%D7%92%D7%A8%D7%9E%D7%95-%D7%91%D7%A9%D7%9C-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D/,isr,2,1477,0.14%,63.0,TRUE
https://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%94%D7%A6%D7%94%D7%A8%D7%AA%D7%99-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%9E%D7%97%D7%A6%D7%99%D7%AA-%D7%9E%D7%94%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%95%D7%91%D7%A7%D7%A8%D7%A7%D7%A2-%D7%AA%D7%9E%D7%A9-35298-10-19/,isr,2,761,0.26%,33.0,TRUE
https://jus-tice.co.il/%D7%A6%D7%95-%D7%94%D7%92%D7%A0%D7%94-%D7%91%D7%99%D7%97%D7%A1-%D7%9C%D7%9E%D7%A9%D7%99%D7%91-%D7%A9%D7%A4%D7%A8%D7%A0%D7%A1%D7%AA%D7%95-%D7%93%D7%95%D7%A8%D7%A9%D7%AA-%D7%A0%D7%A9%D7%99%D7%90%D7%AA-%D7%A0%D7%A9%D7%A7/,isr,2,183,1.09%,43.2,TRUE
https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F/,isr,2,1614,0.12%,55.5,TRUE
https://jus-tice.co.il/%D7%A8%D7%99%D7%A9%D7%95%D7%9D-%D7%A7%D7%98%D7%99%D7%9F-%D7%9C%D7%9E%D7%95%D7%A1%D7%93-%D7%97%D7%99%D7%A0%D7%95%D7%9B%D7%99-%D7%9C%D7%A9%D7%A0%D7%AA-%D7%94%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99%D7%9D-%D7%AA%D7%A9%D7%A4%D7%91/,isr,2,45,4.44%,45.2,TRUE
https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,nld,2,58,3.45%,20.7,FALSE
https://jus-tice.co.il/articles/%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8-%D7%9E%D7%94%D7%95-%D7%9E%D7%93%D7%A2-%D7%94%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8%D7%99%D7%94/,isr,2,6941,0.03%,37.1,TRUE
https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2/,isr,2,35,5.71%,15.7,TRUE
https://jus-tice.co.il/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%9E%D7%99%D7%9B%D7%9C-%D7%90%D7%92%D7%9E%D7%95%D7%9F-%D7%92%D7%95%D7%A0%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%99%D7%99%D7%A6/,isr,2,110,1.82%,13.6,TRUE
https://jus-tice.co.il/articles/%D7%A4%D7%92%D7%99%D7%A2%D7%94-%D7%91%D7%A4%D7%A8%D7%98%D7%99%D7%95%D7%AA-%D7%A1%D7%A7%D7%99%D7%A8%D7%AA-%D7%94%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%94%D7%A0%D7%95%D7%A8%D7%9E%D7%98%D7%99%D7%91%D7%99/,isr,2,1292,0.15%,49.9,TRUE
https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/,isr,2,1250,0.16%,37.2,TRUE
https://jus-tice.co.il/companyregistrationform2/,isr,2,1877,0.11%,36.4,TRUE
https://jus-tice.co.il/copyright/,isr,2,3483,0.06%,51.7,TRUE
https://jus-tice.co.il/custody-rights-for-fathers/,isr,2,1446,0.14%,57.0,TRUE
https://jus-tice.co.il/cyber-law/,isr,2,620,0.32%,42.5,TRUE
https://jus-tice.co.il/decision22695-02-20/,isr,2,336,0.60%,69.0,TRUE
https://jus-tice.co.il/decision54477-10-18/,isr,2,161,1.24%,10.5,TRUE
https://jus-tice.co.il/driving-under-the-influence-of-drugs/,isr,2,3389,0.06%,36.4,TRUE
https://jus-tice.co.il/everything-you-need-to-know-about-becoming-a-criminal-lawyer/,isr,2,2672,0.07%,65.3,TRUE
https://jus-tice.co.il/family-law/,isr,2,3555,0.06%,56.8,TRUE
https://jus-tice.co.il/free-affidavit-sample/,zzz,2,29,6.90%,11.3,FALSE
https://jus-tice.co.il/free-divorce-agreement-template/,zzz,2,75,2.67%,12.1,FALSE
https://jus-tice.co.il/india-lawyers/,isr,2,1393,0.14%,12.6,TRUE
https://jus-tice.co.il/legal_informaticsartificial_intelligence/,isr,2,352,0.57%,47.9,TRUE
https://jus-tice.co.il/legality-of-cannabis/,isr,2,1095,0.18%,56.5,TRUE
https://jus-tice.co.il/mexico-lawyers/,isr,2,564,0.35%,13.9,TRUE
https://jus-tice.co.il/notary-public-new-york/,can,2,16,12.50%,44.4,FALSE
https://jus-tice.co.il/parental-alienation-damages16820-11-19/,isr,2,535,0.37%,24.2,TRUE
https://jus-tice.co.il/philosophy-of-law/,isr,2,187,1.07%,29.7,TRUE
https://jus-tice.co.il/portugal-economy/,isr,2,380,0.53%,42.5,TRUE
https://jus-tice.co.il/psakdin/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9B%D7%AA%D7%91-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A4%D7%99-%D7%AA/,isr,2,634,0.32%,43.9,TRUE
https://jus-tice.co.il/psakdin/%D7%A0%D7%98%D7%9C-%D7%94%D7%94%D7%95%D7%9B%D7%97%D7%94-%D7%9C%D7%A7%D7%99%D7%95%D7%9E%D7%95-%D7%A9%D7%9C-%D7%A1%D7%99%D7%99%D7%92-%D7%9C%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C/,isr,2,263,0.76%,17.8,TRUE
https://jus-tice.co.il/psakdin/%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%9E%D7%9C%D7%99%D7%A7%D7%95%D7%91%D7%A1%D7%A7%D7%99-%D7%A2%D7%99%D7%A7%D7%A8%D7%99-%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99-%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9/,isr,2,163,1.23%,13.8,TRUE
https://jus-tice.co.il/psakdin/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%9B%D7%9C%D7%91-%D7%9E%D7%A1%D7%95%D7%9B%D7%9F-%D7%A9%D7%AA%D7%A7%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%A9%D7%99%D7%95%D7%9F-%D7%94%D7%A8/,isr,2,1030,0.19%,11.3,TRUE
https://jus-tice.co.il/request-for-family-dispute-settlements/,isr,2,4119,0.05%,34.8,TRUE
https://jus-tice.co.il/sexual-offenses/,isr,2,5386,0.04%,50.9,TRUE
https://jus-tice.co.il/spain-real-estate/,isr,2,687,0.29%,41.7,TRUE
https://jus-tice.co.il/supreme-court-of-israel/,isr,2,875,0.23%,31.1,TRUE
https://jus-tice.co.il/tax-investigation-guide/,isr,2,5560,0.04%,40.2,TRUE
https://jus-tice.co.il/top-global-tax-cpa-firms/,isr,2,2714,0.07%,49.7,TRUE
https://jus-tice.co.il/top-lawyers-for-israelis-china/,isr,2,1306,0.15%,46.5,TRUE
https://jus-tice.co.il/web-development-agreement/,isr,2,270,0.74%,45.7,TRUE
https://jus-tice.co.il/what-is-justice/,isr,2,759,0.26%,27.7,TRUE
https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,isr,2,729,0.27%,37.3,TRUE
https://jus-tice.co.il/wp-content/uploads/2022/06/54111-Law-Firms-in-the-US-Industry-Report.pdf,usa,2,311,0.64%,43.9,FALSE
