url,clicks_28d,impressions_28d,ctr_28d,position_28d,clicks_3m,impressions_3m,ctr_3m,position_3m,clicks_12m,impressions_12m,ctr_12m,position_12m,clicks_16m,impressions_16m,ctr_16m,position_16m,top_query_1,top_query_1_clicks,top_query_1_impressions,top_query_1_position,top_query_2,top_query_2_clicks,top_query_2_impressions,top_query_2_position,top_query_3,top_query_3_clicks,top_query_3_impressions,top_query_3_position,top_query_4,top_query_4_clicks,top_query_4_impressions,top_query_4_position,top_query_5,top_query_5_clicks,top_query_5_impressions,top_query_5_position,query_count,traffic_risk,mobile_clicks,desktop_clicks,mobile_impressions,desktop_impressions,main_country
https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info,0,0,0%,0,0,0,0%,0,79,32492,0.24%,24.1,220,67859,0.32%,24.1,מרבד,13,6410,9.5,"מרב""ד",4,1934,9.8,"מה זה מרב""ד",4,159,5.2,"מרב""ד מה זה",3,137,5.7,marvad,1,771,9.3,196,HIGH,29,8,9019,17906,isr
https://jus-tice.co.il/spain-lawyers,0,0,0%,0,0,0,0%,0,79,8607,0.92%,43.6,151,14085,1.07%,41.1,עורך דין בספרד,1,172,2.9,עורך דין אזרחות ישראלית,0,460,71.6,אדריכלית דוברת ספרדית,0,272,49.5,"עו""ד אזרחות ישראלית",0,253,72.3,עורך דין דרכון ספרדי,0,211,13.1,159,MEDIUM,0,1,337,6491,isr
https://jus-tice.co.il/%d7%94%d7%a6%d7%94%d7%a8%d7%aa-%d7%90%d7%91%d7%94%d7%95%d7%aa-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99,0,0,0%,0,0,0,0%,0,78,2151,3.63%,30.3,160,3714,4.31%,31.8,הצהרת אבהות ברבנות,13,39,1.3,הצהרת אבהות,3,390,14.1,הצהרת אבהות אחרי גיל שנה,0,174,25.0,הכרת אבהות,0,160,11.8,טופס הצהרת אבהות,0,97,20.3,31,MEDIUM,10,6,175,1267,isr
https://jus-tice.co.il/%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%97%d7%96%d7%a8%d7%99-%d7%9e%d7%a1-%d7%a2%d7%9d-%d7%9e%d7%97%d7%a9%d7%91%d7%95%d7%9f,0,0,0%,0,0,0,0%,0,78,50584,0.15%,37.3,120,58960,0.20%,35.8,החזרי מס הכנסה,1,748,37.5,מדריך להחזר מס,1,44,31.1,החזר מס,1,41,35.9,מחשבון החזר בלו,1,32,10.4,טופס 135 לשנת 2025,1,1,19.0,772,HIGH,3,2,3441,28321,isr
https://jus-tice.co.il/%d7%9e%d7%a9%d7%a4%d7%98-%d7%94%d7%97%d7%95%d7%96%d7%a8-%d7%a9%d7%9c-%d7%a8%d7%95%d7%9e%d7%9f-%d7%96%d7%93%d7%95%d7%a8%d7%95%d7%91-%d7%aa%d7%a4%d7%97-502-07,0,0,0%,0,0,0,0%,0,78,2533,3.08%,13.1,245,4833,5.07%,13.4,פסק דין זדורוב,8,50,4.8,פסק דין רומן זדורוב,4,190,3.8,זיכוי זדורוב,2,50,8.4,זדורוב פסק דין,1,66,3.9,רומן זדורוב שוחרר,0,83,38.0,30,MEDIUM,7,8,198,442,isr
https://jus-tice.co.il/golden-visa,0,0,0%,0,0,0,0%,0,77,14060,0.55%,31.8,216,29099,0.74%,32.3,ויזת זהב הונגריה,2,75,8.5,ויזת זהב תאילנד,2,46,8.5,ויזת זהב,1,324,8.0,ויזת זהב איטליה,1,109,8.4,אזרחות תמורת השקעה,1,92,23.2,233,MEDIUM,4,5,2171,7900,isr
https://jus-tice.co.il/%d7%93%d7%a8%d7%9b%d7%95%d7%9f-%d7%99%d7%95%d7%95%d7%a0%d7%99-%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%9f-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%94-%d7%94%d7%93%d7%a8%d7%99%d7%a9%d7%95%d7%aa-%d7%95%d7%94%d7%a2%d7%9c%d7%95%d7%99%d7%95%d7%aa,0,0,0%,0,0,0,0%,0,76,9290,0.82%,36.4,222,19500,1.14%,35.1,אזרחות יוונית,6,369,8.9,דרכון יווני,6,347,7.6,דרכון יווני זכאות,3,104,7.0,אזרחות יוון,1,99,7.4,הוצאת דרכון יווני,1,71,6.3,174,MEDIUM,13,5,1671,3611,isr
https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement,0,0,0%,0,0,0,0%,0,74,5085,1.46%,21.8,133,8526,1.56%,22.7,טופס 6 בקשה לסעד דחוף,14,304,7.1,בקשה לסעד דחוף לפי תקנה 12,1,175,9.2,טופס 5 בקשה לסעד דחוף,1,44,10.9,סעד דחוף בהליך גירושין,0,271,29.5,טופס בקשה ליישוב סכסוך,0,195,40.5,86,MEDIUM,6,10,482,1891,isr
https://jus-tice.co.il/legal-writing,0,0,0%,0,0,0,0%,0,74,2374,3.12%,26.2,162,5239,3.09%,27.1,כתיבה משפטית,16,309,5.3,שפה משפטית,2,66,8.8,משפטית,0,299,24.9,כתיבת תוכן משפטי,0,243,68.2,שאלה משפטית,0,96,27.1,30,MEDIUM,5,13,201,1144,isr
https://jus-tice.co.il/%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%90%d7%99%d7%a0%d7%95%d7%a1-%d7%95%d7%9e%d7%a2%d7%a9%d7%94-%d7%a1%d7%93%d7%95%d7%9d-%d7%91%d7%a7%d7%98%d7%99%d7%a0%d7%94,0,0,0%,0,0,0,0%,0,73,3921,1.86%,51.0,120,7743,1.55%,54.7,פסק דין אונס,4,22,37.5,כתב אישום אונס,2,87,41.5,מעשה סדום,0,375,86.4,עורך דין מעשי סדום,0,368,65.4,מעשה סדום בנסיבות אינוס,0,353,49.8,37,MEDIUM,1,5,374,2213,isr
https://jus-tice.co.il/53431-10-21,0,0,0%,0,0,0,0%,0,73,10108,0.72%,13.0,125,15785,0.79%,13.5,תוצרת כחול לבן טלגרם,17,2855,8.8,כחול לבן טלגרם,9,2000,15.2,כחול לבן בטלגרם,6,762,10.6,טלגרם כחול לבן,3,436,13.5,ישראליות כחול לבן טלגרם,3,176,17.2,97,MEDIUM,37,6,6539,574,isr
https://jus-tice.co.il/decision42377-09-22,0,0,0%,0,0,0,0%,0,73,5632,1.30%,18.8,96,8417,1.14%,23.4,תקיפת בן זוג,1,1150,25.2,תקיפת בת זוג,0,2475,17.0,תקיפת סתם בן זוג,0,58,25.1,תקיפה הגורמת חבלה של ממש בן זוג,0,51,37.6,תקיפה סתם בן זוג,0,50,37.0,29,MEDIUM,1,0,236,3730,isr
https://jus-tice.co.il/notary-public-new-york,0,0,0%,0,0,0,0%,0,73,1801,4.05%,31.3,184,3765,4.89%,32.7,נוטריון ישראלי בניו יורק,26,162,3.4,עורך דין נוטריון,0,231,66.3,עו'''ד נוטריון,0,65,50.6,"עו""ד נוטריון",0,56,50.7,פתיחת חברה בניו יורק,0,48,78.1,49,MEDIUM,15,11,142,806,usa
https://jus-tice.co.il/ukraine-lawyers,0,0,0%,0,0,0,0%,0,73,2045,3.57%,17.0,120,4125,2.91%,18.5,עורך דין אוקראינה,5,162,1.1,עורך דין באוקראינה,1,130,1.1,עורך דין אזרחות אוקראינית,1,18,2.7,עורך דין דובר אוקראינית,0,134,20.2,עורך דין קייב,0,129,3.3,34,MEDIUM,6,1,77,1325,isr
https://jus-tice.co.il/%d7%94%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a4%d7%a8%d7%a7%d7%9c%d7%99%d7%98%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%9e%d7%95%d7%9c-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%98%d7%a8%d7%94,0,0,0%,0,0,0,0%,0,71,5781,1.23%,16.1,244,12881,1.89%,15.6,תביעות פלילי,6,820,5.7,פרקליטות פלילי,3,233,6.7,פרקליטות המדינה פלילי,2,325,7.6,תביעות משטרה,1,138,10.2,תביעות תל אביב פלילי,1,50,4.7,91,MEDIUM,10,6,1101,2153,isr
https://jus-tice.co.il/georgia-lawyers,0,0,0%,0,0,0,0%,0,71,4529,1.57%,35.5,154,9117,1.69%,39.0,נדלן בגיאורגיה,0,300,42.9,גאורגיה נגד צ'כיה,0,192,44.7,מס נדלן בגאורגיה,0,160,49.7,השקעות נדלן בטביליסי,0,139,88.0,מיסים בגאורגיה,0,132,63.3,89,MEDIUM,0,0,148,2238,ago
https://jus-tice.co.il/articles/%d7%93%d7%99%d7%95%d7%95%d7%99%d7%93-%d7%a6%d7%a1%d7%a0%d7%95%d7%a3-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-david-chesnoff,0,0,0%,0,0,0,0%,0,70,309,22.65%,10.8,70,383,18.28%,12.8,דיוויד צ'סנוף,16,53,1.3,david chesnoff,2,8,19.4,צ'ארלס ברונסון אסיר,0,8,12.0,סנוף,0,6,57.7,סוכנות דוגמנות לנוער רוברטו,0,4,44.0,10,MEDIUM,8,10,31,54,isr
https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide,0,0,0%,0,0,0,0%,0,69,9034,0.76%,21.7,112,12851,0.87%,18.8,"if it doesn’t fit, you must acquit",1,1,10.0,עורך דין ששי גז מחיר,1,1,14.0,עורכי דין פליליים הטובים ביותר,0,712,14.3,משרדי עורכי דין פליליים מובילים,0,194,13.3,עורכי דין פליליים מובילים,0,191,15.6,186,MEDIUM,1,1,371,3242,isr
https://jus-tice.co.il/portugal-relocation,0,0,0%,0,0,0,0%,0,68,9851,0.69%,22.0,68,9851,0.69%,22.0,הגירה לפורטוגל 2025,6,78,2.9,דרכון פורטוגלי 2025,1,95,11.6,ישראלים בליסבון,1,1,19.0,רילוקיישן לפורטוגל,0,694,31.0,הגירה לפורטוגל,0,364,24.7,180,MEDIUM,6,2,664,2992,isr
https://jus-tice.co.il/sample-terms-and-conditions-template,0,0,0%,0,0,0,0%,0,68,7186,0.95%,23.7,112,14355,0.78%,22.5,תקנון אתר לדוגמא,7,260,7.3,תקנון לדוגמא,2,17,8.3,תקנון אתר,1,845,21.1,תקנון לאתר אינטרנט חינם,1,223,8.6,תקנון לאתר אינטרנט,0,604,21.0,46,MEDIUM,1,10,1109,4468,isr
https://jus-tice.co.il/standards-of-medical-fitness-to-drive,0,0,0%,0,0,0,0%,0,68,13799,0.49%,39.8,179,23047,0.78%,41.0,הגבלה 920 ברשיון נהיגה,1,97,5.3,מגבלות רפואיות לרישיון נהיגה,0,931,17.9,התליית רישיון נהיגה משרד הבריאות,0,653,42.2,כשירות רפואית לנהיגה,0,644,45.3,אי התאמה אישיותית לנהיגה בטוחה,0,508,78.5,220,MEDIUM,1,0,2371,6467,isr
https://jus-tice.co.il/ethiopia-lawyer,0,0,0%,0,0,0,0%,0,67,3497,1.92%,21.1,119,5117,2.33%,19.8,עורך דין אתיופי,7,394,4.2,עורך דין ממוצא אתיופי,0,322,11.1,עורך דין ממוצא אתיופי במרכז,0,316,8.8,עורך דין אתיופי בקריות,0,303,26.9,עורך דין ממוצא אתיופי בצפון,0,287,11.9,42,MEDIUM,7,0,98,2480,isr
https://jus-tice.co.il/legal_financing,0,0,0%,0,0,0,0%,0,67,3773,1.78%,35.0,107,5432,1.97%,35.7,מימון תביעות משפטיות,6,107,12.9,השקעות משפטיות,3,22,31.7,מימון תביעות,1,188,18.6,מימון משפטי,1,175,11.8,מימון הליכים משפטיים,1,109,25.9,89,MEDIUM,6,6,331,1936,isr
https://jus-tice.co.il/%d7%a7%d7%98%d7%92%d7%95%d7%a8%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d/%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99/%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a4%d7%a1%d7%a7%d7%99-%d7%93%d7%99%d7%9f-%d7%97%d7%a9%d7%95%d7%91%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,66,3761,1.75%,33.1,112,7011,1.60%,31.8,פסקי דין פליליים,10,396,10.0,פסק דין פלילי,10,280,10.6,פסקי דין חשובים בפלילי,2,80,2.4,פסקי דין פלילי,1,240,11.2,ערעור על פסק דין פלילי,0,522,52.6,50,MEDIUM,15,8,450,2278,isr
https://jus-tice.co.il/canada-lawyers,0,0,0%,0,0,0,0%,0,66,2277,2.90%,16.7,144,4264,3.38%,15.7,קנדה עורך דין,1,134,3.2,עורך דין בקנדה,1,133,2.7,"עו""ד בקנדה",1,131,2.5,חוות דעת דין זר קנדה,1,16,16.4,קנדה נגד מרוקו,0,138,44.0,32,MEDIUM,3,1,74,1228,isr
https://jus-tice.co.il/baker-mckenzie,0,0,0%,0,0,0,0%,0,65,2140,3.04%,21.9,99,3470,2.85%,20.0,איתן בייקר עורך דין,22,211,4.5,איתן בייקר,3,102,6.6,עורך דין איתן בייקר,3,71,3.9,"עו""ד איתן בייקר",1,14,4.6,עורך דין איתן בייקר קנדה,1,7,2.3,77,MEDIUM,20,9,342,1072,isr
https://jus-tice.co.il/portugal-lawyers,0,0,0%,0,0,0,0%,0,65,5769,1.13%,24.3,142,10951,1.30%,24.3,עורך דין בפורטוגל,5,160,1.7,עורך דין פורטוגל,1,174,19.5,עורך דין אזרחות פורטוגלית,0,526,45.6,דרכון פורטוגלי עורך דין,0,354,24.3,עורך דין דרכון פורטוגלי,0,323,32.2,60,MEDIUM,4,2,495,3733,isr
https://jus-tice.co.il/articles/%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%97%d7%99%d7%94-%d7%96%d7%a0%d7%93%d7%91%d7%a8%d7%92-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,64,1398,4.58%,17.8,97,2372,4.09%,19.2,פיצ'חדזה איסק,5,67,5.0,חיה זנדברג,1,68,13.1,"ד""ר גרשון חיימסקי",0,135,31.9,קוקסידיניה,0,58,43.9,פסקי דין פריצת דיסק,0,54,56.4,18,MEDIUM,3,3,198,301,isr
https://jus-tice.co.il/united-arab-emirates-lawyers,0,0,0%,0,0,0,0%,0,63,4359,1.45%,36.6,173,8278,2.09%,32.4,עורך דין בדובאי,3,145,5.6,העברת כסף לדובאי,0,315,79.6,עורך דין דובאי,0,165,5.7,איך לחייג לאיחוד האמיריות הערביות,0,117,40.6,עורך דין אמירויות,0,113,3.2,98,MEDIUM,2,1,291,2021,isr
https://jus-tice.co.il/psakdin/%d7%91%d7%aa%d7%99-%d7%9e%d7%a9%d7%a4%d7%98-%d7%a0%d7%95%d7%94%d7%9c-%d7%97%d7%99%d7%a1%d7%99%d7%95%d7%9f-%d7%aa%d7%99%d7%a7%d7%99%d7%9d,2,68,2.94%,10.5,9,281,3.20%,13.9,62,3375,1.84%,23.5,159,6375,2.49%,27.8,תיקים פשר,0,301,50.3,מחיקק תיקים משפטיים מהאינטרנט,0,103,51.6,מחיקת תיקים משפטיים מהאינטרנט,0,91,52.1,חיסיון,0,51,30.1,חיסיון שימוש,0,43,63.7,54,MEDIUM,0,0,231,614,alb
https://jus-tice.co.il/%d7%a6%d7%95-%d7%9e%d7%a0%d7%99%d7%a2%d7%94-%d7%96%d7%9e%d7%a0%d7%99-%d7%9c%d7%9e%d7%a0%d7%99%d7%a2%d7%aa-%d7%93%d7%99%d7%a1%d7%a4%d7%95%d7%96%d7%99%d7%a6%d7%99%d7%94-%d7%91%d7%9e%d7%a0%d7%99%d7%95%d7%aa,0,0,0%,0,0,0,0%,0,62,1291,4.80%,14.2,110,2215,4.97%,18.7,שלי פרקש,16,203,3.4,צו איסור דיספוזיציה,1,9,21.9,שירלי רוזמן,0,47,55.6,פרקש שלי,0,31,2.2,דיספוזיציה,0,26,28.5,20,MEDIUM,13,4,136,275,isr
https://jus-tice.co.il/%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%aa,0,0,0%,0,0,0,0%,0,61,4636,1.32%,37.1,139,8299,1.67%,34.8,גירושים אזרחיים,0,440,87.9,חוקי גירושין,0,201,45.2,גירושין זוגות חד מיניים,0,160,88.4,חוק גירושין,0,116,61.0,זכויות הגבר הגרוש,0,71,69.2,69,MEDIUM,0,0,370,1497,are
https://jus-tice.co.il/decision26671-07-21,0,0,0%,0,0,0,0%,0,61,746,8.18%,28.6,100,1493,6.70%,28.7,עבירות מין במשפחה,0,20,84.0,מעשה מגונה בכוח,0,9,89.7,המין הגבוה,0,5,89.6,עבירת מין פיצוי,0,5,90.0,07 21,0,4,37.3,11,MEDIUM,0,0,11,44,ago
https://jus-tice.co.il/%d7%90%d7%99%d7%a4%d7%94-%d7%9b%d7%93%d7%90%d7%99-%d7%9c%d7%94%d7%a9%d7%a7%d7%99%d7%a2-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%93%d7%95%d7%91%d7%90%d7%99,0,0,0%,0,0,0,0%,0,59,16008,0.37%,26.0,110,23581,0.47%,26.1,השקעות נדלן בדובאי,2,368,27.2,נדלן בדובאי 2025,2,33,7.1,השקעות בדובאי,1,443,38.8,פרויקטים בדובאי,1,221,14.1,כמה עולה דירה בדובאי,1,76,23.1,180,MEDIUM,3,4,2441,7241,isr
https://jus-tice.co.il/hungary-lawyer,0,0,0%,0,0,0,0%,0,59,1487,3.97%,28.2,129,2901,4.45%,25.5,דרכון הונגרי עלות,0,96,51.1,דרכון הונגרי מחיר,0,81,41.8,אזרחות הונגרית מחיר,0,70,48.6,"עו""ד הונגרי",0,62,6.4,"עו""ד הונגריה",0,57,5.7,36,MEDIUM,0,0,46,596,ago
https://jus-tice.co.il/wp-content/uploads/2022/06/41004.pdf,0,0,0%,0,0,0,0%,0,59,1398,4.22%,28.3,117,2460,4.76%,30.0,הגשת כתב אישום,0,440,49.0,הנחיות היועץ המשפטי לממשלה,0,79,17.1,הנחיות היועמ ש,0,60,15.5,דוגמאות לכתבי אישום,0,31,76.7,הנחיות פרקליטות המדינה,0,23,50.6,24,MEDIUM,0,0,93,665,abw
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%aa%d7%90%d7%99%d7%9c%d7%a0%d7%93,0,0,0%,0,0,0,0%,0,58,1671,3.47%,11.8,121,3346,3.62%,14.4,עורך דין תאילנד,4,240,6.4,עורך דין בתאילנד,2,100,6.8,ייצוג משפטי תאילנד,0,211,6.0,"עו""ד תאילנד",0,146,3.9,עוד תאילנד,0,67,5.2,24,MEDIUM,6,0,56,864,isr
https://jus-tice.co.il/lawyer-netherlands,0,0,0%,0,0,0,0%,0,58,1082,5.36%,18.4,106,1873,5.66%,18.9,ליטיגציה אקלימית,0,48,55.5,מתן חוות דעת מומחה לבתי משפט בסכסוכים עסקיים,0,16,40.2,הסרת מסמכים משפטיים,0,15,87.3,ייצוג משפטי שוויץ,0,15,32.2,אילו ראיות קבילות בבית המשפט,0,9,86.3,27,MEDIUM,0,0,6,157,arg
https://jus-tice.co.il/living-apart-together-legal-rights,0,0,0%,0,0,0,0%,0,58,11244,0.52%,53.2,162,22454,0.72%,52.9,זוגיות פרק ב ללא מגורים משותפים,4,145,6.5,משק בית משותף,2,40,15.3,ידועים בציבור שלא גרים ביחד,1,173,5.7,ביטול ידועים בציבור,0,608,45.1,זכויות ידועה בציבור בפרידה,0,508,54.2,176,MEDIUM,5,2,1593,8036,isr
https://jus-tice.co.il/psakdin/%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%94%d7%9e%d7%95%d7%92%d7%a9%d7%aa-%d7%a2%d7%9c-%d7%99%d7%93%d7%99-%d7%97%d7%91%d7%a8%d7%94-%d7%91%d7%a2%d7%9e-%d7%a2%d7%9c-%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a2,0,0,0%,0,0,0,0%,0,58,1972,2.94%,10.0,136,3186,4.27%,10.9,בקשה להפקדת ערובה דוגמא,4,54,7.3,בקשה להפקדת ערובה להבטחת הוצאות,1,36,10.3,בקשה להפקדת ערובה,0,65,9.0,האם אפשר לתבוע חברה בעמ?,0,20,81.4,הפקדת ערובה להבטחת הוצאות הנתבע,0,19,9.1,15,MEDIUM,4,1,75,165,isr
https://jus-tice.co.il/%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%a0%d7%92%d7%a8%d7%a8%d7%aa-%d7%9c%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%91%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d-%d7%aa%d7%90-38003-03-19,0,0,0%,0,0,0,0%,0,57,2445,2.33%,17.1,117,4418,2.65%,18.2,תביעה אזרחית נגררת לפלילים דוגמא,8,225,8.3,תביעה אזרחית נגררת להרשעה בפלילים,3,61,8.6,תביעה נגררת,2,264,10.4,תביעה נגררת להרשעה בפלילים,2,96,12.2,תביעה אזרחית נגררת לפלילים,1,312,13.7,22,MEDIUM,5,11,278,1118,isr
https://jus-tice.co.il/%d7%a1%d7%a2%d7%a934999-11-21-%d7%a1%d7%a2%d7%99%d7%a3-46-%d7%90-%d7%9c%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94,0,0,0%,0,0,0,0%,0,55,2152,2.56%,22.2,147,4122,3.57%,25.6,בקשה לגילוי מסמכים דוגמא,1,61,11.8,תצהיר גילוי מסמכים דוגמא,1,36,33.2,גילוי מסמכים בבית הדין לעבודה,1,12,4.1,תצהיר גילוי מסמכים בבית הדין לעבודה,1,7,7.0,תצהיר גילוי מסמכים בבית הדין לעבודה דוגמא,1,5,3.2,33,MEDIUM,1,4,165,564,isr
https://jus-tice.co.il/30767-05-21,0,0,0%,0,0,0,0%,0,55,1738,3.16%,13.4,70,2151,3.25%,14.6,ענת הלר כריש,18,454,5.6,השופטת ענת הלר כריש,9,89,4.8,הלר אפרת,0,22,78.0,ענת הלר,0,22,10.6,פרטים אנמנסטיים,0,19,74.4,23,MEDIUM,17,10,339,355,isr
https://jus-tice.co.il/psakdin/%d7%94%d7%9c%d7%9b%d7%aa-%d7%90%d7%9c%d7%a7%d7%a6%d7%90%d7%a6%d7%99-%d7%9e%d7%a9%d7%9a-%d7%94%d7%94%d7%9e%d7%aa%d7%a0%d7%94-%d7%9e%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%9c%d7%99%d7%9a-%d7%a4%d7%a9,0,0,0%,0,0,0,0%,0,55,3612,1.52%,42.9,106,6207,1.71%,45.7,הלכת אלקצאצי,32,184,2.4,הלכת לשצ'נקו,1,359,39.6,ביטול הליך פשיטת רגל,0,393,76.5,כונס הנכסים מידע מקוון,0,244,37.8,ביטול פשיטת רגל,0,146,85.7,56,MEDIUM,14,19,440,1699,isr
https://jus-tice.co.il/thailand-land-purchase-and-ownership-law,0,0,0%,0,0,0,0%,0,55,3653,1.51%,32.7,120,7507,1.60%,31.5,קניית אדמה,0,363,54.9,חוק רכישת מקרקעין,0,168,31.5,קניית קרקעות,0,147,49.6,מיסוי בתאילנד,0,140,45.0,לקנות קרקע,0,129,51.4,62,MEDIUM,0,0,397,1862,alb
https://jus-tice.co.il/%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a7%d7%98%d7%99%d7%9f-%d7%91%d7%92%d7%99%d7%9f-%d7%a0%d7%96%d7%a7%d7%99-%d7%92%d7%95%d7%a3-%d7%a9%d7%a0%d7%92%d7%a8%d7%9e%d7%95-%d7%9c%d7%95-%d7%91%d7%a2%d7%aa-%d7%a9%d7%a9%d7%99%d7%97%d7%a7-%d7%91%d7%92%d7%9f-%d7%9e%d7%a9%d7%97%d7%a7%d7%99%d7%9d-%d7%a9%d7%9c-%d7%94%d7%a2%d7%99%d7%a8%d7%99%d7%94-%d7%aa%d7%90-71866-07-18,0,0,0%,0,0,0,0%,0,53,3533,1.50%,22.6,81,4880,1.66%,27.9,תביעת נזיקין נגד קטין,0,281,20.5,תביעת נזקי גוף בעקבות רשלנות העירייה,0,277,59.5,תביעת נזיקין נגד עיריית רמת גן,0,73,53.5,תביעה בגין כוויות משריפה,0,68,38.2,תביעה כספית נגד קטין,0,53,41.3,32,MEDIUM,0,0,4,1074,alb
https://jus-tice.co.il/%d7%aa%d7%a4%d7%97%d7%a226551-01-21%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a0-%d7%99%d7%95%d7%a1%d7%a3%d7%a2%d7%a6%d7%99%d7%a8,0,0,0%,0,0,0,0%,0,53,2085,2.54%,45.1,84,3410,2.46%,43.9,עורך דין מעשים מגונים,0,348,90.2,עורך דין לגיל בשלישי,0,102,56.0,דוגמאות למעשים מגונים,0,79,44.4,מעשים מגונים הגדרה,0,66,90.1,עבירות מין בקטינים,0,66,88.5,39,MEDIUM,0,0,34,829,ago
https://jus-tice.co.il/federal-bureau-of-investigation,0,0,0%,0,0,0,0%,0,53,6019,0.88%,15.2,53,6019,0.88%,15.2,פסיכולוג מומלץ במודיעין,0,201,61.8,מה זה fbi,0,180,6.7,fbi מה זה,0,50,7.1,מי מקבל תשלום רק שהוא מבריח את הלקוח שלו,0,50,43.3,הלשכה למנהל אמריקאי,0,45,48.8,122,MEDIUM,0,0,377,599,alb
https://jus-tice.co.il/israel-real-estate-price-forecast,0,0,0%,0,0,0,0%,0,53,39708,0.13%,9.2,53,39708,0.13%,9.2,כמה עולה דונם,0,106,74.7,כמה עולה שטח,0,52,64.6,פרויקטים חדשים מחירים,0,49,74.9,תחזית מחירי הדירות 2025,0,43,56.3,מחירי הנדלן,0,34,54.6,186,HIGH,0,0,235,676,are
https://jus-tice.co.il/legal-courses-for-lawyers,0,0,0%,0,7,106,6.60%,27.3,52,1938,2.68%,37.9,96,3460,2.77%,33.8,קורסים לעורכי דין,8,80,20.7,קורס ai לעורכי דין,0,278,42.3,קידום אתרים לעורך דין בתחום דיני הגירה,0,80,72.2,קידום אתרים לעורכי דין בתחום דיני סייבר,0,74,58.0,קורס בינה מלאכותית לעורכי דין,0,66,42.0,40,MEDIUM,5,2,258,860,isr
https://jus-tice.co.il/%d7%aa%d7%a469728-06-20%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a0-%d7%a1%d7%95%d7%9c%d7%95%d7%9e%d7%95%d7%9f,0,0,0%,0,0,0,0%,0,52,3245,1.60%,31.6,87,6227,1.40%,34.2,ליאור סולומון,1,9,33.7,עורך דין הפרת אמונים,0,344,84.6,קבלת שוחד,0,292,63.6,שוחד מיני,0,133,15.1,עורך דין לעבירות מרמה בירושלים,0,113,59.3,39,MEDIUM,1,0,139,1075,isr
