gsc_url,gsc_path,clicks_12m,impressions_12m,clicks_3m,impressions_3m,top_queries,has_articles_prefix,traffic_risk
"https://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/","/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/",74,2463,0,0,"פסק דין זדורוב | פסק דין רומן זדורוב | זדורוב פסק דין | זיכוי זדורוב | אשר קולה זדורוב","NO","MEDIUM"
"https://jus-tice.co.il/germany-lawyers/","/germany-lawyers/",74,5604,0,0,"עורך דין בגרמניה | שגרירות גרמניה עורכי דין מומלצים | bdi ליטיגציה | אזרחות גרמנית מחיר | אזרחות גרמנית עורך דין","NO","MEDIUM"
"https://jus-tice.co.il/decision42377-09-22/","/decision42377-09-22/",73,5523,0,0,"תקיפת בן זוג | 09 22 | 09/22 | 42377 | site:jus-tice.co.il","NO","MEDIUM"
"https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/","/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/",72,8863,0,0,"אזרחות יוונית | דרכון יווני | דרכון יווני זכאות | אזרחות יוון | דרכון יווני עו""ד","NO","MEDIUM"
"https://jus-tice.co.il/53431-10-21/","/53431-10-21/",71,9898,0,0,"תוצרת כחול לבן טלגרם | כחול לבן טלגרם | כחול לבן בטלגרם | טלגרם כחול לבן | ישראליות כחול לבן טלגרם","NO","MEDIUM"
"https://jus-tice.co.il/golden-visa/","/golden-visa/",71,13568,0,0,"ויזת זהב הונגריה | ויזת זהב תאילנד | אזרחות תמורת השקעה | גולדן ויזה איטליה | ויזת זהב איטליה","NO","MEDIUM"
"https://jus-tice.co.il/legal-writing/","/legal-writing/",71,2259,0,0,"כתיבה משפטית | שפה משפטית | איך כותבים הצעת חוק | איך כותבים חוות דעת משפטית | איך לכתוב בשפה גבוהה","NO","MEDIUM"
"https://jus-tice.co.il/notary-public-new-york/","/notary-public-new-york/",71,1714,0,0,"נוטריון ישראלי בניו יורק | איך לחדש דרכון ישראלי בניו יורק | אפוסטיל ארה""ב | הוצאת תעודת לידה גרמנית | המחלקה לרישוי נוטריונים","NO","MEDIUM"
"https://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff/","/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff/",70,301,0,0,"דיוויד צ'סנוף | david chesnoff | ג'יימי הקטור | ג'ף רוס | דיוויד ריץ","YES","MEDIUM"
"https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/","/form-6-request-urgent-relief-dispute-settlement/",70,4943,0,0,"טופס 6 בקשה לסעד דחוף | בקשה לסעד דחוף לפי תקנה 12 | טופס 5 בקשה לסעד דחוף | rbc.gov.il | www.rbc.gov.il","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%90%D7%99%D7%A0%D7%95%D7%A1-%D7%95%D7%9E%D7%A2%D7%A9%D7%94-%D7%A1%D7%93%D7%95%D7%9D-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/","/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%90%D7%99%D7%A0%D7%95%D7%A1-%D7%95%D7%9E%D7%A2%D7%A9%D7%94-%D7%A1%D7%93%D7%95%D7%9D-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/",69,3825,0,0,"פסק דין אונס | כתב אישום אונס | אינוס בנסיבות מחמירות | אשמה ללא הרשעה | הוכוון למסלול מסוים","NO","MEDIUM"
"https://jus-tice.co.il/ukraine-lawyers/","/ukraine-lawyers/",69,1957,0,0,"עורך דין אוקראינה | עורך דין אזרחות אוקראינית | עורך דין באוקראינה | אוקראיניות בישראל | דירות למכירה בקייב אוקראינה","NO","MEDIUM"
"https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide/","/best-criminal-defence-lawyers-worldwide/",68,8689,0,2,"if it doesn’t fit, you must acquit | עורך דין ששי גז מחיר | אביגדור פלדמן משרד | אוליבייה סרקוזי | איציק אמיר קורס משפט פלילי הלכה למעשה","NO","MEDIUM"
"https://jus-tice.co.il/portugal-relocation/","/portugal-relocation/",68,9851,0,0,"הגירה לפורטוגל 2025 | דרכון פורטוגלי 2025 | ישראלים בליסבון | ""אתר הביטוחים ביטוח בריאות פרטי הפרשות לקרן פנסיה פתיחת קרן השתלמות"" | ""השקעה בנדלןבפורטוגל""","NO","MEDIUM"
"https://jus-tice.co.il/sample-terms-and-conditions-template/","/sample-terms-and-conditions-template/",68,6950,0,0,"תקנון אתר לדוגמא | תקנון לדוגמא | תקנון אתר | תקנון לאתר אינטרנט חינם | אחד או יותר מפרטי ההזדהות שגויים","NO","MEDIUM"
"https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/",66,5553,0,0,"תביעות פלילי | פרקליטות פלילי | פרקליטות המדינה פלילי | בירור תיק בפרקליטות | תביעות ירושלים טלפון","NO","MEDIUM"
"https://jus-tice.co.il/georgia-lawyers/","/georgia-lawyers/",66,4360,0,0,"אזרחות גאורגית | אשרת שהייה סלובקיה נדל""ן | בטומי דגל | בית למכירה בגאורגיה | בקשה לויזה לארצות הברית ביטול","NO","MEDIUM"
"https://jus-tice.co.il/legal_financing/","/legal_financing/",66,3705,0,0,"מימון תביעות משפטיות | השקעות משפטיות | מימון הליכים משפטיים | מימון משפטי | מימון תביעות","NO","MEDIUM"
"https://jus-tice.co.il/baker-mckenzie/","/baker-mckenzie/",65,2083,0,0,"איתן בייקר עורך דין | איתן בייקר | עורך דין איתן בייקר | עו""ד איתן בייקר | עורך דין איתן בייקר קנדה","NO","MEDIUM"
"https://jus-tice.co.il/canada-lawyers/","/canada-lawyers/",65,2220,0,0,"חוות דעת דין זר קנדה | עו""ד בקנדה | עורך דין בקנדה | קנדה עורך דין | בית פרטי בדיטרויט","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D/","/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D/",64,3595,0,0,"פסק דין פלילי | פסקי דין פליליים | פסקי דין חשובים בפלילי | פסקי דין פלילי | איך קוראים פסק דין","NO","MEDIUM"
"https://jus-tice.co.il/ethiopia-lawyer/","/ethiopia-lawyer/",64,3441,0,0,"עורך דין אתיופי | אתיופיות ישראליות | אתיופית גרושה | אתיופית ליווי | אתיופית עירום","NO","MEDIUM"
"https://jus-tice.co.il/standards-of-medical-fitness-to-drive/","/standards-of-medical-fitness-to-drive/",63,13330,0,0,"anterior disc displacement without reduction | chf מה זה מחלה | dizziness and giddiness מה זה | nrc s | אופנוע לפי תקנה 176","NO","MEDIUM"
"https://jus-tice.co.il/united-arab-emirates-lawyers/","/united-arab-emirates-lawyers/",63,4184,1,4,"עורך דין בדובאי | אבו דאבי איחוד האמירויות הערביות | אבו דאבי ביוני | אבו דאבי דובאי | אבו דאבי זה בדובאי","NO","MEDIUM"
"https://jus-tice.co.il/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%97%D7%99%D7%94-%D7%96%D7%A0%D7%93%D7%91%D7%A8%D7%92-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D/","/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%97%D7%99%D7%94-%D7%96%D7%A0%D7%93%D7%91%D7%A8%D7%92-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D/",62,1358,0,0,"פיצ'חדזה איסק | חיה זנדברג | slr חיובי ב 30 מעלות | אחוזי נכות פריצת דיסק צווארית | בדיקת לסג","YES","MEDIUM"
"https://jus-tice.co.il/%D7%A6%D7%95-%D7%9E%D7%A0%D7%99%D7%A2%D7%94-%D7%96%D7%9E%D7%A0%D7%99-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%99%D7%A1%D7%A4%D7%95%D7%96%D7%99%D7%A6%D7%99%D7%94-%D7%91%D7%9E%D7%A0%D7%99%D7%95%D7%AA/","/%D7%A6%D7%95-%D7%9E%D7%A0%D7%99%D7%A2%D7%94-%D7%96%D7%9E%D7%A0%D7%99-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%99%D7%A1%D7%A4%D7%95%D7%96%D7%99%D7%A6%D7%99%D7%94-%D7%91%D7%9E%D7%A0%D7%99%D7%95%D7%AA/",61,1279,0,0,"שלי פרקש | צו איסור דיספוזיציה | איסור דיספוזיציה | דב רוזמן | דיספוזיציה","NO","MEDIUM"
"https://jus-tice.co.il/portugal-lawyers/","/portugal-lawyers/",60,5570,0,0,"עורך דין בפורטוגל | עורך דין פורטוגל | אתר משרד המשפטים הפורטוגלי | גוביה | דרושים עורך דין נדלן","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/","/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/",58,3259,9,277,"איתור תיקי בית משפט | איתור תיקי פשיטת רגל | איתור תיקים פליליים | בדיקת דיון בבית משפט | בית המשפט לענייני משפחה בפתח תקווה פקס","NO","MEDIUM"
"https://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%90%D7%A8%D7%A6%D7%95%D7%AA-%D7%94%D7%91%D7%A8%D7%99%D7%AA/","/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%90%D7%A8%D7%A6%D7%95%D7%AA-%D7%94%D7%91%D7%A8%D7%99%D7%AA/",57,4464,0,0,"'גירושין אזרחיים' | אזרחות אמריקאית דרך נישואין | אחוז הגירושים בישראל 2020 | איך הולך תהליך גירושים | איך להתגרש בזול","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%AA%D7%90%D7%99%D7%9C%D7%A0%D7%93/","/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%AA%D7%90%D7%99%D7%9C%D7%A0%D7%93/",56,1591,0,0,"עורך דין תאילנד | עורך דין בתאילנד | אזרחות תאילנדית | איזה שפה בתאילנד | אמנת מס ישראל תאילנד","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19/","/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19/",56,2392,0,0,"תביעה אזרחית נגררת לפלילים דוגמא | תביעה אזרחית נגררת להרשעה בפלילים | תביעה נגררת | תביעה נגררת להרשעה בפלילים | תביעה אזרחית נגררת לפלילים","NO","MEDIUM"
"https://jus-tice.co.il/lawyer-netherlands/","/lawyer-netherlands/",56,1054,0,0,"איך מבטלים הסכם פשרה | איך מגישים בקשה לחדלות פירעון | אילו ראיות קבילות בבית המשפט | בית הולנדי | דוגמא לבקשה לביטול פסק דין בהעדר התייצבות","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%94%D7%9E%D7%95%D7%92%D7%A9%D7%AA-%D7%A2%D7%9C-%D7%99%D7%93%D7%99-%D7%97%D7%91%D7%A8%D7%94-%D7%91%D7%A2%D7%9E-%D7%A2%D7%9C-%D7%97%D7%99%D7%95%D7%91-%D7%91%D7%A2/","/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%94%D7%9E%D7%95%D7%92%D7%A9%D7%AA-%D7%A2%D7%9C-%D7%99%D7%93%D7%99-%D7%97%D7%91%D7%A8%D7%94-%D7%91%D7%A2%D7%9E-%D7%A2%D7%9C-%D7%97%D7%99%D7%95%D7%91-%D7%91%D7%A2/",56,1913,0,0,"בקשה להפקדת ערובה דוגמא | בקשה להפקדת ערובה להבטחת הוצאות | בקשה להפקדת ערובה | האם אפשר לתבוע חברה בעמ? | הפקדת ערובה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99/","/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99/",55,15333,0,0,"השקעות נדלן בדובאי | נדלן בדובאי 2025 | השקעות בדובאי | כמה עולה דירה בדובאי | פרויקטים בדובאי","NO","MEDIUM"
"https://jus-tice.co.il/decision26671-07-21/","/decision26671-07-21/",55,723,0,0,"07 21 | המין הגבוה | הפשיט אותי | כתב אישום עבירות מין | מין גז","NO","MEDIUM"
"https://jus-tice.co.il/30767-05-21/","/30767-05-21/",54,1706,0,0,"ענת הלר כריש | השופטת ענת הלר כריש | אביב בת ענת | אור הלר ענת פניני תמונות | בגירה חדרה","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%9B%D7%AA-%D7%90%D7%9C%D7%A7%D7%A6%D7%90%D7%A6%D7%99-%D7%9E%D7%A9%D7%9A-%D7%94%D7%94%D7%9E%D7%AA%D7%A0%D7%94-%D7%9E%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%9C%D7%99%D7%9A-%D7%A4%D7%A9/","/psakdin/%D7%94%D7%9C%D7%9B%D7%AA-%D7%90%D7%9C%D7%A7%D7%A6%D7%90%D7%A6%D7%99-%D7%9E%D7%A9%D7%9A-%D7%94%D7%94%D7%9E%D7%AA%D7%A0%D7%94-%D7%9E%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%9C%D7%99%D7%9A-%D7%A4%D7%A9/",54,3468,0,0,"הלכת אלקצאצי | הלכת לשצ'נקו | איתור פש ר | איתור תיקי פשיטת רגל | אתר הממונה על הליכי חדלות פירעון ושיקום כלכלי","NO","MEDIUM"
"https://jus-tice.co.il/thailand-land-purchase-and-ownership-law/","/thailand-land-purchase-and-ownership-law/",54,3539,0,0,"איש תאילנדי | אמנת מס ישראל תאילנד | אפשרות לרכישת קרקעות | בית בתאילנד | בתים בתאילנד","NO","MEDIUM"
"https://jus-tice.co.il/hungary-lawyer/","/hungary-lawyer/",53,1436,0,0,"אזרחות הונגרית מחיר | איך קוראים לכסף בבודפשט | דרכון הונגרי מחיר | דרכון הונגרי עלות | הונגריה לישראלים","NO","MEDIUM"
"https://jus-tice.co.il/israel-real-estate-price-forecast/","/israel-real-estate-price-forecast/",53,39708,0,0,"36000 ברוטו | construction cost per square meter israel 2025 residential | njhrui shru, | אדירה כסף 2025 | איך לקנות דירה בארץ עם 100 אלף ש""ח","NO","HIGH"
"https://jus-tice.co.il/living-apart-together-legal-rights/","/living-apart-together-legal-rights/",53,10685,0,0,"זוגיות פרק ב ללא מגורים משותפים | משק בית משותף | ידועים בציבור שלא גרים ביחד | 'חלוקת רכוש ידועים בציבור' | אחרי כמה זמן נחשבים ידועים בציבור","NO","MEDIUM"
"https://jus-tice.co.il/wp-content/uploads/2022/06/41004.pdf","/wp-content/uploads/2022/06/41004.pdf",53,1335,0,0,"בידוי ראיות | ביטוי מקודם | ביטול כתב אישום בהסכמה | ביטול כתבי אישום בגין עבירות כלכליות | דוגמאות לכתבי אישום","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94/","/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94/",52,2079,0,0,"בקשה לגילוי מסמכים דוגמא | תצהיר גילוי מסמכים בבית הדין לעבודה | תצהיר גילוי מסמכים בבית הדין לעבודה דוגמא | תצהיר גילוי מסמכים דוגמא | 46 א","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A7%D7%98%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F-%D7%A0%D7%96%D7%A7%D7%99-%D7%92%D7%95%D7%A3-%D7%A9%D7%A0%D7%92%D7%A8%D7%9E%D7%95-%D7%9C%D7%95-%D7%91%D7%A2%D7%AA-%D7%A9%D7%A9%D7%99%D7%97%D7%A7-%D7%91%D7%92%D7%9F-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%A9%D7%9C-%D7%94%D7%A2%D7%99%D7%A8%D7%99%D7%94-%D7%AA%D7%90-71866-07-18/","/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A7%D7%98%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F-%D7%A0%D7%96%D7%A7%D7%99-%D7%92%D7%95%D7%A3-%D7%A9%D7%A0%D7%92%D7%A8%D7%9E%D7%95-%D7%9C%D7%95-%D7%91%D7%A2%D7%AA-%D7%A9%D7%A9%D7%99%D7%97%D7%A7-%D7%91%D7%92%D7%9F-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%A9%D7%9C-%D7%94%D7%A2%D7%99%D7%A8%D7%99%D7%94-%D7%AA%D7%90-71866-07-18/",52,3491,0,13,"אינטרקורנטי | דורון ענק הביטוח חולון | דיני קסרולה | הגדרת קטין | הילד ששיחק בשמש","NO","MEDIUM"
"https://jus-tice.co.il/federal-bureau-of-investigation/","/federal-bureau-of-investigation/",52,5823,0,0,"defi חוקיות בישראל | due diligence קוריאה | fbi בישראל | fbi ישראל | fbi מה זה","NO","MEDIUM"
"https://jus-tice.co.il/us-securities-and-exchange-commission/","/us-securities-and-exchange-commission/",52,5377,0,0,"forex trading מה זה | sec edgar | sec מה זה | securities and exchange commission (sec) | the securities and exchange commission","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A7%D7%95%D7%97%D7%94/","/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A7%D7%95%D7%97%D7%94/",51,3107,0,0,"אביים ברקאי | השופט אביים ברקאי | אביים | אביים ברקאי שופט | אכ א שכר כספים","NO","MEDIUM"
"https://jus-tice.co.il/legal-courses-for-lawyers/","/legal-courses-for-lawyers/",51,1891,6,101,"קורסים לעורכי דין | אוטומציה+של+מקצוע+עריכת+הדין | גישור עסקי ממוקד | הדרכת+בינה+מלאכותית+לעורכי+דין+ונוטריונים | הכשרה ליטיגציה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/","/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/",50,3708,0,0,"אינדקס עורכי דין בחינם | דוגמא לבקשה לביטול פסק דין תעבורה | המכון הרפואי לבטיחות בדרכים חולון | טבלת הוצאות על פי פסק דין שלא שולמו | עו""ד נזיקין רשלנות מקצועית","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%A4%D7%97%D7%A226551-01-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A3%D7%A2%D7%A6%D7%99%D7%A8/","/%D7%AA%D7%A4%D7%97%D7%A226551-01-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A3%D7%A2%D7%A6%D7%99%D7%A8/",49,2032,0,0,"אונס על ידי קטין | גיל ההסכמה בישראל 2018 | דוגמאות למעשים מגונים | הטלת מטבע כדורגל | העמדה לדין של קטין","NO","MEDIUM"
"https://jus-tice.co.il/%D7%AA%D7%A469728-06-20%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F/","/%D7%AA%D7%A469728-06-20%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F/",49,3124,0,0,"ליאור סולומון | 446 מקרית גת לירושלים | אשרת כניסה לקרוב משפחה | אתי כרייף בן זוג | אתיופיות סקס","NO","MEDIUM"
"https://jus-tice.co.il/ai-lawyer-ranking/","/ai-lawyer-ranking/",49,6061,0,0,"פולי משפט | ai lawyer | ai לעורכי דין | ai עורכי דין | bdi דירוג עורכי דין","NO","MEDIUM"
"https://jus-tice.co.il/austria-lawyers/","/austria-lawyers/",48,1847,0,0,"אזרחות אוסטרית עורך דין | אזרחות אוסטרית קבע | אזרחות אוסטרית שאלות ותשובות | אזרחות הונגרית מחיר | דרכון אוסטרי מחיר","NO","MEDIUM"
